ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),33,4,15,0,9,0,0,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),50,17,24,5,10,3,5,1
Albi,Lycée Laperouse (0810006S),6,5,1,0,1,0,0,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,7,1,1,1,1,0,0
Angers Cedex 01,Lycée Henri Bergson (0491966W),4,1,1,0,0,0,0,0
Annecy Cedex,Lycée Berthollet (0740003B),32,10,17,4,10,2,6,2
Annonay,Lycée Saint Denis (0071126L),3,1,2,1,1,0,0,0
Antony,Lycée Sainte Marie (0920904H),22,4,12,3,11,2,0,0
Arras,Lycée Robespierre (0620006V),2,1,1,1,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),5,3,0,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),38,10,15,5,9,3,4,1
Bayonne,Lycée René Cassin (0640010N),21,10,11,6,6,4,1,0
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),14,3,4,2,3,1,2,1
Belfort,Lycée Condorcet (0900002N),5,0,1,0,1,0,0,0
Besançon,Lycée Victor Hugo (0250007X),12,1,6,0,3,0,0,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),16,4,5,1,4,1,2,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),77,27,61,18,56,16,19,3
Bourg-En-Bresse,Lycée Lalande (0010013J),5,1,1,0,1,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),6,2,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),5,3,0,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),41,15,21,9,17,6,6,2
Caen,Lycée Privé Sainte-Marie (0141164P),2,1,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),26,10,9,2,7,2,1,1
Chartres,Lycée Marceau (0280007F),10,4,3,2,1,0,0,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),44,11,25,6,20,5,5,1
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),7,0,2,0,1,0,1,0
Dijon,Lycée Carnot (0210015C),35,20,19,10,11,4,3,1
Douai,Lycée Albert Chatelet (0590063Y),13,3,2,0,1,0,0,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),9,4,2,2,2,2,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),3,2,1,1,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),9,5,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),4,1,1,0,0,0,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),7,3,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),57,16,35,13,28,13,10,5
La Flèche Cedex,Prytanée National Militaire (0720896H),18,2,9,0,6,0,5,0
La Mulatière,Lycée Assomption Bellevue (0690539L),5,1,2,0,2,0,1,0
La Rochelle,Lycée Jean Dautet (0170028N),5,2,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),1,0,0,0,0,0,0,0
Le Havre Cedex,Lycée François 1er (0760052U),1,0,1,0,1,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),23,4,12,4,11,4,3,2
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),7,1,0,0,0,0,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),4,0,1,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),66,21,39,9,24,8,9,4
Limoges Cedex,Lycée Gay-Lussac (0870015U),12,2,6,0,6,0,1,0
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),8,3,6,2,3,1,2,1
Lyon,Lycée aux Lazaristes (0690522T),38,14,31,12,28,10,5,2
Lyon,Lycée Jean Perrin (0690082P),16,7,3,0,1,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),34,10,24,8,15,3,9,2
Lyon Cedex 06,Lycée du Parc (0690026D),124,44,100,33,87,29,22,6
Marseille Cedex 1,Lycée Thiers (0130040Y),84,31,51,14,44,11,11,3
Melun Cedex,Lycée Jacques Amyot (0770933W),21,7,6,2,5,1,1,0
Metz Cedex 1,Lycée Fabert (0570054Z),43,14,16,3,12,2,7,1
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),7,0,4,0,4,0,2,0
Montpellier Cedex 2,Lycée Joffre (0340038G),55,19,30,12,23,9,5,3
Mulhouse,Lycée Albert Schweitzer (0680031P),2,0,1,0,1,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),41,8,31,7,25,5,10,1
Nantes,Lycée Saint Stanislas (0440163N),9,3,1,0,0,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),52,18,30,10,28,9,10,3
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),82,24,70,18,68,18,29,7
Nice Cedex 1,Lycée Massena (0060030A),75,25,40,12,31,8,11,3
Nimes Cedex,Lycée Alphonse Daudet (0300021K),7,3,1,1,0,0,0,0
Orléans,Lycée Saint Charles (0450110A),1,0,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),24,6,9,2,9,2,2,0
Orsay,Lycée Blaise Pascal (0910626L),30,11,15,5,12,5,4,2
Paris 4e,Lycée Charlemagne (0750652B),66,24,42,14,23,10,8,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,9,24,5,17,1,2,0
