ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),63,16,56,13,45,11,11,3
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),17,5,14,4,11,4,2,0
Dijon,Lycée Carnot (0210015C),91,13,68,8,54,8,16,5
Douai,Lycée Albert Chatelet (0590063Y),26,7,17,5,10,3,4,1
Dunkerque Cedex,Lycée Jean Bart (0590071G),11,0,5,0,5,0,2,0
Enghien-Les-Bains,Lycée Gustave Monod (0952196W),18,4,8,2,7,2,2,1
Epinal,Lycée Claude Gellee (0880020U),19,2,10,0,7,0,2,0
Errachidia,Lycée Ibn Tahir (99929511),8,1,1,0,1,0,0,0
Evry,Lycée Parc des Loges (0911251R),18,6,11,3,8,2,3,1
Fès,CAP-GE ALKHYYAM (99694011),1,1,0,0,0,0,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),87,26,30,7,25,6,5,1
Fès,Etablissement Al Cachy (99695011),21,3,2,0,2,0,0,0
Fontainebleau,Lycée François 1er (0770927P),31,5,26,4,22,4,6,2
Forbach,Lycée Jean Moulin (0570029X),14,4,3,2,2,2,1,1
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),13,2,2,1,2,1,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),78,22,68,19,59,17,25,8
Kenitra,Lycée Mohamed VI (99948211),35,12,6,1,6,1,2,0
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),18,3,4,1,4,1,2,1
La Flèche Cedex,Prytanée National Militaire (0720896H),23,5,20,3,13,2,2,1
La Rochelle,Lycée Jean Dautet (0170028N),20,4,13,3,9,2,0,0
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),7,0,5,0,5,0,2,0
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),22,3,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),23,4,13,2,10,1,5,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),28,8,13,3,12,3,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),39,5,26,2,18,1,10,1
Libreville,Ecole Supérieure de Management de Commerce et d'Informatique SupManagement (E0023),1,0,0,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),25,3,1,0,1,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),126,31,111,27,94,23,31,6
Limoges Cedex,Lycée Gay-Lussac (0870015U),31,7,25,4,23,4,9,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),26,7,25,7,21,6,14,4
Lyon,Lycée aux Lazaristes (0690522T),35,9,35,9,34,9,11,4
Lyon,Lycée Jean Perrin (0690082P),19,6,9,2,5,2,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),73,22,63,20,44,15,19,9
Lyon Cedex 06,Lycée du Parc (0690026D),109,29,101,27,95,27,36,16
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),17,5,3,1,1,0,0,0
Marrakech,Ibn Ghazi (L0057),11,4,1,0,0,0,0,0
Marrakech,Marrakech Prépas (99926814),2,1,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),64,23,17,5,13,4,5,2
Marseille,Lycée Notre Dame de Sion (0131341M),19,4,7,1,7,1,2,1
Marseille Cedex 1,Lycée Thiers (0130040Y),105,25,80,20,69,18,22,3
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),9,2,1,0,1,0,0,0
Meknès,CARNOT PREPAS (L0006),5,1,1,0,0,0,0,0
Meknès,First Preparatory Classes of High Schools Private (L0099),14,1,1,0,1,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),63,18,31,9,28,9,5,3
Melun Cedex,Lycée Jacques Amyot (0770933W),33,11,19,4,18,4,8,1
Metz Cedex 1,Lycée Fabert (0570054Z),75,22,53,14,42,11,10,2
Mohammedia,Lycée Technique - Mohammadia (99927711),17,6,2,2,1,1,0,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),26,6,17,4,9,2,3,0
Montpellier Cedex 2,Lycée Joffre (0340038G),103,23,92,21,83,17,31,5
Mulhouse,Lycée Albert Schweitzer (0680031P),31,5,7,1,5,1,1,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),72,12,66,12,64,11,27,4
Nantes,Lycée Saint Stanislas (0440163N),39,9,34,9,28,8,9,5
Nantes Cedex 1,Lycée Clémenceau (0440021J),70,15,63,13,58,12,20,6
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),80,21,73,19,70,18,22,6
Nice Cedex 1,Lycée Massena (0060030A),68,18,61,17,56,16,25,8
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),38,13,36,13,30,9,6,2
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),24,8,6,2,6,2,1,0
Nouakchott,Institut Préparatoire aux Grandes Ecoles d'Ingénieurs de Nouakchott (IPGEI) (L0084),5,0,3,0,0,0,0,0
Orléans,Lycée Saint Charles (0450110A),2,1,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),102,20,65,13,52,12,19,4
Orsay,Lycée Blaise Pascal (0910626L),47,7,44,7,43,7,10,2
Oujda,Lycée Omar Ibn Abdelaziz (99927611),28,7,6,0,5,0,1,0
Oujda,Pythagore Prépas (99700011),4,2,1,1,1,1,0,0
Papeete,Université de Polynésie Française (35600002),7,3,1,1,0,0,0,0
Paris,Lycée Saint-Louis (0750658H),156,41,146,39,140,36,49,19
Paris,Lycée Janson de Sailly (0750699C),142,39,139,38,127,35,45,15
Paris 4e,Lycée Charlemagne (0750652B),78,23,74,21,68,21,25,10
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),50,12,41,9,38,8,16,2
Paris Cedex 05,Lycée Henri IV (0750654D),81,26,74,24,72,23,27,10
Paris Cedex 05,Lycée Louis Le Grand (0750655E),204,39,187,35,172,34,35,13
Paris Cedex 06,Lycée Stanislas (0753840S),72,12,70,12,67,12,11,5
Paris Cedex 09,Lycée Jacques Decour (0750668U),18,7,5,2,4,1,2,0
Paris Cedex 12,Lycée Paul Valéry (0750679F),33,2,12,1,8,1,1,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),26,6,9,2,8,1,2,0
Paris 15e,Lycée Buffon (0750693W),21,5,17,4,16,3,4,1
Paris 16e,Lycée Claude Bernard (0750698B),28,9,7,1,5,1,0,0
Paris 6e,Lycée Fénelon (0750660K),68,24,59,21,49,20,18,9
Paris 8e,Lycée Chaptal (0750663N),82,20,67,15,58,14,15,2
Paris 9e,Lycée Condorcet (0750667T),74,17,54,14,45,11,12,0
Pau Cedex,Lycée Louis Barthou (0640055M),19,4,8,2,8,2,0,0
Perpignan,Lycée François Arago (0660010C),19,1,9,1,7,0,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),23,6,5,1,5,1,2,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),59,18,45,12,39,11,17,5
Pontoise,Lycée Camille Pissarro (0950649P),21,5,7,2,5,2,1,1
Rabat,Lycée Ibn Al Ghazi (99951011),120,35,35,8,33,8,9,2
Rabat,Lycée Moulay Youssef (99926611),134,36,46,11,44,11,15,3
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),29,5,3,0,3,0,0,0
Reims Cedex 2,Lycée Clémenceau (0510031G),82,16,62,14,45,9,10,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),111,34,100,30,91,28,37,17
Rodez,Lycée Ferdinand Foch (0120022J),15,4,5,1,5,1,2,1
Roubaix,Lycée privé Saint Rémi (0592921E),13,5,3,1,2,0,0,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),65,13,55,11,47,10,20,6
Safi,Lycée Moulay Abdellah (99929411),14,2,7,1,6,1,2,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),19,4,12,4,11,3,5,2
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),11,2,9,2,7,2,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),8,1,1,1,1,1,1,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),19,6,12,3,10,1,1,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),78,20,57,16,41,12,19,6
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),25,5,23,4,22,4,9,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),7,1,4,0,4,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),64,11,60,11,57,11,15,2
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),21,2,18,2,15,2,4,1
Sale,Collège Selmane Al-Farissi (L0002),35,13,0,0,0,0,0,0
Sale,Université Internationale de Rabat (U0010),27,6,12,4,10,3,2,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),34,13,21,12,19,10,6,2
Sceaux Cedex,Lycée Lakanal (0920145H),42,8,31,7,28,5,11,2
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),64,7,46,4,43,4,11,1
Strasbourg Cedex,Lycée Kleber (0670080Y),127,23,98,15,84,15,26,4
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),6,2,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),31,11,5,2,3,1,1,0
Taza,Lycée Charif Al Idrissi (3500052E),10,3,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),22,5,9,2,5,1,0,0
Toulouse,Lycée Bellevue (0310038Y),36,8,30,7,21,3,5,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),113,28,99,26,93,24,31,14
Tours Cedex 1,Lycée Descartes (0370035M),95,19,84,17,76,15,31,7
Troyes,Lycée Chrestien De Troyes (0100022V),27,3,18,3,12,3,7,2
Tunis,Esprit-prépa (L0042),62,15,23,5,19,4,4,0
Tunis,IPEI El Manar (99951211),3,1,1,0,1,0,1,0
Tunis,I.P.E.I.T (99922211),1,0,0,0,0,0,0,0
Tunis,IPEST (99926211),47,23,25,7,24,7,12,1
Valence Cedex,Lycée Camille Vernet (0260035X),13,2,5,0,2,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),71,18,51,13,41,11,16,3
Vannes,Lycée Alain René Lesage (0560051B),28,7,16,4,11,3,3,2
Vanves Cedex,Lycée Michelet (0920149M),33,8,30,8,30,8,11,4
Versailles Cedex,Lycée Hoche (0782562L),80,24,78,23,77,23,24,7
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),117,29,114,27,110,25,28,8
Yamoussoukro,INP HOUPHOUET-BOIGNY (99929911),6,2,0,0,0,0,0,0
Yaoundé,Institut PrépaVogt (L0110),1,0,0,0,0,0,0,0
