ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),17,5,9,2,7,1,1,0
Agadir,Groupe scolaire Al Qalam (99693001),7,2,1,1,1,1,1,1
Agadir,Lycée Reda Slaoui (99926811),31,8,17,5,6,1,3,0
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),12,2,5,0,4,0,0,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),13,1,8,1,4,1,0,0
Amiens,Lycée Louis Thuillier (0800009A),43,6,25,4,15,1,4,0
Angers,Lycée Henri Bergson (0491966W),21,4,14,3,9,2,4,2
Angoulême Cedex,Lycée Guez De Balzac (0160002R),19,3,9,1,3,0,2,0
Annecy,Lycée Berthollet (0740003B),49,9,27,3,19,3,8,2
Antony,Lycée Sainte Marie (0920904H),22,2,17,2,15,2,6,1
Arras,Lycée Robespierre (0620006V),12,1,5,0,2,0,0,0
Autun,Lycée Militaire National (0711064W),3,0,0,0,0,0,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),6,1,3,1,3,1,0,0
Besançon,Lycée Victor Hugo (0250007X),49,7,36,5,26,4,12,2
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),10,3,1,0,1,0,0,0
Blois Cedex,Lycée Dessaignes (0410002E),12,6,9,3,8,3,2,1
Bordeaux Cedex,Lycée Camille Jullian (0330023W),26,10,25,10,18,8,6,3
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),101,23,91,22,68,14,11,3
Boulogne-Sur-Mer,Lycée Mariette (0622949U),16,7,5,1,2,1,2,1
Bourg-En-Bresse,Lycée Lalande (0010013J),12,2,8,1,5,1,1,0
Bourges,Lycée Alain-Fournier (0180005H),10,1,3,0,2,0,1,0
Brest,Lycée Naval (0290063L),11,2,5,1,5,1,1,0
Brest,Lycée Sainte Anne (0290338K),14,1,4,1,1,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),51,11,43,9,39,8,17,6
Caen,Lycée Malherbe (0140013N),81,16,55,12,40,10,7,3
Casablanca,Centre privé GALILEE (99927511),18,3,11,0,8,0,4,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),7,3,3,0,3,0,2,0
Casablanca,ELBILIA SUP (99696011),5,2,1,1,0,0,0,0
Casablanca,ESTEM (E0004),3,1,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),17,7,10,5,5,2,0,0
Casablanca,Lycée Al Khansa (3500050C),46,25,35,20,17,10,6,3
Casablanca,Lycée Mohamed V (99926411),76,31,35,16,14,6,5,2
Castres,Lycée Borde Basse (0810959C),20,6,9,3,8,2,2,1
Chambéry,Lycée Vaugelas (0730013T),9,2,5,2,4,2,1,1
Chartres,Lycée Marceau (0280007F),11,3,6,1,3,1,0,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),23,8,16,5,12,4,4,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),68,13,51,9,42,9,5,2
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),16,3,6,1,4,1,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),14,4,9,1,8,1,2,1
Compiègne,Lycée Pierre d'Ailly (0600014P),5,1,1,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),55,6,43,4,32,1,11,0
Douai,Lycée Albert Chatelet (0590063Y),14,4,6,1,5,1,1,0
Dunkerque,Lycée Jean Bart (0590071G),19,6,13,4,12,3,3,1
El Jadida,classes préparatoires Ibn Younes (L0007),2,0,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),18,4,10,3,8,3,3,2
Epinal,Lycée Claude Gellee (0880020U),27,2,19,1,18,1,7,0
Errachidia,Lycée Ibn Taher (99929511),7,2,1,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),15,2,7,1,5,0,2,0
Fès,Etablissement Al Cachy (99695011),14,2,10,2,6,1,0,0
Fès,Ibn Ghazi (L0056),6,0,7,1,2,0,1,0
Fès,Institution Marie Curie (99926812),6,0,2,0,1,0,0,0
Fès,Lycée Moulay Idriss (99926711),90,25,53,12,34,8,18,2
Fès,Prépas Al Khayyam (99694011),5,3,4,2,2,2,1,1
Fontainebleau,Lycée François 1er (0770927P),19,5,9,4,4,1,1,0
Forbach,Lycée Jean Moulin (0570029X),13,9,6,4,4,2,3,1
Fort-De-France Cedex,Lycée de Bellevue (9720003W),6,6,3,3,3,3,3,3
Grenoble Cedex 1,Lycée Champollion (0380027Y),80,13,65,9,48,9,17,4
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),11,2,2,1,2,1,0,0
Kenitra,Lycée Abdelmalek Essaâdi (99948211),34,6,16,2,10,0,3,0
Khouribga,Centre Ibn Abdoun (99699011),18,5,5,1,2,0,1,0
La Flèche,Prytanée National Militaire (0720896H),25,1,17,1,12,1,5,0
La Rochelle,Lycée Jean Dautet (0170028N),8,3,6,2,3,2,1,1
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),10,2,5,0,5,0,1,0
La Tronche Cedex,ITEC Boisfleury (0381675P),8,1,4,1,3,0,1,0
Laayoune,Lyssane Eddine Ibn El Khattib (99936811),8,3,1,1,0,0,0,0
Le Havre,Lycée François 1er (0760052U),20,3,11,2,8,2,3,1
Le Mans,Lycée Montesquieu (0720029R),14,1,6,0,5,0,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),49,10,34,4,24,4,9,1
Lens,Lycée Condorcet (0620108F),1,1,0,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),10,2,2,0,0,0,0,0
Lille,Lycée Faidherbe (0590119J),117,30,107,25,88,23,26,9
Limoges Cedex,Lycée Gay-Lussac (0870015U),28,7,19,4,9,3,5,2
Lorient,Lycée Dupuy De Lôme (0560025Y),22,4,17,3,10,2,7,2
Lyon,Lycée aux Lazaristes (0690522T),40,11,38,11,33,10,14,2
Lyon,Lycée Jean Perrin (0690082P),23,5,11,4,4,2,1,1
Lyon,Lycée La Martinière Monplaisir (0692866R),78,16,59,12,39,7,15,3
Lyon Cedex 06,Lycée du Parc (0690026D),134,26,123,25,91,20,36,9
Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,0,0,0,0,0,0
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),8,2,5,2,4,2,3,2
Marrakech,CPGE privée Koutoubia-Prépas (99697011),5,2,1,1,1,1,1,1
Marrakech,Ibn Ghazi (L0057),7,0,3,0,2,0,1,0
Marrakech,Lycée Ibnou Taimiya (99926511),52,17,18,4,10,2,4,1
Marrakech,Marrakech Prépas (99926814),5,1,1,0,1,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),16,0,6,0,1,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),107,19,97,18,76,15,27,7
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),6,0,1,0,1,0,1,0
Meknès,CARNOT PREPAS (L0006),5,1,5,1,1,1,0,0
Meknès,Lycée Omar Ibn El Khattab (99928611),41,7,16,3,11,3,7,3
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),9,0,5,0,0,0,0,0
