ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,Etablissement Socrate (99698011),29,14,13,9,11,8,6,5
AGADIR,Groupe scolaire Al Qalam (99693001),29,9,14,5,10,3,7,2
AGADIR,Lycée Reda Slaoui (99926811),36,9,19,4,17,3,11,1
Aix-En-Provence,Lycée Militaire (0131596P),14,2,10,2,6,2,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),35,10,33,9,25,7,12,2
Amiens,Lycée Louis Thuillier (0800009A),32,9,28,8,23,8,4,2
Angers,Lycée Henri Bergson (0491966W),18,3,17,3,13,3,5,2
Angoulème,Lycée Guez De Balzac (0160002R),19,5,17,3,14,3,7,3
Annecy,Lycée Berthollet (0740003B),28,9,25,9,17,6,8,3
Antony,Lycée Sainte Marie (0920904H),21,3,21,3,19,3,2,0
Arras,Lycée Robespierre (0620006V),10,4,10,4,7,3,3,1
Autun,Lycée Militaire National (0711064W),7,0,5,0,4,0,1,0
Besançon,Lycée Victor Hugo (0250007X),25,9,24,9,21,8,5,2
BEYROUTH,Ecole Supérieure d'ingénieurs (99926311),1,0,1,0,1,0,1,0
Bizerte,IPEIB (16200011),2,0,0,0,0,0,0,0
Blois,Lycée Dessaignes (0410002E),26,9,21,7,16,5,9,1
Bordeaux,Lycée Camille Jullian (0330023W),25,9,24,9,18,8,2,1
Bordeaux,Lycée Michel Montaigne (0330021U),26,10,23,9,21,9,5,2
Boulogne-Sur-Mer,Lycée Mariette (0622949U),12,4,10,4,6,1,5,1
Bourg-En-Bresse,Lycée Lalande (0010013J),16,4,13,4,10,1,5,0
Bourges,Lycée Alain-Fournier (0180005H),22,12,20,10,17,8,5,3
Bressuire,Lycée Saint Joseph (0790080H),12,1,11,1,10,1,9,1
Brest,Lycée de Kerichen (0290007A),46,20,45,20,33,16,8,3
Brest,Lycée Naval (0290063L),9,4,8,4,5,3,0,0
Brest,Lycée Sainte Anne (0290338K),14,3,14,3,12,3,1,0
Caen,Lycée Malherbe (0140013N),51,13,46,12,35,9,9,4
CASABLANCA,ECO SUP GALILEE (99927511),4,2,1,1,1,1,1,1
CASABLANCA,Etablissement Al Bilia (99696011),10,0,5,0,4,0,3,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),29,8,13,5,13,5,7,3
CASABLANCA,Lycée El Miza Center (99928411),17,7,7,4,7,4,4,2
CASABLANCA,Lycée Mohamed V (99926411),31,20,24,16,20,13,13,11
Chambery,Lycée Vaugelas (0730013T),28,10,27,9,21,8,7,3
Chartres,Lycée Marceau (0280007F),19,3,14,2,10,2,5,1
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),20,4,18,4,15,3,5,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),25,6,17,3,14,3,5,3
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),29,4,20,3,15,3,5,0
Clermont-Ferrand,Lycée La Fayette (0630021F),18,5,15,5,11,3,5,2
Compiègne,Lycée Pierre d'Ailly (0600014P),14,4,14,4,13,3,6,1
Corenc,ITEC Boisfleury Europe (0381675P),8,3,7,3,7,3,1,0
Dijon,Lycée Carnot (0210015C),49,16,43,16,39,15,11,4
Douai,Lycée Albert Chatelet (0590063Y),24,8,21,8,15,4,7,2
Dunkerque,Lycée Jean Bart (0590071G),16,5,13,4,8,3,5,2
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),24,5,19,4,17,4,7,2
Epinal,Lycée Claude Gellee (0880020U),19,6,19,6,16,4,4,1
Errachidia,Lycée Ibn Taher (99929511),2,1,2,1,1,1,0,0
Evry,Lycée Parc des Loges (0911251R),11,2,9,1,6,1,3,0
FES,Etablissement Al Cachy (99695011),24,9,18,7,13,6,8,4
FES,Lycée Moulay Idriss (99926711),7,4,4,3,4,3,2,2
FES,Prépas Al Khayyam (99694011),5,1,4,1,3,0,2,0
