ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),43,3,32,2,30,2,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),25,10,13,5,12,5,2,1
Angers,Lycée Chevrollier (0490003M),36,0,29,0,29,0,2,0
Argonay,Lycée Louis Lachenal (0740006E),22,1,12,0,12,0,6,0
Armentières,Lycée Gustave Eiffel (0590011S),37,2,23,0,21,0,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),23,3,3,0,2,0,1,0
Avignon,Lycée Philippe de Girard (0840005Z),20,1,8,1,7,1,2,0
Belfort,Lycée Raoul Follereau (0900004R),28,4,13,3,12,3,1,0
Besançon,Lycée Jules Haag (0250011B),27,2,10,1,8,0,4,0
Bordeaux,Lycée Gustave Eiffel (0330028B),91,8,60,5,56,5,7,2
Brest,Lycée La Croix Rouge (0290335G),24,0,13,0,11,0,3,0
Brest,Lycée Vauban (0290012F),31,3,15,1,14,0,1,0
Cachan,Lycée Gustave Eiffel (0940111K),33,3,29,2,29,2,3,0
Caen,Lycée Jules Dumont d'Urville (0142131R),21,0,9,0,7,0,1,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),9,2,5,1,5,1,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),24,5,10,2,10,2,2,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),14,0,5,0,5,0,1,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),21,0,9,0,9,0,3,0
Clichy,Lycée Newton-Enrea (0920136Y),18,2,5,0,3,0,1,0
Cluny,Lycée La Prat's (0710023P),24,4,16,2,15,2,3,1
Dijon,Lycée Gustave Eiffel (0211033J),46,3,20,2,19,2,5,1
Dunkerque,Lycée De L'Europe (0590072H),21,2,6,0,6,0,1,0
Grenoble,Lycée Vaucanson (0380033E),75,9,38,2,37,2,7,1
Le Havre,Lycée Robert Schuman (0760058A),16,0,6,0,6,0,2,0
Le Mans,Lycée Gabriel Touchard (0720033V),35,4,24,3,24,3,8,2
Les Abymes,Lycée Charles Coeffin (9710004C),29,5,4,1,3,1,1,1
Lille,Lycée César Baggio (0590121L),44,2,23,0,22,0,4,0
Limoges,Lycée Turgot (0870056N),35,4,28,3,28,3,4,0
Lyon,Lycée La Martinière Monplaisir (0692866R),60,10,44,6,42,6,15,2
Marseille,Lycée Jean Perrin (0130053M),80,8,58,7,55,6,7,2
Massy,Lycée Parc de Vilgenis (0910727W),28,2,16,0,13,0,6,0
Meaux,Lycée Pierre de Coubertin (0770931U),14,3,4,0,3,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),27,2,9,0,9,0,2,0
Monastir,I.P.E.I (99949911),3,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),12,1,8,0,7,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),38,6,29,2,29,2,7,1
Nabeul,IPEIN (99950811),3,0,1,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),30,3,22,3,20,3,3,1
Nantes,Lycée Eugène Livet (0440029T),90,11,64,7,62,6,11,1
Nevers,Lycée Jules Renard (0580031U),19,2,12,1,12,1,8,1
Nice,Lycée Les Eucalyptus (0060075Z),60,8,31,6,31,6,2,0
Nimes,Lycée Dhuoda (0300026R),22,2,10,2,9,2,1,0
Nogent sur Oise,Lycée Marie Curie (0600020W),39,8,29,4,29,4,0,0
Nouméa,Lycée Jules Garnier (9830003L),12,5,10,3,9,2,1,0
Orléans,Lycée Benjamin Franklin (0450051L),24,1,13,1,13,1,0,0
Paris,Lycée Raspail (0750691U),87,13,53,6,43,4,4,0
Paris,Lycée Voltaire (0750675B),35,7,17,1,16,1,2,1
Paris 8e,Lycée Chaptal (0750663N),31,4,27,4,27,4,0,0
Paris 11e,Lycée Dorian (0750676C),25,2,17,0,16,0,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),41,5,41,5,40,5,0,0
Poitiers,Lycée Louis Armand (0860037Y),25,4,15,2,14,2,5,0
Reims,Lycée F. Roosevelt (0510034K),21,0,6,0,6,0,1,0
Rennes,Lycée Joliot-Curie (0350029S),40,6,36,6,35,5,1,0
Rouen,Lycée Blaise Pascal (0760095R),33,2,12,0,11,0,4,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),10,3,4,1,4,1,1,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),28,3,6,0,6,0,2,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),43,5,17,2,15,2,4,1
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),21,1,7,0,6,0,3,0
Strasbourg,Lycée Louis Couffignal (0670085D),44,3,19,3,17,3,6,1
Tarbes,Lycée Jean Dupuy (0650027B),25,1,11,0,11,0,0,0
Thiers,Lycée Jean Zay (0630069H),19,3,9,2,9,2,3,0
Toulon,Lycée Rouvière (0830056K),27,4,18,1,18,1,2,0
Toulouse,Lycée Déodat de Séverac (0310044E),29,7,24,5,24,5,0,0
Tours,Lycée J. de Vaucanson (0371418R),14,2,7,1,7,1,0,0
Tunis,IPEI El Manar (99951211),3,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),16,0,2,0,2,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),29,3,17,2,17,2,4,0
Versailles,Lycée Jules Ferry (0782565P),84,6,58,5,56,5,5,2
Voiron,Lycée Ferdinand Buisson (0380092U),22,1,19,0,19,0,4,0
