ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),36,3,22,1,22,1,1,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),8,2,7,1,7,1,1,0
Angers,Lycée Chevrollier (0490003M),25,5,21,5,21,5,5,1
Argonay,Lycée Louis Lachenal (0740006E),28,5,24,5,22,4,7,0
Armentières,Lycée Gustave Eiffel (0590011S),27,3,19,3,17,3,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),21,0,2,0,2,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),18,1,8,1,7,1,1,0
Belfort,Lycée Raoul Follereau (0900004R),34,3,11,1,10,1,4,0
Besançon,Lycée Jules Haag (0250011B),20,1,10,1,7,0,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),77,9,61,8,56,7,4,0
Brest,Lycée La Croix Rouge (0290335G),22,1,11,0,10,0,2,0
Brest,Lycée Vauban (0290012F),30,2,13,1,13,1,2,0
Cachan,Lycée Gustave Eiffel (0940111K),23,0,17,0,17,0,0,0
Caen,Lycée Jules Dumont d'Urville (0142131R),25,2,11,1,11,1,4,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),14,4,9,3,9,3,1,1
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),17,1,15,1,12,1,5,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),24,0,9,0,9,0,4,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),28,3,12,2,11,2,1,0
Clichy,Lycée Newton-Enrea (0920136Y),17,2,7,0,7,0,0,0
Cluny,Lycée La Prat's (0710023P),24,2,17,0,14,0,1,0
Dijon,Lycée Gustave Eiffel (0211033J),24,1,13,1,12,1,2,0
Dunkerque,Lycée De L'Europe (0590072H),21,2,14,1,14,1,3,1
Grenoble,Lycée Vaucanson (0380033E),73,2,43,1,38,1,13,0
Le Havre,Lycée Robert Schuman (0760058A),13,0,8,0,8,0,3,0
Le Mans,Lycée Gabriel Touchard (0720033V),21,1,20,1,20,1,5,0
Les Abymes,Lycée Charles Coeffin (9710004C),22,6,2,0,2,0,0,0
Lille,Lycée César Baggio (0590121L),27,3,12,1,12,1,0,0
Lille,Lycée privé Frédéric OZANAM (0593007Y),1,1,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),23,3,20,2,20,2,4,1
Lyon,Lycée La Martiniere Monplaisir (0692866R),81,9,66,7,63,7,13,2
Marseille,Lycée Jean Perrin (0130053M),67,7,51,5,48,4,1,0
Massy,Lycée Parc de Vilgenis (0910727W),28,1,15,0,15,0,7,0
Meaux,Lycée Pierre de Coubertin (0770931U),15,1,8,1,7,1,2,0
Metz,Lycée Louis De Cormontaigne (0573227Y),26,0,10,0,9,0,2,0
Montluçon,Lycée Paul Constans (0030026M),17,4,10,4,8,3,1,0
Montpellier,Lycée Jean Mermoz (0340042L),35,8,32,7,31,7,4,0
NABEUL,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),27,1,13,0,12,0,1,0
Nantes,Lycée Eugène Livet (0440029T),67,3,50,3,49,3,5,0
Nevers,Lycée Jules Renard (0580031U),21,1,15,1,15,1,3,1
Nice,LGT Les Eucalyptus (0060075Z),82,13,49,10,41,9,2,1
Nimes,Lycée Dhuoda (0300026R),37,4,22,2,18,1,7,0
Nogent sur Oise,Lycée Marie Curie (0600020W),41,4,31,2,30,2,4,0
NOUMEA,Lycée Jules Garnier (9830003L),13,3,8,1,7,1,2,0
Orléans,Lycée Benjamin Franklin (0450051L),37,2,22,1,22,1,6,0
Paris,Lycée Raspail (0750691U),64,9,32,3,31,3,2,0
Paris,Lycée Voltaire (0750675B),33,5,12,2,12,2,0,0
Paris 8e,Lycée Chaptal (0750663N),27,2,25,1,25,1,3,0
Paris 11e,Lycée Dorian (0750676C),30,1,19,1,18,1,2,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),25,3,25,3,25,3,0,0
Poitiers,Lycée Louis Armand (0860037Y),30,1,21,1,21,1,5,0
Reims,Lycée F. Roosevelt (0510034K),24,3,16,2,15,2,3,0
Rennes,Lycée Joliot-Curie (0350029S),37,3,33,3,33,3,5,0
Rouen,Lycée Blaise Pascal (0760095R),40,4,14,1,11,1,1,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),18,2,7,1,6,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),38,4,13,0,13,0,6,0
Saint-Sylvain-D'Anjou,Lycée St Julien La Baronnerie (0490888Z),14,1,6,0,6,0,1,0
SFAX,IPEIS (99951111),2,0,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),38,3,18,1,18,1,1,0
Tarbes,Lycée Jean Dupuy (0650027B),21,4,10,2,9,2,1,0
Thiers,Lycée Jean Zay (0630069H),22,0,16,0,15,0,0,0
Toulon,Lycée Rouvière (0830056K),27,0,21,0,20,0,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),44,5,30,2,30,2,4,0
Tours,Lycée J. de Vaucanson (0371418R),7,0,3,0,3,0,1,0
TUNIS,IPEI El Manar (99951211),5,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),12,2,1,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),28,3,14,3,13,3,3,2
Versailles,Lycée Jules Ferry (0782565P),79,6,60,4,57,4,5,1
Voiron,Lycée Ferdinand Buisson (0380092U),24,4,17,3,16,3,4,1
