ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),16,9,9,6,8,5,2,2
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),20,3,19,2,14,1,7,1
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),77,30,67,27,60,22,24,9
Albi,Lycée Laperouse (0810006S),23,16,17,12,16,11,10,7
Amiens,Lycée Louis Thuillier (0800009A),48,18,31,11,15,5,6,2
Angers,Lycée Henri Bergson (0491966W),24,8,19,5,18,5,9,5
Annecy,Lycée Berthollet (0740003B),61,22,54,18,49,18,16,5
Antony,Lycée Sainte Marie (0920904H),32,7,28,7,23,6,12,3
Arras,Lycée Robespierre (0620006V),12,2,8,1,5,0,2,0
Avignon,Lycée Saint Joseph (0840072X),35,11,30,9,18,6,4,3
Balma,Lycée Saliège (0312408Z),84,16,67,13,64,13,18,5
Bayonne,Lycée René Cassin (0640010N),35,8,26,2,22,2,12,2
Belfort,Lycée Condorcet (0900002N),19,8,18,8,12,5,8,4
Besançon,Lycée Victor Hugo (0250007X),44,14,32,14,28,14,16,9
Bordeaux Cedex,Lycée Camille Jullian (0330023W),38,11,38,11,28,9,16,6
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),68,20,68,20,54,14,17,8
Bourg-En-Bresse,Lycée Lalande (0010013J),29,7,23,7,21,6,8,1
Bourges,Lycée Alain-Fournier (0180005H),18,6,5,2,4,2,1,0
Brest,Lycée Sainte Anne (0290338K),21,6,9,4,6,3,2,0
Brest Cedex 2,Lycée de Kerichen (0290007A),52,25,40,17,32,12,15,6
Caen,Lycée Privé Sainte-Marie (0141164P),14,2,3,0,2,0,1,0
Caen,Lycée Victor Hugo (0142059M),62,20,43,13,36,12,12,4
Chartres,Lycée Marceau (0280007F),21,3,14,2,11,2,6,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),51,23,44,19,38,18,21,12
Compiègne,Lycée Pierre d'Ailly (0600014P),26,9,18,6,13,4,7,2
Dijon,Lycée Carnot (0210015C),53,23,40,16,37,16,23,11
Douai,Lycée Albert Chatelet (0590063Y),28,12,16,5,15,5,11,3
Dunkerque,Lycée Jean Bart (0590071G),20,8,7,1,7,1,4,1
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),19,5,14,4,12,4,4,1
Evreux,Lycée Aristide Briand (0270016W),28,12,17,9,13,7,8,5
Fontainebleau,Lycée François 1er (0770927P),33,12,25,6,18,5,6,2
Fort-De-France Cedex,Lycée de Bellevue (9720003W),25,15,13,7,9,4,4,1
Grenoble Cedex 1,Lycée Champollion (0380027Y),88,31,83,31,78,31,39,16
Kairouan,Institut supérieur des mathématiques appliquées et de l'informatique (U0001),1,1,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),27,5,14,3,9,2,4,1
La Mulatière,Lycée Assomption Bellevue (0690539L),18,13,13,9,10,8,6,5
La Rochelle,Lycée Jean Dautet (0170028N),16,6,10,5,6,2,4,1
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),6,3,6,3,3,1,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),4,3,3,2,2,1,0,0
La Tronche Cedex,ITEC Boisfleury (0381675P),3,1,2,0,2,0,0,0
Le Havre,Lycée François 1er (0760052U),14,3,7,2,6,2,4,1
Le Mans,Lycée Montesquieu (0720029R),45,18,40,18,37,18,18,10
Le Puy-En-Velay,Lycée Charles Et Adrien Dupuy (0430020N),3,1,1,1,1,1,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),26,8,18,6,13,5,5,2
Lille,Lycée Faidherbe (0590119J),71,25,68,25,61,22,17,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),35,11,31,10,27,8,16,3
Lorient,Lycée Dupuy De Lôme (0560025Y),19,4,15,4,13,2,3,2
Lyon,Lycée aux Lazaristes (0690522T),29,15,26,12,24,10,6,5
Lyon,Lycée Jean Perrin (0690082P),19,3,16,3,14,2,7,2
Lyon,Lycée La Martinière Monplaisir (0692866R),63,28,57,23,53,23,29,13
Lyon Cedex 06,Lycée du Parc (0690026D),108,38,106,36,89,33,21,13
