ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Le Havre,Lycée François 1er (0760052U),7,2,7,2,6,1,3,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),29,5,19,3,16,3,4,1
Le Raincy,Lycée Albert Schweitzer (0930830X),28,11,10,1,7,0,1,0
Lille,E.H.E.I.L (09000101),1,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),84,24,77,21,70,20,24,8
Limoges Cedex,Lycée Gay-Lussac (0870015U),30,16,23,13,7,3,3,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),28,14,20,9,18,8,10,3
Lyon,Lycée aux Lazaristes (0690522T),25,5,23,3,22,3,2,1
Lyon,Lycée Jean Perrin (0690082P),23,7,15,2,10,2,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),45,19,35,16,25,10,8,4
Lyon Cedex 06,Lycée du Parc (0690026D),121,42,113,41,105,38,35,11
Marseille Cedex 1,Lycée Thiers (0130040Y),89,27,84,25,74,24,17,7
Melun Cedex,Lycée Jacques Amyot (0770933W),30,13,13,5,8,1,1,0
Metz Cedex 1,Lycée Fabert (0570054Z),55,14,39,11,36,9,7,2
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),13,4,8,3,5,2,1,0
Montpellier Cedex 2,Lycée Joffre (0340038G),61,25,50,21,35,15,8,2
Mulhouse,Lycée Albert Schweitzer (0680031P),5,2,3,2,1,0,1,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),71,32,60,27,44,21,14,4
Nantes,Lycée Saint Stanislas (0440163N),13,5,4,2,2,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),79,32,72,29,63,25,20,10
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),69,25,63,23,60,22,18,9
Nice Cedex 1,Lycée Massena (0060030A),93,39,81,33,67,29,22,9
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),18,10,8,3,1,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),50,17,26,11,21,9,3,2
Orsay,Lycée Blaise Pascal (0910626L),34,13,29,10,29,10,11,5
Paris,Lycée Saint-Louis (0750658H),152,72,135,64,126,60,36,18
Paris,Lycée Honoré De Balzac (0750705J),10,0,6,0,5,0,1,0
Paris,Lycée Janson de Sailly (0750699C),101,33,90,29,78,25,19,8
Paris 4e,Lycée Charlemagne (0750652B),69,20,59,18,49,16,13,5
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),30,7,27,6,24,5,6,1
Paris Cedex 03,Lycée Turgot (0750647W),28,11,12,1,6,0,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),51,11,49,10,47,9,6,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),113,47,108,46,104,45,15,9
Paris Cedex 06,Lycée Stanislas (0753840S),92,27,87,24,84,24,19,7
Paris Cedex 09,Lycée Jacques Decour (0750668U),38,14,31,10,25,7,4,2
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),17,7,8,4,7,4,1,0
Paris 15e,Lycée Buffon (0750693W),36,10,26,7,13,3,1,0
Paris 17e,Lycée Carnot (0750704H),21,8,13,4,6,2,0,0
Paris 4e,IPESUP (0753144K),7,6,6,5,6,5,3,3
Paris 5e,Lycée Lavoisier (0750656F),35,10,12,4,7,2,1,0
Paris 6e,Lycée Fénelon (0750660K),37,21,31,15,29,14,6,2
Paris 8e,Lycée Chaptal (0750663N),71,22,57,16,49,15,8,4
Paris 9e,Lycée Condorcet (0750667T),18,6,10,1,8,1,3,1
Pau Cedex,Lycée Louis Barthou (0640055M),54,26,35,16,23,9,2,2
Périgueux Cedex,Lycée Bertran de Born (0240024W),12,1,2,0,2,0,1,0
Perpignan,Lycée François Arago (0660010C),17,7,8,4,4,2,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),14,6,6,1,6,1,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),54,20,31,14,24,10,4,2
Quimper,Lycée Auguste Brizeux (0290069T),8,3,4,1,3,1,1,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),40,10,23,6,19,5,5,0
Rennes,Lycée privé Assomption (0350778F),15,5,6,1,3,1,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),61,17,59,17,51,15,18,6
Rouen Cedex,Lycée Pierre Corneille (0760090K),60,14,43,12,40,9,10,3
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),9,3,6,1,4,1,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),11,2,7,1,7,1,2,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),57,22,42,17,29,15,8,3
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),13,3,11,3,8,3,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),65,22,42,15,36,11,9,3
Saint-Nazaire,Lycée Aristide Briand (0440069L),23,7,11,3,8,2,1,1
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),6,1,4,0,4,0,1,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),15,5,4,2,3,1,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),22,11,12,6,12,6,1,0
Sceaux Cedex,Lycée Lakanal (0920145H),79,31,72,30,67,30,20,10
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),14,4,7,2,4,2,1,0
Strasbourg Cedex,Lycée Kleber (0670080Y),62,22,48,15,40,10,10,1
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),24,6,5,2,3,1,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),8,2,1,0,1,0,0,0
Toulouse,Lycée Bellevue (0310038Y),34,15,26,9,18,5,5,2
Toulouse,Lycée Déodat de Séverac (0310044E),11,3,7,3,6,2,2,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),72,26,60,19,54,17,13,6
Tours Cedex 1,Lycée Descartes (0370035M),44,15,30,9,26,8,6,2
Troyes,Lycée Chrestien De Troyes (0100022V),9,2,8,2,6,1,3,1
Tulle,Lycée Edmond Perrier (0190032G),9,4,5,1,3,1,2,1
Tunis,IPEST (99926211),24,14,21,12,20,11,11,5
Valence Cedex,Lycée Camille Vernet (0260035X),3,1,1,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),78,19,61,16,49,10,11,3
Vanves Cedex,Lycée Michelet (0920149M),32,9,31,9,25,7,8,4
Versailles Cedex,Lycée Hoche (0782562L),74,16,74,16,70,15,17,4
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),139,43,138,42,130,39,19,3
