ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,REDA SLAOUI (99926811),30,3,19,1,10,1,7,1
Agadir,Compexe scolaire Al Qalam (99693001),11,3,0,0,0,0,0,0
Aix-En-Provence,Lycée militaire (0131596P),30,4,19,3,16,2,9,1
Aix-En-Provence,Paul Cezanne (0130002G),31,5,25,4,22,2,10,1
Amiens,Louis Thuillier (0800009A),58,13,34,7,29,7,13,1
Angers,Henri Bergson (0491966W),25,9,22,9,16,6,10,3
Angoulème,Guez De Balzac (0160002R),23,4,10,1,5,0,3,0
Annecy,Lycée Berthollet (0740003B),60,14,53,13,45,12,23,8
Antony,Sainte Marie (0920904H),37,9,21,5,19,5,10,4
Arras,Robespierre (0620006V),19,6,9,3,4,2,4,2
Autun,Militaire National (0711064W),28,3,10,1,5,1,4,1
BENI-MELLAL,TECHNIQUE MOHAMED V (99929811),14,0,8,0,4,0,2,0
Besançon,Victor Hugo (0250007X),70,17,59,16,44,8,11,1
BEYROUTH,ECOLE SUP. D'INGENIEURS (99926311),1,1,1,1,0,0,0,0
Bitche,St Augustin (0570194B),1,0,0,0,0,0,0,0
Bizerte,IPEI (16200011),4,0,0,0,0,0,0,0
Blois,F Philibert Dessaignes (0410002E),27,5,11,0,8,0,4,0
Bordeaux,Camille Jullian (0330023W),36,14,32,11,26,8,7,2
Bordeaux,Michel Montaigne (0330021U),82,19,74,17,56,13,17,4
Boulogne-Sur-Mer,Mariette (0622949U),24,4,4,0,3,0,3,0
Bourg-En-Bresse,Lycée Lalande (0010013J),28,4,20,4,12,1,5,0
Bourges,Alain-Fournier (0180005H),29,11,11,2,7,0,3,0
Bressuire,Lycée Saint Joseph (0790080H),20,5,4,0,2,0,1,0
Brest,de Kerichen (0290007A),58,18,49,15,40,10,20,5
Brest,Lycée naval (0290063L),30,5,22,3,21,3,16,3
Brest,Sainte Anne (0290338K),20,5,11,5,7,3,4,1
Caen,Malherbe (0140013N),77,18,57,16,51,16,31,8
CASABLANCA,AL MIZA (99928411),13,4,0,0,0,0,0,0
CASABLANCA,ECO SUP GALILEE (99927511),20,4,1,0,1,0,1,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),18,7,1,0,0,0,0,0
CASABLANCA,MOHAMED V (99926411),117,26,79,16,61,11,23,7
Casablanca,El Bilia (99696011),1,0,1,0,0,0,0,0
Chambery,Vaugelas (0730013T),34,12,26,6,25,5,10,0
Chartres,Marceau (0280007F),31,9,17,5,16,5,6,1
Cherbourg-Octeville,Victor Grignard (0501828R),19,3,15,3,14,3,7,3
Clermont-Ferrand,Blaise Pascal (0630018C),53,17,50,17,48,16,15,4
Clermont-Ferrand,La Fayette (0630021F),21,1,9,0,8,0,5,0
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),25,5,15,3,14,3,4,2
Compiègne,Pierre d'Ailly (0600014P),18,4,6,1,4,1,1,0
Corenc,ITEC Boisfleury Europe (0381675P),15,2,6,0,6,0,5,0
Dijon,Lycée Carnot (0210015C),105,23,87,18,72,17,26,11
Douai,Albert Chatelet (0590063Y),25,9,11,3,7,2,2,0
Dunkerque,Jean Bart (0590071G),21,10,12,5,9,4,6,2
Enghien-Les-Bains,Gustave Monod (0950644J),31,1,16,1,14,1,3,0
Epinal,Claude Gellee (0880020U),27,4,19,3,17,2,6,1
Evry,Parc Des Loges (0911251R),16,2,8,1,7,1,3,0
FES,MOULAY IDRISS (99926711),65,15,25,6,19,5,10,2
Fés,Etablissement Al Cachy (99695011),12,4,1,1,0,0,0,0
Fés,Prépas ALKHYYAM (99694011),4,0,1,0,0,0,0,0
Fontainebleau,Francois Ier (0770927P),26,7,12,3,8,3,5,2
Forbach,Jean Moulin (0570029X),21,7,7,2,5,1,3,0
Fort-De-France,Bellevue (9720003W),19,9,5,1,2,0,1,0
Grenoble,Champollion (0380027Y),54,13,53,12,48,11,19,5
Jarville-La-Malgrange,La Malgrange (0541986R),17,6,9,5,8,4,3,2
La Flèche,Prytanee National Militaire (0720896H),45,5,38,5,28,4,15,1
