ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AMIENS,Lycée Louis Thuillier (0800009A),40,23,19,14,5,4,1,1
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),15,10,3,1,2,1,1,0
Angers,Lycée Angers le Fresne (0490946M),27,16,13,8,10,7,4,3
Arras,Lycée Robespierre (0620006V),28,15,9,3,3,1,2,0
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),4,3,4,3,2,1,2,1
BESANCON,Lycée Victor Hugo (0250007X),24,16,15,10,10,5,4,2
Bordeaux,Lycée Michel Montaigne (0330021U),43,29,34,23,20,12,7,4
BOULOGNE-BILLANCOURT,Lycée Jacques Prévert (0920134W),36,28,15,11,10,7,1,1
Caen,Lycée Malherbe (0140013N),68,52,40,30,22,14,6,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),21,12,20,11,12,6,4,1
Dijon,Lycée Carnot (0210015C),16,9,8,5,7,5,3,2
Douai,Lycée Albert Chatelet (0590063Y),28,14,12,6,6,3,3,1
DUCOS,Lycée Polyvalent Centre Sud (9720825P),3,1,1,0,1,0,0,0
Fontainebleau,Lycée François 1er (0770927P),11,6,7,4,4,3,1,1
Grenoble,Lycée Champollion (0380027Y),45,29,41,25,21,11,7,1
Kenitra,Lycée Abdelmalek Essaâdi (99948211),1,0,0,0,0,0,0,0
La Mulatière,Lycée Assomption Bellevue (0690539L),20,14,14,10,7,5,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),23,13,12,6,9,5,2,1
Le Tampon,Lycée Roland Garros (9740002J),22,15,10,4,10,4,4,0
Lempdes,Legta Louis Pasteur - Lempdes (0630984C),9,6,8,6,3,3,2,2
Lille,Lycée Faidherbe (0590119J),54,39,40,28,13,9,2,1
Lyon,Lycée du Parc (0690026D),52,37,40,30,21,16,2,1
Lyon,Lycée La Martinière Monplaisir (0692866R),10,5,8,4,5,4,3,2
Marseille,Lycée Thiers (0130040Y),63,39,43,28,26,16,9,4
Metz,Lycée Georges de La Tour (0572757M),18,10,11,5,10,5,6,3
Montpellier,Lycée Joffre (0340038G),15,13,13,11,13,11,6,5
Nancy,Lycée Henri Poincaré (0540038Y),32,16,29,15,17,9,3,0
Nantes,Externat des Enfants Nantais (0440160K),20,13,5,2,2,2,0,0
Nantes,Lycée Clémenceau (0440021J),18,10,13,5,7,3,5,2
Nice,Lycée Massena (0060030A),21,14,15,9,5,5,0,0
NIMES,Lycée Emmanuel d'Alzon (0300080Z),17,13,4,2,2,0,0,0
Orléans,Lycée Pothier (0450049J),19,9,11,5,4,1,2,0
Paris 5e,Lycée Henri IV (0750654D),20,17,16,14,8,8,2,2
Paris 6e,Lycée Fénelon (0750660K),40,34,27,23,18,16,3,1
Paris 6e,Lycée Saint-Louis (0750658H),58,49,50,41,27,21,3,2
Paris 8e,Lycée Chaptal (0750663N),59,40,28,19,14,10,6,4
Paris 13e,ENCPB (0750685M),27,18,14,9,10,6,3,2
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),3,2,0,0,0,0,0,0
Paris 16e,Lycée Janson de Sailly (0750699C),65,42,50,30,26,14,8,5
Paris 16e,Lycée Jean-Baptiste Say (0750700D),36,19,18,11,11,5,4,1
Pau,Lycée Louis Barthou (0640055M),11,6,4,3,2,2,0,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),20,13,2,1,1,1,1,1
Poitiers,Lycée Camille Guérin (0860035W),45,26,24,12,16,6,6,2
Reims,Lycée Clémenceau (0510031G),34,27,18,14,5,3,1,0
Rennes,Lycée Chateaubriand (0350710G),71,49,47,34,16,10,6,3
Rouen,Lycée Pierre Corneille (0760090K),38,28,34,26,21,15,3,2
Saint-Etienne,Lycée Claude Fauriel (0420041S),18,10,7,3,4,3,0,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),76,52,58,40,25,16,4,4
Sceaux,Lycée Lakanal (0920145H),44,36,31,26,21,19,1,1
Strasbourg,Lycée Jean Rostand (0670084C),15,11,14,10,7,4,0,0
Toulouse,Lycée Ozenne (0310047H),28,20,14,10,8,5,1,1
Toulouse,Lycée Pierre de Fermat (0310036W),32,22,27,20,13,9,4,3
Tours,Lycée Descartes (0370035M),4,4,2,2,1,1,1,1
Versailles,Lycée Hoche (0782562L),55,39,42,31,21,14,5,3
Versailles,Lycée Sainte Geneviève (0783053V),44,29,44,29,2,2,0,0
