ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),1,0,0,0,0,0,0,0
Aix-En-Provence,Lycée Vauvenargues (0130003H),15,2,3,0,3,0,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),6,1,4,1,2,1,0,0
Amiens,Lycée Louis Thuillier (0800009A),8,1,0,0,0,0,0,0
Angers,Lycée Henri Bergson (0491966W),16,2,3,1,3,1,1,0
Angers,Lycée Saint-Martin (0490824E),13,2,0,0,0,0,0,0
Annecy,Lycée Berthollet (0740003B),16,3,9,2,7,2,2,1
Arras,Lycée Robespierre (0620006V),9,0,0,0,0,0,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),1,0,0,0,0,0,0,0
Auxerre,Lycée Jacques Amyot (0890003V),8,2,0,0,0,0,0,0
Avignon,Lycée Frédéric Mistral (0840003X),30,6,6,1,6,1,1,0
Balma,Lycée Saliège (0312408Z),26,4,5,0,4,0,0,0
Besançon,Lycée Victor Hugo (0250007X),20,2,6,0,6,0,3,0
Bordeaux,Lycée Gustave Eiffel (0330028B),52,7,26,4,20,4,6,1
Bordeaux,Lycée Michel Montaigne (0330021U),86,15,49,9,38,9,13,4
Brest,Lycée La Croix Rouge (0290335G),1,0,0,0,0,0,0,0
Brest,Lycée Naval (0290063L),6,0,1,0,1,0,0,0
Brest,Lycée Sainte Anne (0290338K),2,0,0,0,0,0,0,0
Brest,Lycée Vauban (0290012F),10,2,2,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),23,2,6,1,4,1,1,1
Cannes,Lycée Stanislas (0060673Z),11,2,5,1,2,0,1,0
CASABLANCA,Lycée El Miza Center (99928411),1,0,0,0,0,0,0,0
CASABLANCA,Lycée Mohamed V (99926411),1,1,0,0,0,0,0,0
Chambery,Lycée Vaugelas (0730013T),12,1,2,0,1,0,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),7,0,2,0,1,0,1,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),32,3,13,2,12,2,3,0
Clermont-Ferrand,Lycée La Fayette (0630021F),21,1,8,0,8,0,4,0
Dijon,Lycée Carnot (0210015C),33,7,17,3,15,3,9,2
Dijon,Lycée Gustave Eiffel (0211033J),14,2,2,0,2,0,1,0
Douai,Lycée Albert Chatelet (0590063Y),41,9,28,5,27,4,10,3
Dunkerque,Lycée Jean Bart (0590071G),3,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),20,1,2,0,2,0,2,0
Fort-De-France,Lycée Bellevue (9720003W),3,1,2,1,2,1,2,1
Grenoble,Lycée Champollion (0380027Y),59,12,46,7,43,6,19,3
La Flèche,Prytanée National Militaire (0720896H),6,1,2,0,2,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),6,0,2,0,2,0,0,0
Le Mans,Lycée Montesquieu (0720029R),17,4,3,1,3,1,3,1
Le Raincy,Lycée Albert Schweitzer (0930830X),14,1,6,1,5,1,3,1
Lille,Lycée César Baggio (0590121L),37,3,8,0,2,0,0,0
Lille,Lycée Faidherbe (0590119J),38,5,25,3,20,3,15,2
Limoges,Lycée Gay-Lussac (0870015U),20,5,8,2,6,2,3,0
Lorient,Lycée Dupuy De Lôme (0560025Y),7,0,1,0,1,0,0,0
Lyon,Lycée Aux Lazaristes (0690522T),32,3,18,2,15,1,7,1
Lyon,Lycée du Parc (0690026D),39,6,28,4,23,1,8,0
Lyon,Lycée Jean Perrin (0690082P),20,3,6,0,3,0,1,0
Lyon,Lycée La Martiniere Monplaisir (0692866R),66,6,35,3,30,2,11,1
MARRAKECH,CPGE privée Koutoubia-Prépas (99697011),2,1,0,0,0,0,0,0
Marseille,Lycée Jean Perrin (0130053M),30,7,9,1,6,1,0,0
Marseille,Lycée Thiers (0130040Y),41,3,23,0,21,0,3,0
Meaux,Lycée Henri Moissan (0770930T),11,3,0,0,0,0,0,0
Metz,Lycée Fabert (0570054Z),41,3,23,2,17,2,10,1
Montpellier,Lycée Joffre (0340038G),65,11,31,3,20,3,10,1
Mulhouse,Lycée Albert Schweitzer (0680031P),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),38,8,21,3,13,3,7,2
Nantes,Lycée Clémenceau (0440021J),117,23,73,15,66,15,30,7
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),16,1,9,0,9,0,5,0
Nice,LGT Les Eucalyptus (0060075Z),9,0,1,0,1,0,1,0
Nice,Lycée Massena (0060030A),41,6,21,4,17,3,6,1
Nimes,Lycée Alphonse Daudet (0300021K),8,2,1,0,1,0,0,0
NOUMEA,Lycée Jules Garnier (9830003L),12,4,9,3,6,0,3,0
Ollioules,Lycée Saint Joseph (0830098F),1,0,0,0,0,0,0,0
Orléans,Lycée Pothier (0450049J),46,7,20,3,14,1,4,0
Orsay,Lycée Blaise Pascal (0910626L),37,7,21,5,19,5,5,0
Paris,Lycée Jacques Decour (0750668U),70,13,35,6,32,5,11,1
Paris,Lycée Paul Valery (0750679F),26,7,6,2,4,2,2,1
Paris,Lycée Raspail (0750691U),16,3,3,0,3,0,2,0
Paris,Lycée Stanislas (0753840S),39,2,35,1,30,1,11,0
Paris 5e,Lycée Louis Le Grand (0750655E),48,12,47,11,45,10,17,5
Paris 6e,Lycée Saint-Louis (0750658H),165,41,116,35,101,31,41,11
Paris 8e,Lycée Chaptal (0750663N),92,17,52,9,39,6,14,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),40,6,27,5,19,4,5,0
Paris 9e,Lycée Condorcet (0750667T),41,10,38,7,34,6,12,2
Paris 13e,ENCPB (0750685M),16,5,1,0,1,0,1,0
Paris 15e,Lycée Buffon (0750693W),34,5,7,1,5,1,2,0
Paris 16e,Lycée Claude Bernard (0750698B),19,6,4,2,3,2,1,1
Paris 16e,Lycée Janson de Sailly (0750699C),86,26,57,18,47,14,15,4
Paris 16e,Lycée Jean-Baptiste Say (0750700D),34,8,23,5,17,4,5,1
Pau,Lycée Louis Barthou (0640055M),14,1,4,0,3,0,0,0
Perpignan,Lycée François Arago (0660010C),22,3,8,1,6,1,0,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),6,0,0,0,0,0,0,0
Poitiers,Lycée Camille Guérin (0860035W),18,6,5,1,1,0,0,0
Quimper,Lycée Auguste Brizeux (0290069T),7,1,3,0,3,0,3,0
Reims,Lycée F. Roosevelt (0510034K),35,8,14,4,12,4,3,0
Rennes,Lycée Chateaubriand (0350710G),62,13,31,5,23,4,10,0
Rennes,Lycée Joliot-Curie (0350029S),26,4,6,1,3,1,2,1
Rennes,Lycée privé Assomption (0350778F),4,0,1,0,1,0,0,0
Rouen,Lycée Pierre Corneille (0760090K),32,5,20,2,18,2,10,1
Saint-Brieuc,Lycée Francois Rabelais (0220056S),14,2,2,0,2,0,1,0
Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),5,2,2,1,2,1,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),18,4,1,0,1,0,1,0
Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),19,2,3,0,2,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),23,5,11,2,8,1,4,1
