ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
La Mulatière,Lycée Assomption Bellevue (0690539L),23,9,14,5,10,3,5,1
La Rochelle,Lycée Jean Dautet (0170028N),14,6,7,1,6,1,4,1
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),8,1,4,0,4,0,1,0
Le Havre,Lycée François 1er (0760052U),15,7,12,6,12,6,2,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),40,6,36,5,34,4,17,3
Le Raincy,Lycée Albert Schweitzer (0930830X),21,8,14,5,13,5,7,2
Lille,Lycée Catholique Saint Pierre (0593117T),1,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),70,28,65,24,55,23,15,10
Limoges Cedex,Lycée Gay-Lussac (0870015U),26,12,26,12,22,11,10,4
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),32,16,29,13,27,13,9,4
Lyon,Lycée aux Lazaristes (0690522T),35,10,34,9,30,8,1,1
Lyon,Lycée Jean Perrin (0690082P),30,7,25,5,18,3,7,1
Lyon,Lycée La Martinière Monplaisir (0692866R),60,29,59,29,55,28,39,21
Lyon Cedex 06,Lycée du Parc (0690026D),106,45,97,43,90,42,22,8
Lyon Cedex 1,Institution des Chartreux (0690564N),5,1,1,1,0,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),83,24,81,24,69,22,27,7
Melun Cedex,Lycée Jacques Amyot (0770933W),31,17,25,14,23,12,15,8
Metz Cedex 1,Lycée Fabert (0570054Z),61,15,52,11,47,11,16,5
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),15,5,15,5,15,5,4,1
Montpellier Cedex 2,Lycée Joffre (0340038G),91,36,89,36,82,34,41,23
Mulhouse,Lycée Albert Schweitzer (0680031P),14,7,11,5,11,5,6,2
Nancy Cedex,Lycée Henri Poincaré (0540038Y),78,33,74,32,69,31,30,14
Nantes,Lycée Saint Stanislas (0440163N),28,12,23,9,19,8,11,4
Nantes Cedex 1,Lycée Clémenceau (0440021J),78,26,76,26,68,25,31,11
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),65,26,64,25,60,23,7,3
Nice Cedex 1,Lycée Massena (0060030A),80,25,73,23,58,21,11,2
Nimes Cedex,Lycée Alphonse Daudet (0300021K),24,14,21,14,15,11,6,4
Orléans Cedex 1,Lycée Pothier (0450049J),53,15,40,9,35,7,15,2
Orsay,Lycée Blaise Pascal (0910626L),35,15,34,15,32,14,8,3
Paris,Lycée Saint-Louis (0750658H),173,78,166,76,144,72,44,24
Paris,Lycée Honoré De Balzac (0750705J),18,6,6,3,5,2,4,2
Paris,Lycée Janson de Sailly (0750699C),108,39,104,38,90,37,28,19
Paris 4e,Lycée Charlemagne (0750652B),62,29,57,26,46,25,13,8
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),34,9,34,9,31,8,3,1
Paris Cedex 03,Lycée Turgot (0750647W),33,12,21,6,19,5,8,3
Paris Cedex 05,Lycée Henri IV (0750654D),20,8,15,7,6,4,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),72,31,60,28,33,11,4,2
Paris Cedex 06,Lycée Stanislas (0753840S),60,17,48,15,34,10,3,2
Paris Cedex 09,Lycée Jacques Decour (0750668U),30,11,27,11,25,11,9,4
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),30,14,23,10,20,10,3,1
Paris 15e,Lycée Buffon (0750693W),33,6,28,5,27,5,9,1
Paris 17e,Lycée Carnot (0750704H),22,7,18,7,15,7,5,1
Paris 4e,IPESUP (0753144K),9,2,9,2,7,2,0,0
Paris 5e,Lycée Lavoisier (0750656F),36,16,26,14,23,14,8,5
Paris 6e,Lycée Fénelon (0750660K),38,14,37,14,29,13,5,3
Paris 8e,Lycée Chaptal (0750663N),62,20,54,18,49,18,13,6
Paris 9e,Lycée Condorcet (0750667T),21,10,18,8,16,7,10,5
Pau Cedex,Lycée Louis Barthou (0640055M),56,25,44,21,40,18,16,8
Périgueux Cedex,Lycée Bertran de Born (0240024W),27,7,17,6,15,5,6,1
Perpignan,Lycée François Arago (0660010C),30,11,24,9,21,8,9,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),13,4,8,2,7,2,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),33,10,29,7,27,7,18,4
Quimper,Lycée Auguste Brizeux (0290069T),22,2,16,1,14,1,8,1
Rabat,Lycée Ibn Al Ghazi (99951011),1,0,1,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),59,23,54,20,48,19,21,7
Rennes,Lycée privé Assomption (0350778F),20,4,14,3,13,3,7,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),76,21,74,20,71,18,35,10
Rouen Cedex,Lycée Pierre Corneille (0760090K),73,20,72,19,67,18,36,10
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),12,5,7,3,7,3,7,3
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),28,11,14,5,13,5,7,4
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),54,19,50,17,45,16,20,6
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),16,7,16,7,15,7,5,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),17,2,17,2,13,2,9,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),86,32,80,29,71,26,29,12
Saint-Nazaire,Lycée Aristide Briand (0440069L),20,7,15,5,15,5,3,2
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),11,2,6,1,5,1,4,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),26,4,13,1,10,0,5,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),42,17,35,14,32,13,12,6
Sceaux Cedex,Lycée Lakanal (0920145H),71,26,69,25,59,22,7,3
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),33,11,28,10,25,8,15,6
Strasbourg Cedex,Lycée Kleber (0670080Y),72,20,59,15,53,15,19,5
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),16,6,12,3,10,3,3,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),46,13,37,11,32,10,12,3
Toulouse,Lycée Bellevue (0310038Y),30,12,30,12,28,11,20,8
Toulouse,Lycée Déodat de Séverac (0310044E),43,19,40,18,37,16,18,8
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),63,19,62,18,53,16,23,9
Tours Cedex 1,Lycée Descartes (0370035M),75,23,59,20,51,18,22,6
Troyes,Lycée Chrestien De Troyes (0100022V),25,9,12,3,9,2,2,0
Tulle,Lycée Edmond Perrier (0190032G),17,7,12,6,8,5,1,0
Tunis,IPEI El Manar (99951211),1,0,1,0,1,0,1,0
Tunis,IPEST (99926211),16,12,15,11,13,10,4,3
Valence Cedex,Lycée Camille Vernet (0260035X),8,4,7,4,5,3,2,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),83,25,76,23,63,23,16,6
Vanves Cedex,Lycée Michelet (0920149M),33,13,33,13,30,13,10,6
Versailles Cedex,Lycée Hoche (0782562L),67,23,65,23,54,19,6,3
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),133,42,131,41,82,33,6,1
