ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée militaire (0131596P),1,0,0,0,0,0,0,0
Aix-En-Provence,Vauvenargues (0130003H),19,5,12,3,10,3,2,0
Ajaccio,Laetitia Bonaparte (6200002H),5,0,1,0,1,0,1,0
Amiens,Louis Thuillier (0800009A),10,1,2,0,1,0,0,0
Angers,Henri Bergson (0491966W),5,0,1,0,1,0,1,0
Angers,Saint-Martin (0490824E),8,1,4,1,3,1,0,0
Annecy,Lycée Berthollet (0740003B),33,12,21,8,20,7,5,2
Arras,Robespierre (0620006V),6,1,1,0,1,0,0,0
Auxerre,Jacques Amyot (0890003V),11,1,3,0,3,0,0,0
Avignon,Frederic Mistral (0840003X),31,6,10,2,10,2,5,2
Balma,Saliège (0312408Z),31,6,15,5,15,5,4,1
Belfort,Condorcet (0900002N),3,1,1,0,1,0,0,0
Besançon,Victor Hugo (0250007X),16,2,8,1,7,1,2,1
Bordeaux,Gustave Eiffel (0330028B),59,10,28,7,25,7,3,0
Bordeaux,Michel Montaigne (0330021U),58,15,51,13,46,13,8,4
Brest,La Croix Rouge (0290335G),2,0,0,0,0,0,0,0
Brest,Lycée naval (0290063L),5,0,4,0,3,0,1,0
Brest,Sainte Anne (0290338K),11,1,5,0,3,0,0,0
Brest,Vauban (0290012F),32,3,13,1,11,1,2,0
Caen,Lycée Privé Sainte-Marie (0141164P),1,0,0,0,0,0,0,0
Caen,Lycée VICTOR HUGO (0142059M),20,3,13,3,12,3,0,0
CASABLANCA,AL MIZA (99928411),1,0,1,0,0,0,0,0
CASABLANCA,ECO SUP GALILEE (99927511),3,0,0,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),1,1,0,0,0,0,0,0
CASABLANCA,MOHAMED V (99926411),7,0,0,0,0,0,0,0
Chambery,Vaugelas (0730013T),3,1,0,0,0,0,0,0
Champagne-Sur-Seine,La Fayette (0770920G),19,4,8,2,8,2,2,0
Clermont-Ferrand,Blaise Pascal (0630018C),28,4,15,1,13,1,2,0
Clermont-Ferrand,La Fayette (0630021F),21,1,9,1,8,1,2,0
Dijon,Gustave Eiffel (0211033J),12,2,4,0,3,0,2,0
Dijon,Lycée Carnot (0210015C),31,4,13,4,12,4,3,1
Douai,Albert Chatelet (0590063Y),38,5,25,4,22,4,5,1
Dunkerque,Jean Bart (0590071G),11,1,3,0,2,0,0,0
Evreux,Aristide Briand (0270016W),11,0,3,0,2,0,0,0
Fort-De-France,Bellevue (9720003W),12,3,4,1,4,1,2,1
Grenoble,Champollion (0380027Y),66,14,38,8,34,8,14,5
La Flèche,Prytanee National Militaire (0720896H),12,3,8,1,8,1,1,0
La Rochelle,Jean Dautet (0170028N),12,1,4,0,3,0,0,0
Le Mans,Montesquieu (0720029R),19,5,10,3,9,2,4,0
Le Raincy,Albert Schweitzer (0930830X),30,4,12,3,11,2,2,0
Lille,Cesar Baggio (0590121L),25,8,11,2,9,2,1,0
Lille,Faidherbe (0590119J),36,7,28,6,27,6,10,5
Limoges,Lycée Gay-Lussac (0870015U),27,4,14,2,11,2,1,1
Lorient,Dupuy De Lôme (0560025Y),5,1,2,0,2,0,0,0
Lyon,Aux Lazaristes (0690522T),35,9,22,4,19,3,5,1
Lyon,Jean Perrin (0690082P),18,4,8,3,8,3,2,1
