ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),82,16,54,11,50,11,24,6
Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,4,10,1,10,1,1,0
Angers Cedex 01,Lycée Chevrollier (0490003M),39,4,34,4,32,4,18,3
Armentières,Lycée Gustave Eiffel (0590011S),39,5,19,0,18,0,7,0
Aubervilliers,Lycée Le Corbusier (0930117X),8,1,5,0,5,0,2,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),22,7,2,1,2,1,0,0
Belfort,Lycée Raoul Follereau (0900004R),19,6,4,1,4,1,0,0
Besançon,Lycée Jules Haag (0250011B),26,0,5,0,5,0,2,0
Bordeaux,Lycée Gustave Eiffel (0330028B),86,19,63,14,57,13,29,9
Brest,Lycée La Croix Rouge (0290335G),21,0,6,0,6,0,1,0
Brest Cedex 2,Lycée Vauban (0290012F),30,2,18,0,14,0,5,0
Cachan,Lycée Polyvalent de Cachan (0940580V),42,5,33,4,32,4,16,3
Caen,Lycée Jules Dumont d'Urville (0142131R),23,3,18,1,18,1,12,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),16,0,5,0,5,0,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),20,4,2,0,2,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),12,0,0,0,0,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),34,3,21,0,19,0,10,0
Cluny,Lycée La Prat's (0710023P),26,4,19,3,18,3,7,3
Dijon,Lycée Gustave Eiffel (0211033J),20,3,7,0,5,0,2,0
Dunkerque,Lycée De L'Europe (0590072H),13,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),66,8,30,3,27,3,7,2
Le Havre,Lycée Robert Schuman (0760058A),12,2,2,0,1,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),25,1,19,0,19,0,11,0
Lille,Lycée César Baggio (0590121L),48,7,14,1,12,1,2,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,0,1,0,1,0,0,0
Limoges,Lycée Turgot (0870056N),36,8,18,3,17,3,8,1
Lyon,Lycée aux Lazaristes (0690522T),10,1,8,1,8,1,3,1
Lyon,Lycée La Martinière Monplaisir (0692866R),78,6,57,3,53,3,19,3
