ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),82,16,63,13,56,12,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),18,3,9,1,9,1,2,0
Angers Cedex 01,Lycée Chevrollier (0490003M),40,4,36,4,36,4,2,0
Armentières,Lycée Gustave Eiffel (0590011S),45,7,25,2,20,1,4,1
Aubervilliers,Lycée Le Corbusier (0930117X),7,0,6,0,5,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),19,3,2,1,2,1,1,0
Belfort,Lycée Raoul Follereau (0900004R),22,6,5,1,5,1,0,0
Besançon,Lycée Jules Haag (0250011B),32,0,8,0,7,0,2,0
Bordeaux,Lycée Gustave Eiffel (0330028B),82,17,65,15,59,13,4,1
Brest,Lycée La Croix Rouge (0290335G),26,2,10,0,10,0,1,0
Brest Cedex 2,Lycée Vauban (0290012F),37,4,23,2,16,1,7,0
Cachan,Lycée Polyvalent de Cachan (0940580V),41,5,34,4,33,4,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),24,3,21,3,19,2,2,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),21,2,9,0,7,0,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),17,3,2,0,2,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),11,1,3,0,2,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),33,3,22,1,20,1,5,0
Cluny,Lycée La Prat's (0710023P),26,4,23,3,20,3,3,0
Dijon,Lycée Gustave Eiffel (0211033J),32,4,14,0,7,0,0,0
Dunkerque,Lycée De L'Europe (0590072H),14,0,1,0,0,0,0,0
Gabes,ISSATG (99951112),2,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),74,8,39,5,33,3,12,0
Le Havre,Lycée Robert Schuman (0760058A),14,3,3,0,0,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),30,4,19,1,19,1,2,0
Lille,Lycée César Baggio (0590121L),49,8,16,1,14,1,1,0
Limoges,Lycée Turgot (0870056N),40,9,24,3,23,3,4,0
Lyon,Lycée aux Lazaristes (0690522T),3,0,3,0,3,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),73,7,58,4,54,4,11,0
Marseille,Lycée Jean Perrin (0130053M),73,9,46,3,43,3,5,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),23,3,7,0,6,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),16,0,1,0,1,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),17,3,4,0,4,0,2,0
Montauban,Lycée Bourdelle (0820021C),30,5,15,2,15,2,2,0
Montluçon,Lycée Paul Constans (0030026M),21,2,11,2,10,1,1,0
Montpellier,Lycée Jean Mermoz (0340042L),41,7,28,3,25,2,1,1
Nabeul,IPEIN (99950811),2,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),37,5,31,4,28,4,6,0
Nantes,Lycée Eugène Livet (0440029T),78,9,65,6,63,6,9,1
Nevers,Lycée Jules Renard (0580031U),17,3,12,2,12,2,3,1
Nice,Lycée Les Eucalyptus (0060075Z),72,4,29,1,26,1,3,0
Nimes,Lycée Dhuoda (0300026R),31,2,11,0,9,0,1,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),40,7,24,3,24,3,3,0
Nouméa,Lycée Jules Garnier (9830003L),27,7,16,4,14,4,0,0
Orléans,Lycée Benjamin Franklin (0450051L),23,2,11,1,8,1,0,0
Paris,Lycée Raspail (0750691U),73,12,42,7,38,6,7,0
Paris,Lycée Voltaire (0750675B),35,7,19,3,19,3,1,1
Paris 11e,Lycée Dorian (0750676C),34,4,25,2,25,2,1,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),22,2,22,2,22,2,0,0
Paris 8e,Lycée Chaptal (0750663N),37,7,36,6,36,6,6,0
Pirae,Lycée Polyvalent De Taaone (9840023C),10,4,0,0,0,0,0,0
