ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),43,3,33,3,30,3,23,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),26,11,13,5,9,3,5,1
Angers,Lycée Chevrollier (0490003M),38,0,29,0,28,0,20,0
Argonay,Lycée Louis Lachenal (0740006E),26,1,14,0,14,0,5,0
Armentières,Lycée Gustave Eiffel (0590011S),40,2,25,1,19,0,6,0
Aubervilliers,Lycée Le Corbusier (0930117X),23,3,2,0,1,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),20,1,5,1,5,1,2,1
Belfort,Lycée Raoul Follereau (0900004R),30,5,15,2,13,2,4,0
Besançon,Lycée Jules Haag (0250011B),26,2,12,2,8,0,1,0
Bordeaux,Lycée Gustave Eiffel (0330028B),95,10,61,5,51,5,29,1
Brest,Lycée La Croix Rouge (0290335G),24,1,11,0,11,0,3,0
Brest,Lycée Vauban (0290012F),32,3,14,1,12,0,4,0
Cachan,Lycée Gustave Eiffel (0940111K),38,3,31,2,30,2,12,1
Caen,Lycée Jules Dumont d'Urville (0142131R),11,0,7,0,7,0,1,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),8,1,5,1,5,1,3,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),23,5,10,2,8,2,2,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),18,0,5,0,5,0,3,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),21,0,8,0,7,0,6,0
Clichy,Lycée Newton-Enrea (0920136Y),18,2,3,0,2,0,1,0
Cluny,Lycée La Prat's (0710023P),25,4,13,2,13,2,5,1
Dijon,Lycée Gustave Eiffel (0211033J),44,3,23,1,20,1,10,0
Dunkerque,Lycée De L'Europe (0590072H),20,2,5,0,3,0,0,0
Grenoble,Lycée Vaucanson (0380033E),74,10,41,4,37,4,16,1
Le Havre,Lycée Robert Schuman (0760058A),15,0,4,0,4,0,3,0
Le Mans,Lycée Gabriel Touchard (0720033V),34,4,21,2,20,2,9,0
Les Abymes,Lycée Charles Coeffin (9710004C),30,5,3,1,3,1,2,0
Lille,Lycée César Baggio (0590121L),48,2,23,0,19,0,12,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),7,0,3,0,1,0,0,0
Limoges,Lycée Turgot (0870056N),35,4,28,3,25,2,15,2
Lyon,Lycée La Martinière Monplaisir (0692866R),63,9,45,6,40,5,13,2
Marseille,Lycée Jean Perrin (0130053M),87,9,62,4,53,4,35,3
Massy,Lycée Parc de Vilgenis (0910727W),29,2,13,0,11,0,6,0
Meaux,Lycée Pierre de Coubertin (0770931U),11,1,4,0,2,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),29,3,11,0,10,0,5,0
Monastir,I.P.E.I (99949911),3,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),12,1,8,0,7,0,5,0
Montpellier,Lycée Jean Mermoz (0340042L),41,7,31,4,29,4,15,2
Nabeul,IPEIN (99950811),2,0,1,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),35,3,26,3,23,3,8,0
Nantes,Lycée Eugène Livet (0440029T),92,12,58,7,55,5,32,3
Nevers,Lycée Jules Renard (0580031U),19,2,10,1,8,1,1,0
Nice,Lycée Les Eucalyptus (0060075Z),61,9,38,7,33,6,24,5
Nimes,Lycée Dhuoda (0300026R),22,2,9,2,7,2,4,2
Nogent sur Oise,Lycée Marie Curie (0600020W),39,7,29,3,28,3,19,1
Nouméa,Lycée Jules Garnier (9830003L),12,5,10,3,8,2,0,0
Orléans,Lycée Benjamin Franklin (0450051L),27,3,16,3,15,3,10,3
Paris,Lycée Raspail (0750691U),88,13,43,5,38,4,19,2
Paris,Lycée Voltaire (0750675B),36,7,13,0,12,0,7,0
Paris 8e,Lycée Chaptal (0750663N),32,4,27,4,27,4,21,3
Paris 11e,Lycée Dorian (0750676C),27,2,16,0,14,0,9,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),43,5,42,5,42,5,16,2
Poitiers,Lycée Louis Armand (0860037Y),25,4,11,1,9,1,5,0
Reims,Lycée F. Roosevelt (0510034K),23,1,5,0,5,0,3,0
Rennes,Lycée Joliot-Curie (0350029S),42,6,36,5,36,5,25,5
Rouen,Lycée Blaise Pascal (0760095R),33,1,10,0,8,0,3,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),10,3,2,0,2,0,1,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),25,3,4,0,3,0,2,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,3,16,2,13,2,3,1
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),20,2,4,1,4,1,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),46,3,17,2,12,2,5,1
Tarbes,Lycée Jean Dupuy (0650027B),28,1,11,0,11,0,4,0
Thiers,Lycée Jean Zay (0630069H),21,3,7,1,6,1,2,1
Toulon,Lycée Rouvière (0830056K),28,4,15,1,15,1,13,1
Toulouse,Lycée Déodat de Séverac (0310044E),31,7,22,5,21,5,10,3
Toulouse,Lycée Saint-Joseph (0311145B),2,0,1,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),16,2,9,1,8,1,4,1
Tunis,IPEI El Manar (99951211),4,0,0,0,0,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),17,0,2,0,1,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),33,3,22,2,18,2,8,1
Versailles,Lycée Jules Ferry (0782565P),84,6,53,3,46,2,31,0
Voiron,Lycée Ferdinand Buisson (0380092U),22,2,15,1,14,1,7,1
