ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),46,8,34,6,31,6,20,2
Ajaccio,Lycée Laetitia Bonaparte (6200002H),23,4,18,3,16,3,4,0
Angers Cedex 01,Lycée Chevrollier (0490003M),39,4,35,3,34,3,19,2
Armentières,Lycée Gustave Eiffel (0590011S),37,3,15,1,11,1,5,0
Aubervilliers,Lycée Le Corbusier (0930117X),10,0,6,0,5,0,2,0
Avignon,Lycée Philippe de Girard (0840005Z),22,3,4,0,3,0,0,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),15,1,0,0,0,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),31,7,15,4,13,3,4,1
Besançon,Lycée Jules Haag (0250011B),23,4,15,3,14,2,6,0
Bordeaux,Lycée Gustave Eiffel (0330028B),90,17,64,12,57,11,22,7
Brest,Lycée La Croix Rouge (0290335G),36,1,12,0,12,0,2,0
Brest Cedex 2,Lycée Vauban (0290012F),29,0,19,0,16,0,9,0
Cachan,Lycée Gustave Eiffel (0940111K),33,3,31,2,27,2,14,2
Caen,Lycée Jules Dumont d'Urville (0142131R),24,2,12,1,12,1,5,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),5,1,2,0,2,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),18,4,2,0,1,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),16,1,3,0,2,0,1,0
Clichy,Lycée Newton-Enrea (0920136Y),26,2,10,0,9,0,5,0
Cluny,Lycée La Prat's (0710023P),22,4,9,1,7,1,1,0
Dijon,Lycée Gustave Eiffel (0211033J),38,5,14,1,11,1,3,0
Dunkerque,Lycée De L'Europe (0590072H),15,0,1,0,1,0,0,0
Grenoble,Lycée Vaucanson (0380033E),60,12,27,5,24,4,7,1
Le Havre,Lycée Robert Schuman (0760058A),13,4,3,1,2,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),28,5,16,4,15,4,8,2
Lille,Lycée César Baggio (0590121L),58,5,16,2,16,2,8,1
Lille,Lycée privé Frédéric Ozanam (0593007Y),3,1,1,0,1,0,1,0
Limoges,Lycée Turgot (0870056N),29,5,16,4,15,4,8,2
Lyon,Lycée aux Lazaristes (0690522T),3,0,3,0,3,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),76,10,63,8,55,7,26,5
Marseille Cedex 10,Lycée Jean Perrin (0130053M),83,7,51,4,45,4,24,1
Massy Cedex,Lycée Parc de Vilgenis (0910727W),32,3,8,0,8,0,3,0
