ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),44,4,30,3,30,3,2,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),25,12,16,8,15,8,5,3
Angers,Lycée Chevrollier (0490003M),37,2,26,0,24,0,2,0
Argonay,Lycée Louis Lachenal (0740006E),41,1,24,1,24,1,5,0
Armentières,Lycée Gustave Eiffel (0590011S),27,1,15,1,14,1,0,0
Aubervilliers,Lycée Le Corbusier (0930117X),23,4,2,0,1,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),26,2,5,1,5,1,3,1
Belfort,Lycée Raoul Follereau (0900004R),34,3,14,2,14,2,1,0
Besançon,Lycée Jules Haag (0250011B),29,3,18,1,16,1,4,0
Bordeaux,Lycée Gustave Eiffel (0330028B),92,13,69,11,65,11,7,4
Brest,Lycée La Croix Rouge (0290335G),24,2,18,1,18,1,2,0
Brest,Lycée Vauban (0290012F),32,4,16,1,16,1,6,0
Cachan,Lycée Gustave Eiffel (0940111K),30,4,26,4,26,4,1,0
Caen,Lycée Jules Dumont d'Urville (0142131R),26,5,10,0,10,0,5,0
Châlons-en-Champagne,Lycée Etienne Oehmichen (0510007F),17,2,7,1,4,1,1,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),26,6,15,4,14,4,5,2
Champagne-Sur-Seine,Lycée La Fayette (0770920G),20,1,8,0,8,0,4,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),27,4,5,0,5,0,2,0
Clichy,Lycée Newton-Enrea (0920136Y),19,0,4,0,4,0,0,0
Cluny,Lycée La Prat's (0710023P),38,7,12,2,12,2,2,0
Dijon,Lycée Gustave Eiffel (0211033J),31,3,18,2,14,0,3,0
Dunkerque,Lycée De L'Europe (0590072H),20,3,8,0,8,0,1,0
Gabes,IPEIG (99951112),1,0,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),83,5,30,1,28,1,8,0
Le Havre,Lycée Robert Schuman (0760058A),19,2,9,0,9,0,1,0
Le Mans,Lycée Gabriel Touchard (0720033V),28,4,20,4,17,3,1,0
Les Abymes,Lycée Charles Coeffin (9710004C),15,0,3,0,3,0,1,0
Lille,Lycée César Baggio (0590121L),35,5,12,0,11,0,2,0
Limoges,Lycée Turgot (0870056N),31,5,21,1,21,1,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),75,7,57,5,55,5,7,3
Marseille,Lycée Jean Perrin (0130053M),71,11,51,5,48,5,2,0
Massy,Lycée Parc de Vilgenis (0910727W),25,4,16,2,14,2,3,0
Meaux,Lycée Pierre de Coubertin (0770931U),19,4,8,1,7,1,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),32,3,16,1,14,1,3,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),18,1,10,0,9,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),39,5,32,5,29,2,7,1
Nancy,Lycée Henri Loritz (0540042C),32,2,16,1,14,1,1,0
Nantes,Lycée Eugène Livet (0440029T),83,9,64,8,62,8,9,1
Nevers,Lycée Jules Renard (0580031U),32,3,21,2,18,2,7,1
Nice,Lycée Les Eucalyptus (0060075Z),59,6,32,3,31,3,4,0
Nimes,Lycée Dhuoda (0300026R),38,2,21,0,20,0,1,0
Nogent sur Oise,Lycée Marie Curie (0600020W),43,7,35,5,34,5,2,0
Nouméa,Lycée Jules Garnier (9830003L),14,4,12,3,12,3,0,0
Orléans,Lycée Benjamin Franklin (0450051L),32,0,13,0,13,0,3,0
Paris,Lycée Raspail (0750691U),67,15,35,5,31,2,2,1
Paris,Lycée Voltaire (0750675B),32,7,9,1,9,1,0,0
Paris 8e,Lycée Chaptal (0750663N),31,2,27,2,27,2,1,0
Paris 11e,Lycée Dorian (0750676C),31,3,16,0,14,0,0,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),22,2,22,2,22,2,0,0
Poitiers,Lycée Louis Armand (0860037Y),24,4,10,2,9,2,2,0
Reims,Lycée F. Roosevelt (0510034K),36,4,14,1,13,1,8,0
Rennes,Lycée Joliot-Curie (0350029S),40,5,25,2,24,2,7,2
Rouen,Lycée Blaise Pascal (0760095R),30,1,10,1,10,1,2,0
RUEIL-MALMAISON,Lycée Passy Buzenval (0920928J),19,2,5,1,5,1,0,0
Sainte-Clotilde,Lycée Lislet-Geoffroy (9740054R),20,3,6,1,4,0,0,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),34,1,15,1,15,1,1,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),19,3,11,3,9,3,3,0
Strasbourg,Lycée Louis Couffignal (0670085D),60,1,20,0,20,0,6,0
Tarbes,Lycée Jean Dupuy (0650027B),40,6,9,1,9,1,3,1
Thiers,Lycée Jean Zay (0630069H),20,1,12,0,11,0,1,0
Toulon,Lycée Rouvière (0830056K),33,6,27,5,27,5,4,1
Toulouse,Lycée Déodat de Séverac (0310044E),39,6,28,3,27,3,3,0
Tours,Lycée J. de Vaucanson (0371418R),18,2,11,0,11,0,4,0
Tunis,IPEI El Manar (99951211),12,1,0,0,0,0,0,0
