ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Fontainebleau,Lycée François 1er (0770927P),19,4,12,1,9,1,2,0
Forbach,Lycée Jean Moulin (0570029X),11,0,7,0,4,0,1,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),13,6,1,0,1,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),69,17,58,13,52,13,16,3
Kenitra,Lycée Mohamed VI (99948211),37,7,21,6,14,4,3,2
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),24,8,11,3,8,2,5,1
La Flèche Cedex,Prytanée National Militaire (0720896H),25,2,21,1,18,1,3,0
La Rochelle,Lycée Jean Dautet (0170028N),16,7,11,6,8,4,5,2
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),9,2,7,2,6,1,5,1
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),10,2,1,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),21,3,16,2,9,0,6,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),20,5,16,4,13,4,4,2
Le Raincy,Lycée Albert Schweitzer (0930830X),48,14,28,6,19,4,8,1
Libreville,Lycée LEON MBA (99928511),16,2,5,0,5,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),121,21,111,19,98,18,37,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),28,5,23,4,19,3,8,0
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),26,8,22,7,16,6,5,2
Lyon,Lycée aux Lazaristes (0690522T),37,5,37,5,35,5,12,1
Lyon,Lycée Jean Perrin (0690082P),19,4,13,3,10,3,3,1
Lyon,Lycée La Martinière Monplaisir (0692866R),62,15,55,14,44,10,14,2
Lyon Cedex 06,Lycée du Parc (0690026D),108,21,101,19,95,18,32,6
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),7,0,3,0,3,0,3,0
Marrakech,Ibn Ghazi (L0057),3,1,0,0,0,0,0,0
Marrakech,Marrakech Prépas (99926814),2,0,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),69,23,30,8,20,5,11,1
Marseille,Lycée Notre Dame de Sion (0131341M),20,3,5,2,3,0,1,0
Marseille Cedex 1,Lycée Thiers (0130040Y),89,20,80,18,76,17,29,8
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),5,1,2,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),9,2,7,2,3,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),69,23,40,16,21,8,6,3
Meknès,Prépa-Sup Ibn Ghazi El Meknassi (99901121),15,6,8,4,4,3,0,0
Melun Cedex,Lycée Jacques Amyot (0770933W),36,3,23,1,22,1,4,0
Metz Cedex 1,Lycée Fabert (0570054Z),68,12,49,8,40,6,17,3
Mohammedia,Lycée Omar Khayyam - Mohammadia (99928911),2,1,1,0,1,0,0,0
Mohammedia,Lycée Technique - Mohammadia (99927711),25,4,15,3,9,2,2,1
Montpellier,Lycée Notre Dame de La Merci (0340881Y),15,1,8,0,3,0,2,0
Montpellier Cedex 2,Lycée Joffre (0340038G),82,20,74,19,65,17,21,3
Mulhouse,Lycée Albert Schweitzer (0680031P),27,6,13,2,11,2,1,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),75,12,68,11,61,8,25,3
Nantes,Lycée Saint Stanislas (0440163N),25,4,12,2,12,2,2,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),68,12,63,11,57,11,24,7
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),74,15,69,14,65,13,17,2
Nice Cedex 1,Lycée Massena (0060030A),83,14,77,14,64,12,16,3
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),41,12,40,12,28,9,9,3
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),21,2,5,0,4,0,0,0
Orléans,Lycée Saint Charles (0450110A),8,1,3,0,3,0,1,0
Orléans Cedex 1,Lycée Pothier (0450049J),104,21,69,16,55,12,11,2
Orsay,Lycée Blaise Pascal (0910626L),44,8,43,8,41,8,10,3
Oujda,Lycée Omar Ibn Abdelaziz (99927611),25,7,12,2,9,1,0,0
Oujda,Pythagore Prépas (99700011),2,0,0,0,0,0,0,0
Paris,ECOLE GEORGES GUSDORF (0755589T),3,0,1,0,1,0,1,0
Paris,Lycée Saint-Louis (0750658H),166,42,154,39,145,36,53,15
Paris,Lycée Janson de Sailly (0750699C),156,45,139,41,124,38,35,15
Paris 4e,Lycée Charlemagne (0750652B),78,14,71,13,66,12,27,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),53,10,43,7,36,6,7,0
Paris Cedex 05,Lycée Henri IV (0750654D),100,15,93,12,90,12,26,6
Paris Cedex 05,Lycée Louis Le Grand (0750655E),192,39,177,38,166,35,22,8
Paris Cedex 06,Lycée Stanislas (0753840S),83,10,79,10,74,9,19,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),24,1,10,0,5,0,1,0
Paris Cedex 12,Lycée Paul Valery (0750679F),19,4,12,4,11,4,4,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),29,7,21,5,20,5,7,0
Paris 15e,Lycée Buffon (0750693W),32,5,26,4,21,4,7,1
Paris 16e,Lycée Claude Bernard (0750698B),27,5,12,2,9,1,2,0
Paris 6e,Lycée Fénelon (0750660K),68,12,63,10,57,9,16,3
Paris 8e,Lycée Chaptal (0750663N),84,21,71,20,58,17,14,1
Paris 9e,Lycée Condorcet (0750667T),72,19,63,18,56,17,13,5
Pau Cedex,Lycée Louis Barthou (0640055M),33,3,26,1,19,1,2,1
Perpignan,Lycée François Arago (0660010C),12,4,9,3,6,2,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),23,6,13,0,12,0,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),64,7,52,3,39,2,19,2
Pontoise,Lycée Camille Pissarro (0950649P),10,1,5,0,4,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),73,24,24,5,16,3,4,1
Rabat,Lycée Moulay Youssef (99926611),145,44,78,13,67,8,31,5
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),33,7,10,0,7,0,0,0
Reims Cedex 2,Lycée Clémenceau (0510031G),69,16,54,10,51,10,20,5
Rennes Cedex 7,Lycée Chateaubriand (0350710G),104,18,94,17,88,17,23,4
Roubaix,Lycée privé Saint Rémi (0592921E),22,5,10,1,3,0,0,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),62,10,56,9,44,9,13,3
Safi,Lycée Moulay Abdellah (99929411),13,3,12,3,9,2,2,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),15,1,12,1,12,1,7,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),17,3,15,2,13,2,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),9,2,1,0,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),13,4,7,3,4,1,1,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),74,17,65,15,54,10,15,3
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),25,7,21,4,17,4,7,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),2,2,1,1,0,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),60,9,53,6,47,6,13,0
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),14,4,9,3,7,2,2,0
Sale,Collège Selmane Al-Farissi (L0002),36,16,20,9,14,7,2,1
Sale,Université Internationale de Rabat (U0010),13,7,9,5,7,4,2,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),41,2,28,2,21,2,4,1
Sceaux Cedex,Lycée Lakanal (0920145H),30,6,28,4,25,4,14,3
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),51,9,40,8,33,6,7,1
Strasbourg Cedex,Lycée Kleber (0670080Y),119,24,101,19,97,18,36,5
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),7,2,3,1,1,0,0,0
Tanger,Lycée Al Bayrouni (99901131),2,1,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),47,12,19,5,15,4,5,0
Taza,Lycée Charif Al Idrissi (3500052E),18,2,4,1,3,1,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),14,2,9,1,8,1,1,0
Toulouse,Lycée Bellevue (0310038Y),34,9,27,9,19,7,9,3
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),114,27,104,25,97,22,24,7
Tours Cedex 1,Lycée Descartes (0370035M),91,11,83,11,74,10,20,4
Troyes,Lycée Chrestien De Troyes (0100022V),18,3,12,2,8,1,2,1
Tunis,Esprit-prépa (L0042),57,17,32,5,20,3,4,0
Tunis,IPEST (99926211),41,24,30,16,29,15,17,7
Tunis,l'Ecole Polytechnique Internationale Privée : POLYTECH INTL (L0079),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),15,3,8,1,8,1,3,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),69,14,41,8,33,6,9,1
Vannes,Lycée Alain René Lesage (0560051B),25,0,22,0,18,0,5,0
Vanves Cedex,Lycée Michelet (0920149M),32,2,27,2,26,2,10,0
Versailles Cedex,Lycée Hoche (0782562L),79,18,76,17,72,17,16,4
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),115,20,114,20,109,19,20,3
