ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),8,1,7,1,5,1,2,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),44,14,43,14,37,14,7,1
Albi,Lycée Laperouse (0810006S),21,11,18,8,10,5,4,1
Amiens,Lycée Louis Thuillier (0800009A),31,11,29,10,27,10,11,4
Angers,Lycée Henri Bergson (0491966W),24,12,22,10,18,9,8,4
Annecy,Lycée Berthollet (0740003B),38,22,33,19,27,15,6,5
Antony,Lycée Sainte Marie (0920904H),28,3,27,2,25,2,7,1
Arras,Lycée Robespierre (0620006V),20,5,19,5,16,3,9,2
Avignon,Lycée St Joseph (0840072X),32,9,27,7,22,6,10,3
Balma,Lycée Saliège (0312408Z),49,15,44,12,38,9,14,3
Bayonne,Lycée René Cassin (0640010N),17,7,17,7,15,7,4,3
Belfort,Lycée Condorcet (0900002N),12,5,11,5,8,4,2,1
Besançon,Lycée Victor Hugo (0250007X),21,9,19,8,16,7,10,6
Bizerte,IPEIB (16200011),3,1,1,0,1,0,1,0
Bordeaux,Lycée Camille Jullian (0330023W),19,4,15,2,14,2,6,1
Bordeaux,Lycée Michel Montaigne (0330021U),20,6,17,6,16,6,8,3
Bourg-En-Bresse,Lycée Lalande (0010013J),29,10,24,9,21,9,10,3
Bourges,Lycée Alain-Fournier (0180005H),16,7,11,6,8,4,3,2
Brest,Lycée de Kerichen (0290007A),41,12,35,10,26,8,8,5
Brest,Lycée Sainte Anne (0290338K),12,5,11,4,10,3,4,2
Caen,Lycée Privé Sainte-Marie (0141164P),19,5,14,4,14,4,9,2
Caen,Lycée Victor Hugo (0142059M),31,5,30,5,27,4,8,1
Chartres,Lycée Marceau (0280007F),26,5,21,4,17,3,4,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),18,11,15,8,15,8,5,2
Compiègne,Lycée Pierre d'Ailly (0600014P),25,12,22,12,15,8,8,3
Corenc,ITEC Boisfleury Europe (0381675P),12,3,11,3,8,2,5,1
Dijon,Lycée Carnot (0210015C),30,8,26,6,22,5,6,2
Douai,Lycée Albert Chatelet (0590063Y),17,5,14,4,13,4,4,2
Dunkerque,Lycée Jean Bart (0590071G),18,10,11,5,10,5,3,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),16,9,14,8,13,8,9,7
Evreux,Lycée Aristide Briand (0270016W),17,2,15,1,12,1,5,0
Fontainebleau,Lycée Francois 1er (0770927P),19,7,17,5,12,2,6,1
Fort-De-France,Lycée Bellevue (9720003W),21,11,18,11,17,10,5,2
Grenoble,Lycée Champollion (0380027Y),38,14,36,14,28,10,8,3
La Flèche,Prytanée National Militaire (0720896H),3,0,3,0,2,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),18,8,16,8,13,6,6,5
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),10,6,9,6,9,6,6,3
La Roche-Sur-Yon,Pierre Mendes-France (0850025R),2,0,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),9,4,9,4,6,3,3,1
Le Mans,Lycée Montesquieu (0720029R),17,3,14,3,13,2,4,0
Le Raincy,Lycée Albert Schweitzer (0930830X),18,10,16,8,15,8,5,2
Lens,Lycée Condorcet (0620108F),12,5,10,3,9,3,3,2
Lille,Lycée Faidherbe (0590119J),38,6,35,4,25,3,6,0
Limoges,Lycée Gay-Lussac (0870015U),18,6,15,5,10,4,4,2
Lorient,Lycée Dupuy De Lôme (0560025Y),17,7,17,7,16,7,10,6
Lyon,Lycée Aux Lazaristes (0690522T),8,4,7,4,7,4,3,1
Lyon,Lycée du Parc (0690026D),17,5,15,4,15,4,4,0
Lyon,Lycée Jean Perrin (0690082P),14,4,13,4,11,3,6,3
Lyon,Lycée La Martiniere Monplaisir (0692866R),33,10,32,10,28,9,3,2
Marseille,Lycée Thiers (0130040Y),27,10,25,10,20,7,5,1
Melun,Lycée Jacques Amyot (0770933W),32,14,23,10,23,10,11,5
Metz,Lycée Fabert (0570054Z),36,14,36,14,32,12,8,2
Montpellier,Lycée Joffre (0340038G),35,15,30,13,23,11,5,2
Mulhouse,Lycée Albert Schweitzer (0680031P),12,3,9,3,8,3,3,1
Nancy,Lycée Henri Poincaré (0540038Y),51,15,42,12,31,7,5,1
Nantes,Lycée Clémenceau (0440021J),35,9,29,8,21,6,4,0
Nantes,Lycée St Stanislas (0440163N),26,5,22,4,17,4,9,2
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),26,8,24,8,23,7,4,2
Nice,Lycée Massena (0060030A),37,11,36,10,33,9,15,2
Nimes,Lycée Alphonse Daudet (0300021K),29,14,21,10,19,9,7,2
Orléans,Lycée Pothier (0450049J),35,12,27,10,27,10,7,3
Orléans,Lycée Saint Charles (0450110A),5,0,2,0,2,0,2,0
Orsay,Lycée Blaise Pascal (0910626L),12,4,11,4,11,4,3,1
Paris,Lycée Honoré De Balzac (0750705J),37,13,30,11,29,11,16,5
Paris,Lycée Jacques Decour (0750668U),17,8,14,6,11,5,0,0
Paris,Lycée Stanislas (0753840S),4,1,4,1,4,1,3,1
Paris 3e,Lycée Turgot (0750647W),35,13,32,12,29,12,13,5
Paris 4e,Lycée Charlemagne (0750652B),32,18,29,17,24,14,8,5
Paris 5e,Lycée Henri IV (0750654D),1,0,0,0,0,0,0,0
Paris 5e,Lycée Lavoisier (0750656F),34,14,32,12,28,12,9,2
Paris 5e,Lycée Louis Le Grand (0750655E),4,2,3,1,2,1,1,1
Paris 6e,Lycée Fénelon (0750660K),9,5,7,3,7,3,2,0
Paris 6e,Lycée Saint-Louis (0750658H),55,34,43,29,41,27,14,8
Paris 8e,Lycée Chaptal (0750663N),46,18,43,17,39,15,15,6
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),38,9,35,8,34,8,17,4
Paris 9e,Lycée Condorcet (0750667T),12,6,10,5,6,3,3,2
Paris 13e,ENCPB (0750685M),18,10,16,10,14,8,4,2
Paris 15e,Lycée Buffon (0750693W),15,7,12,5,12,5,4,1
Paris 16e,Lycée Janson de Sailly (0750699C),56,26,48,23,44,22,17,10
Paris 17e,Lycée Carnot (0750704H),28,13,25,13,20,10,11,4
Paris 4e,IPESUP (0753144K),5,0,4,0,4,0,3,0
Pau,Lycée Louis Barthou (0640055M),43,13,37,12,26,6,7,3
Périgueux,Lycée Bertran de Born (0240024W),16,6,12,4,9,3,2,1
Perpignan,Lycée François Arago (0660010C),29,10,27,9,20,6,12,1
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),26,19,23,19,23,19,11,9
Poitiers,Lycée Camille Guérin (0860035W),28,14,26,14,22,12,11,7
Quimper,Lycée Auguste Brizeux (0290069T),25,8,18,6,16,6,6,1
Reims,Lycée F. Roosevelt (0510034K),52,21,51,21,40,16,17,9
Rennes,Lycée Chateaubriand (0350710G),33,13,30,13,26,12,3,0
Rennes,Lycée privé Assomption (0350778F),16,4,12,3,11,2,3,1
Rouen,Lycée Pierre Corneille (0760090K),21,5,19,4,18,4,3,1
Saint-Brieuc,Lycée Francois Rabelais (0220056S),12,4,10,2,9,2,2,1
