ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),3,0,3,0,0,0,0,0
Agadir,Groupe scolaire Al Qalam (99693001),8,4,2,1,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),53,13,33,9,8,2,2,1
Aix-En-Provence,Lycée Militaire (0131596P),28,3,25,3,21,3,13,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),35,8,32,7,29,7,21,5
AMIENS,Lycée Louis Thuillier (0800009A),63,11,52,9,40,7,19,4
Angers,Lycée Henri Bergson (0491966W),26,10,23,10,19,9,10,5
Angoulême,Lycée Guez De Balzac (0160002R),26,8,12,3,9,3,4,1
Annecy,Lycée Berthollet (0740003B),50,15,45,14,36,11,14,4
Antony,Lycée Sainte Marie (0920904H),35,3,34,3,28,3,9,0
Arras,Lycée Robespierre (0620006V),14,2,7,1,6,1,3,1
Autun,Lycée Militaire National (0711064W),20,2,12,1,10,0,9,0
Beni-Mella,Lycée Technique Mohamed V (99929811),6,1,3,1,0,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),59,17,44,13,42,13,14,1
Blois,Lycée Dessaignes (0410002E),25,9,18,7,16,7,9,3
Bordeaux,Lycée Camille Jullian (0330023W),34,8,32,8,22,6,9,3
Bordeaux,Lycée Michel Montaigne (0330021U),112,33,104,32,91,28,37,11
Boulogne-Sur-Mer,Lycée Mariette (0622949U),31,6,15,4,12,3,8,2
Bourg-En-Bresse,Lycée Lalande (0010013J),38,6,26,6,24,5,8,1
Bourges,Lycée Alain-Fournier (0180005H),29,10,17,8,14,6,6,2
Bressuire,Lycée Saint Joseph (0790080H),4,3,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),72,12,68,9,60,9,27,5
Brest,Lycée Naval (0290063L),25,5,25,5,23,5,18,3
Brest,Lycée Sainte Anne (0290338K),20,4,17,4,14,2,4,0
Caen,Lycée Malherbe (0140013N),80,16,58,14,48,10,15,3
Casablanca,Centre privé GALILEE (99927511),77,26,25,5,8,2,3,1
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),26,8,11,5,6,4,1,1
Casablanca,Etablissement El Bilia (99696011),11,2,2,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),39,10,13,4,5,1,1,0
Casablanca,Lycée Al Khansa (3500050C),75,26,36,8,18,5,4,0
Casablanca,Lycée Mohamed V (99926411),134,41,72,19,37,9,19,4
Chambéry,Lycée Vaugelas (0730013T),24,4,15,2,11,1,7,0
