ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),46,6,30,4,29,4,19,2
Ajaccio,Lycée Laetitia Bonaparte (6200002H),24,5,13,2,11,2,6,1
Angers Cedex 01,Lycée Chevrollier (0490003M),31,3,25,2,25,2,14,1
Armentières,Lycée Gustave Eiffel (0590011S),36,3,12,1,9,1,5,0
Aubervilliers,Lycée Le Corbusier (0930117X),13,3,2,0,1,0,0,0
Avignon,Lycée Philippe de Girard (0840005Z),24,2,8,1,8,1,4,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),16,2,1,0,1,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),36,4,19,4,19,4,13,3
Besançon,Lycée Jules Haag (0250011B),18,3,6,1,6,1,0,0
Bordeaux,Lycée Gustave Eiffel (0330028B),96,13,60,4,58,4,32,3
Brest,Lycée La Croix Rouge (0290335G),30,4,16,2,15,2,0,0
Brest,Lycée Vauban (0290012F),23,2,11,2,11,2,3,1
Cachan,Lycée Gustave Eiffel (0940111K),35,4,27,3,27,3,13,1
Caen,Lycée Jules Dumont d'Urville (0142131R),23,0,8,0,8,0,3,0
Châlons-En-Champagne,Lycée Etienne Oehmichen (0510007F),10,1,5,1,4,1,3,1
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),29,5,11,2,9,1,3,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),17,3,3,0,3,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),23,5,4,0,3,0,0,0
Clichy,Lycée Newton-Enrea (0920136Y),28,4,4,1,4,1,2,0
Cluny,Lycée La Prat's (0710023P),24,5,16,4,14,3,8,3
Dijon,Lycée Gustave Eiffel (0211033J),45,10,20,2,16,2,6,0
Dunkerque,Lycée De L'Europe (0590072H),11,0,4,0,4,0,0,0
Grenoble,Lycée Vaucanson (0380033E),91,14,34,2,29,2,11,0
Le Havre,Lycée Robert Schuman (0760058A),14,2,6,1,4,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),30,3,21,1,19,1,11,1
Lille,Lycée César Baggio (0590121L),58,2,17,0,15,0,8,0
Limoges,Lycée Turgot (0870056N),36,3,20,2,18,2,8,1
Lyon,Lycée aux Lazaristes (0690522T),6,1,3,1,2,1,1,1
Lyon,Lycée La Martinière Monplaisir (0692866R),95,14,58,3,54,3,28,2
Marseille,Lycée Jean Perrin (0130053M),82,11,53,6,51,6,25,3
Massy,Lycée Parc de Vilgenis (0910727W),25,4,6,0,5,0,3,0
Meaux,Lycée Pierre de Coubertin (0770931U),17,3,1,1,1,1,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),27,4,10,1,7,1,5,1
Monastir,I.P.E.I (99949911),6,0,0,0,0,0,0,0
Montluçon,Lycée Paul Constans (0030026M),23,3,12,2,12,2,5,2
Montpellier,Lycée Jean Mermoz (0340042L),43,9,27,3,24,3,9,1
Nancy,Lycée Henri Loritz (0540042C),30,4,18,0,16,0,7,0
Nantes,Lycée Eugène Livet (0440029T),82,7,55,2,52,1,26,1
Nevers,Lycée Jules Renard (0580031U),17,3,10,2,10,2,1,0
Nice,Lycée Les Eucalyptus (0060075Z),53,4,33,2,29,1,19,1
Nimes,Lycée Dhuoda (0300026R),34,6,11,1,10,1,5,1
Nogent Sur Oise,Lycée Marie Curie (0600020W),42,4,36,2,36,2,16,1
Nouméa,Lycée Jules Garnier (9830003L),19,6,13,3,13,3,5,2
Orléans,Lycée Benjamin Franklin (0450051L),39,7,14,1,13,1,6,1
Paris,Lycée Raspail (0750691U),83,13,43,6,42,6,29,5
Paris,Lycée Voltaire (0750675B),38,5,11,1,10,1,3,0
Paris 11e,Lycée Dorian (0750676C),28,3,19,1,19,1,14,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),38,6,37,6,36,6,16,2
Paris 8e,Lycée Chaptal (0750663N),43,7,41,6,40,5,26,5
Poitiers,Lycée Louis Armand (0860037Y),26,5,7,0,3,0,1,0
Pringy,Lycée Louis Lachenal (0740006E),32,3,22,3,22,3,11,2
Reims,Lycée F. Roosevelt (0510034K),33,0,14,0,14,0,10,0
Rennes,Lycée Joliot-Curie (0350029S),46,4,39,2,39,2,22,1
Rouen,Lycée Blaise Pascal (0760095R),33,3,9,0,6,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),25,2,13,0,12,0,5,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,7,20,1,16,1,6,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),16,6,10,4,9,4,3,3
