ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Caen Cedex 4,Lycée Malherbe (0140013N),71,15,35,8,28,6,10,3
Cannes Cedex,Lycée Stanislas (0060673Z),9,0,7,0,7,0,1,0
Casablanca,Centre privé GALILEE (99927511),8,4,0,0,0,0,0,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),21,7,3,1,3,1,1,0
Casablanca,ESTEM (E0004),1,0,0,0,0,0,0,0
Casablanca,Groupe ESG MAROC (E0005),3,0,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),17,5,2,0,2,0,0,0
Casablanca,Lycée Al Khansaa (3500050C),8,7,1,1,0,0,0,0
Casablanca,Lycée Mohamed V (99926411),6,4,1,1,1,1,0,0
Casablanca,PREPAS ELBILIA (99696011),1,0,0,0,0,0,0,0
Castres,Lycée Borde Basse (0810959C),14,0,9,0,6,0,3,0
Chambéry,Lycée Vaugelas (0730013T),6,2,5,2,3,1,1,0
Chartres,Lycée Marceau (0280007F),17,2,10,1,8,0,2,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),25,5,17,4,7,2,3,1
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),10,1,1,0,1,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),10,1,3,0,2,0,1,0
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),71,13,48,9,34,7,8,1
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),11,3,1,1,1,1,0,0
Dijon,Lycée Carnot (0210015C),71,11,47,6,38,5,11,1
Douai,Lycée Albert Chatelet (0590063Y),23,5,14,4,8,3,3,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),12,3,4,0,4,0,1,0
El Jadida,classes préparatoires Ibn Younes (L0007),1,0,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),25,6,14,2,10,1,4,1
Epinal,Lycée Claude Gellee (0880020U),12,3,7,1,5,1,2,1
Errachidia,Lycée Ibn Tahir (99929511),1,0,0,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),12,1,6,0,6,0,2,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),20,7,12,3,9,1,2,0
Fès,Etablissement Al Cachy (99695011),19,9,7,4,5,3,1,1
Fès,Ibn Ghazi (L0056),7,1,1,0,1,0,1,0
Fès,Prépas Al Khayyam (99694011),9,1,0,0,0,0,0,0
Fontainebleau,Lycée François 1er (0770927P),19,0,10,0,8,0,2,0
Forbach,Lycée Jean Moulin (0570029X),6,1,1,0,1,0,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),5,1,1,0,1,0,1,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),68,10,43,6,37,5,15,1
Kenitra,Lycée Maâmora (99948211),5,2,0,0,0,0,0,0
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),1,1,0,0,0,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),39,1,26,0,17,0,9,0
La Rochelle,Lycée Jean Dautet (0170028N),8,1,2,0,1,0,1,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),4,0,3,0,0,0,0,0
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),3,0,0,0,0,0,0,0
Le Havre Cedex,Lycée François 1er (0760052U),12,4,4,2,3,2,1,1
Le Mans Cedex 01,Lycée Montesquieu (0720029R),17,6,10,3,6,3,3,1
Le Raincy,Lycée Albert Schweitzer (0930830X),28,2,17,0,10,0,4,0
Lille Cedex,Lycée Faidherbe (0590119J),115,21,88,15,61,11,27,3
Limoges Cedex,Lycée Gay-Lussac (0870015U),12,1,6,1,5,1,4,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),18,5,7,2,3,0,2,0
Lyon,Lycée aux Lazaristes (0690522T),33,3,28,1,27,1,8,1
Lyon,Lycée Jean Perrin (0690082P),15,2,7,1,4,0,2,0
Lyon,Lycée La Martinière Monplaisir (0692866R),62,10,47,7,35,4,19,2
Lyon Cedex 06,Lycée du Parc (0690026D),139,33,116,25,97,24,31,8
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),4,0,0,0,0,0,0,0
Marrakech,Ibn Ghazi (L0057),2,0,1,0,0,0,0,0
Marrakech,Marrakech Prépas (99926814),1,0,0,0,0,0,0,0
Marrakech - Menara,Lycée Ibn Timiya (99926511),5,1,1,0,1,0,1,0
Marseille,Lycée Notre Dame de Sion (0131341M),20,5,6,0,4,0,2,0
Marseille Cedex 1,Lycée Thiers (0130040Y),120,28,86,17,65,14,25,9
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),1,0,0,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),5,0,0,0,0,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),2,0,1,0,1,0,0,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),1,1,0,0,0,0,0,0
Melun Cedex,Lycée Jacques Amyot (0770933W),22,4,11,3,9,2,2,1
Metz Cedex 1,Lycée Fabert (0570054Z),47,9,30,7,16,3,8,1
Mohammedia,Lycée Omar Khayam - Mohammadia (99928911),1,1,0,0,0,0,0,0
Mohammedia,Lycée Technique - Mohammadia (99927711),10,2,3,1,3,1,1,1
Montpellier,Lycée Notre Dame de La Merci (0340881Y),16,2,3,0,2,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),75,14,57,8,47,7,12,0
Mulhouse,Lycée Albert Schweitzer (0680031P),36,6,8,2,3,1,3,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),57,5,47,5,44,5,26,5
Nantes,Lycée Saint Stanislas (0440163N),19,6,5,0,4,0,2,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),65,14,51,10,36,7,11,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),77,14,71,13,68,12,29,5
Nice Cedex 1,Lycée Massena (0060030A),67,14,47,11,30,8,12,2
Nimes Cedex,Lycée Alphonse Daudet (0300021K),36,4,14,2,7,0,1,0
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),2,0,1,0,1,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),104,20,55,8,48,6,20,5
Orsay,Lycée Blaise Pascal (0910626L),42,9,39,9,36,7,12,3
Oujda,Lycée Omar Ibn Abdelaziz (99927611),3,2,0,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),2,0,0,0,0,0,0,0
Paris 4e,Lycée Charlemagne (0750652B),88,21,63,15,46,12,12,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),59,6,26,3,19,3,3,1
Paris Cedex 05,Lycée Henri IV (0750654D),81,17,74,17,72,16,23,5
Paris Cedex 05,Lycée Louis Le Grand (0750655E),167,36,156,33,137,30,39,10
Paris Cedex 06,Lycée Saint-Louis (0750658H),158,44,135,37,119,33,37,9
Paris Cedex 06,Lycée Stanislas (0753840S),89,14,78,12,76,12,31,5
Paris Cedex 09,Lycée Jacques Decour (0750668U),25,3,8,0,4,0,0,0
Paris Cedex 12,Lycée Paul Valery (0750679F),16,3,8,2,7,2,1,1
Paris Cedex 16,Lycée Janson de Sailly (0750699C),179,39,134,25,111,21,38,2
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),12,2,3,1,1,1,0,0
Paris 15e,Lycée Buffon (0750693W),20,3,13,2,9,1,2,0
Paris 16e,Lycée Claude Bernard (0750698B),18,6,6,3,5,2,2,1
Paris 6e,Lycée Fénelon (0750660K),75,11,46,6,32,4,9,1
Paris 8e,Lycée Chaptal (0750663N),72,18,53,13,44,10,17,4
Paris 9e,Lycée Condorcet (0750667T),76,14,54,12,43,12,20,6
Pau Cedex,Lycée Louis Barthou (0640055M),21,3,5,0,0,0,0,0
Perpignan,Lycée François Arago (0660010C),7,0,2,0,2,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),11,2,5,0,4,0,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),52,7,33,5,25,1,11,0
Pontoise,Lycée Camille Pissarro (0950649P),7,1,4,0,3,0,3,0
Rabat,Lycée Ibn Al Ghazi (99951011),27,12,4,1,3,1,0,0
Rabat,Lycée Moulay Youssef (99926611),20,6,7,2,6,2,2,0
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),15,1,0,0,0,0,0,0
Rabat,THALES-PREPAS (99948222),1,0,0,0,0,0,0,0
Reims Cedex 2,Lycée Clémenceau (0510031G),60,10,33,5,23,2,7,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),91,17,65,12,51,9,21,3
Roubaix,Lycée privé Saint Rémi (0592921E),6,2,1,0,1,0,0,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),58,12,50,7,46,7,15,1
Safi,Lycée Moulay Abdellah (99929411),3,0,0,0,0,0,0,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),8,3,6,1,2,0,1,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),8,0,7,0,5,0,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),3,0,0,0,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),27,12,17,8,14,7,7,2
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),51,4,33,4,20,2,7,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),19,6,11,3,9,3,2,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),20,2,15,2,10,2,1,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),60,11,40,9,30,7,16,4
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),5,1,1,1,1,1,0,0
Sale,Collège Selmane Al-Farissi (L0002),5,2,2,1,2,1,1,1
Sale - Rabat,Université Internationale de Rabat (U0010),11,5,9,5,7,3,1,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),30,4,20,3,16,2,4,1
Sceaux Cedex,Lycée Lakanal (0920145H),37,9,23,4,12,2,1,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),51,2,27,0,23,0,5,0
Strasbourg Cedex,Lycée Kleber (0670080Y),111,28,74,17,55,13,17,6
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),2,0,0,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),2,0,1,0,1,0,0,0
Tanger,Lycée Moulay Hassan (99926911),15,4,5,2,4,2,1,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),13,1,5,1,3,1,2,1
Toulouse,Lycée Bellevue (0310038Y),19,5,6,0,4,0,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),107,22,84,19,68,15,20,3
Tours Cedex 1,Lycée Descartes (0370035M),70,14,50,9,42,7,19,3
Troyes,Lycée Chrestien De Troyes (0100022V),7,1,4,0,3,0,2,0
Tunis,Esprit-prépa (L0042),37,10,14,4,10,4,3,2
Tunis,I.P.E.I.T (99922211),11,3,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),2,0,1,0,1,0,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),69,6,36,3,22,2,12,1
Vannes,Lycée Alain René Lesage (0560051B),11,1,7,1,3,1,2,0
Vanves Cedex,Lycée Michelet (0920149M),35,7,28,7,19,4,6,2
Versailles Cedex,Lycée Hoche (0782562L),78,20,75,19,69,16,27,6
Versailles Cedex,Lycée Sainte Geneviève (0783053V),121,28,111,24,109,24,36,9
