ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Militaire (0131596P),25,4,13,3,6,1,3,1
Aix-En-Provence,Lycée Paul Cezanne (0130002G),77,24,73,22,65,20,25,10
Albi,Lycée Laperouse (0810006S),18,6,11,3,9,2,6,2
Amiens,Lycée Louis Thuillier (0800009A),39,17,25,12,17,10,11,5
Angers,Lycée Henri Bergson (0491966W),27,9,16,4,13,3,9,2
Annecy,Lycée Berthollet (0740003B),63,21,44,13,41,11,18,5
Antony,Lycée Sainte Marie (0920904H),33,4,19,3,17,2,10,1
Arras,Lycée Robespierre (0620006V),18,7,6,4,5,3,3,2
Avignon,Lycée St Joseph (0840072X),18,3,6,2,5,1,2,1
Balma,Lycée Saliège (0312408Z),77,16,60,12,54,12,15,3
Bayonne,Lycée René Cassin (0640010N),31,7,24,4,18,4,3,0
Belfort,Lycée Condorcet (0900002N),16,14,13,11,8,7,4,3
Besançon,Lycée Victor Hugo (0250007X),50,21,44,17,34,15,22,10
Bordeaux,Lycée Camille Jullian (0330023W),32,11,32,11,23,10,11,6
Bordeaux,Lycée Michel Montaigne (0330021U),63,28,57,27,48,24,19,11
Bourg-En-Bresse,Lycée Lalande (0010013J),27,9,17,6,12,5,8,3
Bourges,Lycée Alain-Fournier (0180005H),13,4,3,1,2,1,1,0
Brest,Lycée de Kerichen (0290007A),40,13,29,11,25,9,10,5
Brest,Lycée Sainte Anne (0290338K),14,4,4,1,2,1,1,0
Caen,Lycée Privé Sainte-Marie (0141164P),13,2,3,0,2,0,2,0
Caen,Lycée Victor Hugo (0142059M),55,16,42,13,36,13,22,9
Chartres,Lycée Marceau (0280007F),33,13,23,11,21,10,11,6
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),48,15,43,14,40,13,22,6
Compiègne,Lycée Pierre d'Ailly (0600014P),21,9,9,4,6,2,2,1
Corenc,ITEC Boisfleury Europe (0381675P),15,2,6,0,6,0,2,0
Dijon,Lycée Carnot (0210015C),62,19,46,17,36,14,21,9
Douai,Lycée Albert Chatelet (0590063Y),24,10,20,10,13,7,10,5
Dunkerque,Lycée Jean Bart (0590071G),16,8,9,4,6,2,1,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),13,5,8,2,7,2,2,1
Evreux,Lycée Aristide Briand (0270016W),26,5,12,2,5,1,0,0
Fontainebleau,Lycée Francois 1er (0770927P),29,6,15,2,11,2,5,0
Fort-De-France,Lycée Bellevue (9720003W),22,16,9,7,7,6,5,4
Grenoble,Lycée Champollion (0380027Y),74,25,65,23,62,22,26,11
La Flèche,Prytanée National Militaire (0720896H),18,4,16,4,12,4,7,3
La Rochelle,Lycée Jean Dautet (0170028N),19,6,10,3,7,1,2,1
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),4,0,3,0,2,0,0,0
Le Havre,Lycée François 1er (0760052U),23,9,17,8,16,8,12,6
Le Mans,Lycée Montesquieu (0720029R),43,11,40,11,34,11,14,4
Le Raincy,Lycée Albert Schweitzer (0930830X),25,9,20,7,14,4,4,1
Lens,Lycée Condorcet (0620108F),16,5,4,3,3,2,1,1
Lille,Lycée Faidherbe (0590119J),59,21,52,19,42,16,17,5
Limoges,Lycée Gay-Lussac (0870015U),40,19,38,18,36,17,20,9
Lorient,Lycée Dupuy De Lôme (0560025Y),13,5,9,3,7,3,4,2
Lyon,Institution des Chartreux (0690564N),2,1,0,0,0,0,0,0
Lyon,Lycée du Parc (0690026D),104,43,91,40,79,39,18,13
Lyon,Lycée Jean Perrin (0690082P),27,9,22,7,19,7,10,4
Lyon,Lycée La Martiniere Monplaisir (0692866R),43,23,37,20,34,17,24,12
Lyon,Lycée Aux Lazaristes (0690522T),22,3,22,3,22,3,8,0
Marseille,Lycée Thiers (0130040Y),67,26,57,25,56,25,26,15
