ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),33,5,33,5,30,4,21,1
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),27,3,25,2,22,2,14,1
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),22,2,15,1,6,0,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),15,0,7,0,6,0,2,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),4,0,3,0,1,0,0,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),27,6,25,4,20,3,10,1
Cachan,Lycée Gustave Eiffel (0940111K),22,4,22,4,20,4,8,2
Cannes Cedex,Lycée Jules Ferry (0060014H),9,0,8,0,7,0,4,0
Chambéry,Lycée Monge (0730016W),28,2,24,2,20,2,10,1
Clermont-Ferrand,Lycée La Fayette (0630021F),24,1,18,0,12,0,7,0
Colmar,Lycée Blaise Pascal (0680010S),21,4,20,3,12,3,8,1
Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),5,0,5,0,5,0,4,0
Dijon,Lycée Gustave Eiffel (0211033J),38,3,35,3,28,2,14,1
FORT-DE-FRANCE,Lycée Joseph Gaillard (9720004X),6,0,1,0,1,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),37,0,34,0,33,0,18,0
La Roche-Sur-Yon,Lycée Saint Louis (0850137M),3,0,2,0,1,0,0,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),5,0,5,0,4,0,1,0
Lorient,Lycée Saint Joseph Lorient (0560181T),25,1,20,1,15,1,8,1
Lyon,Lycée aux Lazaristes (0690522T),31,5,31,5,26,4,14,1
Lyon,Lycée Edouard Branly (0690128P),24,1,19,1,12,1,6,0
Marseille,Lycée Antonin Artaud (0132733A),27,1,24,0,19,0,12,0
Meaux,Lycée Pierre de Coubertin (0770931U),13,0,8,0,6,0,5,0
Metz,Lycée Louis Vincent (0570058D),18,0,11,0,9,0,7,0
Mohammedia,LNTA (99927711),11,4,8,4,1,0,0,0
Montbéliard,Lycée Viette (0250032Z),21,2,20,2,13,2,8,1
Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),14,1,13,1,13,1,6,0
Nantes,Lycée Saint Stanislas (0440163N),9,0,8,0,7,0,2,0
Oujda,Lycée Omar Ben Abdelaziz (99927611),2,0,1,0,1,0,1,0
Paris,Lycée Raspail (0750691U),38,5,36,5,32,3,17,2
Pau,Lycée Saint-Cricq (0640057P),24,2,19,2,19,2,13,1
Rueil-Malmaison,Lycée Richelieu (0920799U),25,0,23,0,22,0,7,0
Safi,Lycée Moulay Abdellah (99929411),3,0,1,0,0,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),18,0,14,0,11,0,7,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),9,1,6,1,4,1,2,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),28,1,27,1,25,1,12,1
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),23,2,19,2,16,1,9,1
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),25,2,21,2,19,2,10,1
Settat,Lycée Qualifiant Technique (E0003),7,0,6,0,1,0,0,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),19,0,15,0,10,0,2,0
Toulon,Lycée Rouvière (0830056K),20,0,19,0,18,0,14,0
Tourcoing,Lycée Colbert (0590214M),19,3,16,2,12,2,10,2
Troyes,Lycée Les Lombards (0100025Y),15,0,12,0,9,0,5,0
Valenciennes,Lycée Du Hainaut (0590223X),18,1,17,1,13,0,6,0
