ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),42,4,39,3,34,3,11,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),40,7,40,7,31,7,16,4
Paris Cedex 06,Lycée Saint-Louis (0750658H),225,72,187,61,157,48,65,20
Paris Cedex 06,Lycée Stanislas (0753840S),84,19,79,17,75,15,43,6
Paris Cedex 09,Lycée Jacques Decour (0750668U),74,20,46,17,32,13,6,1
Paris Cedex 12,Lycée Paul Valery (0750679F),32,11,12,4,11,4,3,1
Paris Cedex 16,Lycée Janson de Sailly (0750699C),84,28,66,21,47,17,21,4
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,8,12,5,10,5,5,2
Paris 15e,Lycée Buffon (0750693W),44,10,23,5,20,3,6,0
Paris 16e,Lycée Claude Bernard (0750698B),65,11,36,5,21,3,7,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),33,8,30,8,16,5,3,2
Paris 8e,Lycée Chaptal (0750663N),90,25,69,16,55,14,25,7
Paris 9e,Lycée Condorcet (0750667T),37,7,35,6,33,6,16,2
Pau Cedex,Lycée Louis Barthou (0640055M),20,4,8,1,2,0,0,0
Perpignan,Lycée François Arago (0660010C),20,4,11,2,5,1,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée général et technologique de Baimbridge (9710003B),14,4,5,1,4,1,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),14,1,10,1,8,1,0,0
Provins Cedex,Internat d'Excellence de Sourdun (0772737G),6,0,3,0,2,0,0,0
Quimper,Lycée Auguste Brizeux (0290069T),8,1,5,0,4,0,1,0
Rabat,Lycée Ibn Al Ghazi (99951011),8,0,0,0,0,0,0,0
Rabat,Lycée Moulay Youssef (99926611),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),33,5,23,5,12,4,4,2
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),1,0,1,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),25,8,10,5,9,5,3,2
Rennes,Lycée privé Assomption (0350778F),16,3,2,0,1,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),62,13,47,9,35,8,12,3
Rouen Cedex,Lycée Pierre Corneille (0760090K),41,9,33,6,26,4,10,3
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),14,5,7,2,3,1,2,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),20,2,9,0,6,0,2,0
Saint-Denis,Lycée Paul Eluard (0930125F),10,1,3,0,3,0,2,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),13,4,7,2,6,1,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),13,1,4,0,4,0,0,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),22,6,13,4,10,2,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),24,3,18,2,12,1,2,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),25,5,10,2,4,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),84,15,64,13,51,13,21,4
Sale - Rabat,Université Internationale de Rabat (U0010),1,1,0,0,0,0,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),40,10,37,9,32,8,20,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),34,7,14,1,7,1,1,0
Strasbourg,Lycée Louis Couffignal (0670085D),10,0,3,0,3,0,1,0
Strasbourg,Lycée Ort (0671636P),18,2,7,1,5,0,3,0
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,0,1,0,1,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),74,16,35,5,20,3,3,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),16,4,8,2,5,1,0,0
Toulouse,Lycée Bellevue (0310038Y),28,8,16,5,9,4,2,1
Toulouse,Lycée Déodat de Séverac (0310044E),33,8,17,5,13,5,3,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),45,13,39,10,33,10,12,2
Tours,Lycée J. de Vaucanson (0371418R),1,0,1,0,1,0,0,0
Tours Cedex 1,Lycée Descartes (0370035M),43,8,21,2,19,2,10,1
Troyes,Lycée Chrestien De Troyes (0100022V),10,1,3,0,2,0,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),40,5,20,2,15,2,6,1
Vanves Cedex,Lycée Michelet (0920149M),37,5,33,4,26,1,13,0
Versailles,Lycée Jules Ferry (0782565P),16,3,9,2,8,2,1,0
Versailles Cedex,Lycée Hoche (0782562L),38,12,38,12,38,12,19,7
Versailles Cedex,Lycée Sainte Geneviève (0783053V),37,6,37,6,37,6,11,3
