ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),49,6,34,2,30,1,18,0
Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,7,13,2,12,2,6,0
Angers Cedex 01,Lycée Chevrollier (0490003M),42,6,27,3,27,3,12,1
Armentières,Lycée Gustave Eiffel (0590011S),33,0,15,0,12,0,7,0
Aubervilliers,Lycée Le Corbusier (0930117X),12,1,4,1,4,1,0,0
Avignon,Lycée Philippe de Girard (0840005Z),18,3,3,0,3,0,1,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),22,1,1,0,1,0,1,0
Belfort,Lycée Raoul Follereau (0900004R),34,6,17,3,14,3,4,1
Besançon,Lycée Jules Haag (0250011B),31,1,17,1,16,1,6,1
Bordeaux,Lycée Gustave Eiffel (0330028B),87,18,61,12,55,10,26,3
Brest,Lycée La Croix Rouge (0290335G),28,3,12,0,12,0,4,0
Brest Cedex 2,Lycée Vauban (0290012F),21,1,9,0,9,0,3,0
Cachan,Lycée Gustave Eiffel (0940111K),38,3,36,3,36,3,20,3
Caen,Lycée Jules Dumont d'Urville (0142131R),26,2,16,1,13,1,7,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),19,3,10,1,8,1,1,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),17,0,4,0,4,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),21,0,3,0,3,0,2,0
Clichy,Lycée Newton-Enrea (0920136Y),21,1,6,0,5,0,2,0
Cluny,Lycée La Prat's (0710023P),27,1,17,0,14,0,8,0
Dijon,Lycée Gustave Eiffel (0211033J),42,8,13,3,10,2,6,0
Dunkerque,Lycée De L'Europe (0590072H),8,2,0,0,0,0,0,0
Grenoble,Lycée Vaucanson (0380033E),67,10,22,3,18,2,4,0
Le Havre,Lycée Robert Schuman (0760058A),15,3,8,0,7,0,3,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),24,3,21,2,17,2,7,0
Lille,Lycée César Baggio (0590121L),49,6,11,2,11,2,5,1
Limoges,Lycée Turgot (0870056N),37,5,27,3,24,3,8,1
Lyon,Lycée aux Lazaristes (0690522T),10,2,4,1,3,1,2,1
Lyon,Lycée La Martinière Monplaisir (0692866R),82,10,70,7,65,7,29,3
Marseille Cedex 10,Lycée Jean Perrin (0130053M),81,10,52,5,45,4,25,3
Massy Cedex,Lycée Parc de Vilgenis (0910727W),13,1,4,0,4,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),24,3,9,1,5,1,3,0
Metz,Lycée Louis De Cormontaigne (0573227Y),17,1,3,0,3,0,1,0
Montluçon,Lycée Paul Constans (0030026M),23,2,11,0,11,0,4,0
Montpellier,Lycée Jean Mermoz (0340042L),39,5,30,4,26,4,12,2
Nancy,Lycée Henri Loritz (0540042C),41,1,25,1,24,1,12,1
Nantes,Lycée Eugène Livet (0440029T),82,6,63,4,61,4,35,1
Nevers,Lycée Jules Renard (0580031U),18,2,10,1,9,1,3,1
Nice,Lycée Les Eucalyptus (0060075Z),72,7,33,3,27,3,20,2
Nimes,Lycée Dhuoda (0300026R),29,3,12,2,12,2,5,1
Nogent Sur Oise,Lycée Marie Curie (0600020W),47,6,40,6,37,6,26,4
Nouméa,Lycée Jules Garnier (9830003L),26,5,17,4,17,4,7,2
Orléans,Lycée Benjamin Franklin (0450051L),25,1,10,0,9,0,3,0
Paris,Lycée Raspail (0750691U),88,14,43,7,39,7,16,3
Paris,Lycée Voltaire (0750675B),34,4,11,0,9,0,3,0
Paris 11e,Lycée Dorian (0750676C),36,1,13,0,11,0,4,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),39,9,37,9,37,9,17,6
Paris 8e,Lycée Chaptal (0750663N),37,5,33,5,33,5,19,3
Pringy,Lycée Louis Lachenal (0740006E),35,4,23,1,23,1,16,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),28,4,10,2,8,2,3,1
Rennes,Lycée Joliot-Curie (0350029S),43,8,33,5,33,5,18,2
Rouen,Lycée Blaise Pascal (0760095R),18,3,7,1,5,1,1,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),29,3,24,2,23,2,15,2
Saint-Etienne,Lycée Etienne Mimard (0420046X),37,8,11,3,8,3,4,1
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),19,5,10,3,9,3,2,0
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),17,2,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),49,1,19,0,19,0,8,0
Tarbes,Lycée Jean Dupuy (0650027B),25,2,5,0,4,0,3,0
Thiers,Lycée Jean Zay (0630069H),22,3,13,0,7,0,3,0
Toulon,Lycée Rouvière (0830056K),35,3,25,3,24,3,11,1
Toulouse,Lycée Déodat de Séverac (0310044E),42,2,28,1,28,1,15,1
Tours,Lycée J. de Vaucanson (0371418R),18,5,14,3,14,3,8,2
Vannes,Lycée Alain René Lesage (0560051B),23,2,15,0,12,0,2,0
Versailles,Lycée Jules Ferry (0782565P),95,9,61,7,59,7,36,3
Versailles Cedex,Lycée Sainte Geneviève (0783053V),33,4,28,4,28,4,9,1
Voiron,Lycée Ferdinand Buisson (0380092U),27,8,17,2,15,2,2,0
