ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Lycée Vauvenargues (0130003H),44,8,35,6,33,6,3,1
Ajaccio,Lycée Laetitia Bonaparte (6200002H),23,4,19,3,19,3,0,0
Angers Cedex 01,Lycée Chevrollier (0490003M),34,3,32,2,31,2,3,0
Armentières,Lycée Gustave Eiffel (0590011S),38,4,20,2,20,2,3,0
Aubervilliers,Lycée Le Corbusier (0930117X),11,0,6,0,6,0,4,0
Avignon,Lycée Philippe de Girard (0840005Z),23,2,9,0,6,0,1,0
Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),17,1,2,0,2,0,0,0
Belfort,Lycée Raoul Follereau (0900004R),31,7,19,4,16,4,4,2
Besançon,Lycée Jules Haag (0250011B),23,4,15,4,15,4,3,1
Bordeaux,Lycée Gustave Eiffel (0330028B),87,17,69,13,60,12,6,2
Brest,Lycée La Croix Rouge (0290335G),39,3,16,0,14,0,2,0
Brest Cedex 2,Lycée Vauban (0290012F),30,0,20,0,20,0,7,0
Cachan,Lycée Gustave Eiffel (0940111K),30,3,30,3,28,3,1,1
Caen,Lycée Jules Dumont d'Urville (0142131R),25,2,16,1,15,1,2,0
Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),5,1,2,0,2,0,0,0
Champagne-Sur-Seine,Lycée La Fayette (0770920G),17,4,3,0,1,0,0,0
Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),14,0,4,0,4,0,2,0
Clichy,Lycée Newton-Enrea (0920136Y),25,2,11,1,11,1,0,0
Cluny,Lycée La Prat's (0710023P),23,4,14,2,9,2,2,0
Dijon,Lycée Gustave Eiffel (0211033J),39,5,18,1,16,1,4,0
Dunkerque,Lycée De L'Europe (0590072H),16,1,1,0,1,0,0,0
Grenoble,Lycée Vaucanson (0380033E),68,12,35,6,34,6,8,1
Le Havre,Lycée Robert Schuman (0760058A),12,4,3,1,2,0,1,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),27,5,19,4,19,4,4,1
Lille,Lycée César Baggio (0590121L),53,5,21,3,17,2,1,0
Lille,Lycée privé Frédéric Ozanam (0593007Y),1,0,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),30,5,20,4,18,4,3,1
Lyon,Lycée aux Lazaristes (0690522T),3,0,3,0,3,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),76,10,66,9,64,9,6,2
Marseille Cedex 10,Lycée Jean Perrin (0130053M),80,7,53,4,53,4,2,0
Massy Cedex,Lycée Parc de Vilgenis (0910727W),30,3,11,0,9,0,2,0
Meaux,Lycée Pierre de Coubertin (0770931U),10,0,3,0,2,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),17,0,3,0,2,0,0,0
Montluçon,Lycée Paul Constans (0030026M),22,1,16,1,14,1,4,0
Montpellier,Lycée Jean Mermoz (0340042L),43,8,35,7,32,6,5,0
Nancy,Lycée Henri Loritz (0540042C),36,3,24,1,24,1,2,0
Nantes,Lycée Eugène Livet (0440029T),76,9,67,7,62,7,5,1
Nevers,Lycée Jules Renard (0580031U),13,1,8,0,8,0,4,0
Nice,Lycée Les Eucalyptus (0060075Z),67,4,27,4,24,4,1,0
Nimes,Lycée Dhuoda (0300026R),24,1,13,1,11,1,3,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),37,11,27,7,27,7,1,0
Nouméa,Lycée Jules Garnier (9830003L),19,5,12,4,12,4,0,0
Orléans,Lycée Benjamin Franklin (0450051L),17,2,8,1,7,1,0,0
Paris,Lycée Raspail (0750691U),76,7,43,6,38,6,2,0
Paris,Lycée Voltaire (0750675B),33,4,17,1,13,1,4,1
Paris 11e,Lycée Dorian (0750676C),35,2,29,1,27,1,2,0
Paris 16e,Lycée Jean-Baptiste Say (0750700D),21,3,21,3,21,3,0,0
Paris 8e,Lycée Chaptal (0750663N),37,11,37,11,37,11,3,1
Poitiers,Lycée Louis Armand (0860037Y),6,0,3,0,3,0,1,0
Pringy,Lycée Louis Lachenal (0740006E),36,3,34,3,32,3,9,1
Rabat,Lycée Ibn Al Ghazi (99951011),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),40,2,15,1,14,1,1,0
Rennes,Lycée Joliot-Curie (0350029S),43,8,39,5,39,5,6,1
Rouen,Lycée Blaise Pascal (0760095R),21,1,7,0,6,0,0,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),23,3,22,2,20,2,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),33,2,22,2,21,2,5,1
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),18,3,15,3,11,1,3,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),26,3,6,1,5,1,2,0
Strasbourg,Lycée Louis Couffignal (0670085D),45,5,22,3,21,3,7,1
Tarbes,Lycée Jean Dupuy (0650027B),14,3,3,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),10,4,8,2,6,2,2,0
Toulon,Lycée Rouvière (0830056K),27,3,19,1,19,1,3,0
Toulouse,Lycée Déodat de Séverac (0310044E),41,5,39,5,39,5,3,0
Toulouse,Lycée Saint-Joseph (0311145B),1,0,0,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),24,4,16,3,15,2,1,0
Vannes,Lycée Alain René Lesage (0560051B),30,3,15,1,14,1,1,0
Versailles,Lycée Jules Ferry (0782565P),92,8,85,8,85,8,8,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),32,7,29,5,29,5,0,0
Voiron,Lycée Ferdinand Buisson (0380092U),35,7,22,5,19,4,3,0
