ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),13,2,6,0,2,0,0,0
Albi,Lycée Louis Rascol (0810004P),34,4,31,4,29,4,13,1
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),29,6,23,4,18,3,11,2
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),14,0,9,0,7,0,4,0
Aubervilliers,Lycée Le Corbusier (0930117X),8,3,5,0,3,0,0,0
Beni-Mellal,Lycée Technique Mohamed V (99929811),8,2,4,0,0,0,0,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),14,1,14,1,12,0,7,0
Cachan,Lycée Gustave Eiffel (0940111K),21,1,18,1,16,1,9,1
Cannes Cedex,Lycée Jules Ferry (0060014H),24,0,22,0,22,0,13,0
Chambéry,Lycée Monge (0730016W),24,1,19,1,16,1,9,0
Clermont-Ferrand,Lycée La Fayette (0630021F),15,0,15,0,15,0,9,0
Colmar,Lycée Blaise Pascal (0680010S),22,4,21,3,19,3,14,1
Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),19,2,12,1,7,1,5,0
Dijon,Lycée Gustave Eiffel (0211033J),35,0,35,0,33,0,16,0
Fort-De-France,Lycée Joseph Gaillard (9720004X),19,3,0,0,0,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),34,5,34,5,32,5,20,3
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),9,0,8,0,5,0,4,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),10,2,8,1,7,1,4,0
Lorient,Lycée Saint Joseph Lorient (0560181T),20,1,19,1,15,1,8,1
Lyon,Lycée aux Lazaristes (0690522T),18,3,16,3,13,2,3,0
Lyon,Lycée Edouard Branly (0690128P),23,1,23,1,18,0,6,0
Marseille,Lycée Antonin Artaud (0132733A),19,2,17,2,14,1,7,1
Meaux,Lycée Pierre de Coubertin (0770931U),14,0,13,0,8,0,1,0
Metz,Lycée Louis Vincent (0570058D),26,2,24,2,17,2,8,1
Mohammedia,Lycée Technique - Mohammadia (99927711),24,5,18,3,6,1,3,0
Montbéliard,Lycée Viette (0250032Z),21,1,18,1,9,1,6,0
Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),27,4,24,4,21,2,10,1
Oujda,Lycée Omar Ibn Abdelaziz (99927611),7,0,2,0,1,0,1,0
Paris,Lycée Raspail (0750691U),39,1,33,1,29,1,7,1
Paris 6e,Lycée Saint-Nicolas (0754025T),20,1,19,1,14,1,5,0
Pau,Lycée Saint-Cricq (0640057P),25,2,19,2,16,2,8,2
Rueil-Malmaison,Lycée Richelieu (0920799U),25,1,25,1,24,0,14,0
Safi,Lycée Moulay Abdellah (99929411),21,4,14,1,7,0,4,0
Saint-Benoit,Lycée Amiral Pierre Bouvet (9740471U),17,3,9,0,9,0,3,0
Saint-Brieuc,Lycée Chaptal (0220058U),19,0,18,0,15,0,7,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),19,1,17,1,14,1,3,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),17,1,16,1,13,1,5,0
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),21,0,18,0,17,0,6,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),36,1,19,0,8,0,3,0
Settat,Centre des classes préparatoires Settat (E0003),11,4,8,3,2,1,0,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),15,2,13,1,11,0,8,0
Toulon,Lycée Rouvière (0830056K),20,1,19,1,19,1,13,1
Tourcoing,Lycée Colbert (0590214M),12,0,12,0,8,0,6,0
Troyes,Lycée Les Lombards (0100025Y),22,0,19,0,14,0,6,0
Valenciennes,Lycée Du Hainaut (0590223X),15,1,10,1,6,0,1,0
Versailles,Lycée Jules Ferry (0782565P),14,1,11,0,10,0,4,0
