ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Abymes/guadeloupe,L G T de Baimbridge (9710003B),15,9,14,9,14,9,6,3
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),46,16,36,12,32,11,7,2
Albi,Lycée Laperouse (0810006S),21,15,19,15,16,14,5,4
Amiens,Lycée Louis Thuillier (0800009A),37,16,32,13,22,11,15,9
Angers,Lycée Henri Bergson (0491966W),22,8,15,6,15,6,3,0
Annecy,Lycée Berthollet (0740003B),46,16,43,16,41,15,12,4
Antony,Lycée Sainte Marie (0920904H),28,5,24,5,23,5,8,1
Arras,Lycée Robespierre (0620006V),9,2,7,2,5,1,0,0
Avignon,Lycée Saint Joseph (0840072X),39,13,38,12,35,11,19,8
Balma,Lycée Saliège (0312408Z),65,12,49,11,40,11,9,1
Bayonne,Lycée René Cassin (0640010N),23,7,19,7,17,5,4,2
Belfort,Lycée Condorcet (0900002N),9,3,9,3,7,2,5,2
Besançon,Lycée Victor Hugo (0250007X),23,6,20,6,17,6,5,0
Bordeaux Cedex,Lycée Camille Jullian (0330023W),28,7,28,7,28,7,7,0
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),15,6,11,6,9,4,1,0
Bourg-En-Bresse,Lycée Lalande (0010013J),28,6,26,7,24,6,9,1
Bourges,Lycée Alain-Fournier (0180005H),17,6,11,4,6,3,4,3
Brest,Lycée Sainte Anne (0290338K),19,6,16,6,10,4,6,3
Brest Cedex 2,Lycée de Kerichen (0290007A),35,18,26,14,18,11,2,1
Caen,Lycée Privé Sainte-Marie (0141164P),13,1,11,1,9,1,3,1
Caen,Lycée Victor Hugo (0142059M),43,16,35,13,30,11,14,5
Chartres,Lycée Marceau (0280007F),19,2,16,2,13,2,5,1
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),33,18,30,16,27,15,5,3
Compiègne,Lycée Pierre d'Ailly (0600014P),24,8,25,9,21,8,3,0
Dijon,Lycée Carnot (0210015C),34,17,26,12,26,12,7,3
Douai,Lycée Albert Chatelet (0590063Y),25,12,22,12,18,9,5,2
Dunkerque,Lycée Jean Bart (0590071G),18,7,17,6,14,5,3,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),18,5,18,5,15,5,8,2
Evreux,Lycée Aristide Briand (0270016W),29,12,26,11,24,10,10,4
Fontainebleau,Lycée François 1er (0770927P),29,11,28,10,24,8,8,5
Fort-De-France Cedex,Lycée de Bellevue (9720003W),23,15,20,12,20,12,15,9
Gabes,IPEIG (99951112),1,1,1,1,1,1,1,1
Grenoble Cedex 1,Lycée Champollion (0380027Y),39,20,29,16,28,16,2,1
La Flèche,Prytanée National Militaire (0720896H),9,3,5,1,4,1,2,1
La Mulatière,Lycée Assomption Bellevue (0690539L),20,13,19,12,12,8,1,0
