ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),26,3,20,4,13,4,8,4
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),22,2,19,1,10,1,5,1
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,1,15,1,2,0,1,0
Aubervilliers,Lycée Le Corbusier (0930117X),14,0,10,0,4,0,2,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),25,4,17,2,10,1,5,1
Cachan,Lycée Gustave Eiffel (0940111K),22,4,22,4,16,4,10,2
Cannes Cedex,Lycée Jules Ferry (0060014H),9,0,7,0,2,0,1,0
Chambéry,Lycée Monge (0730016W),22,1,18,1,10,1,6,1
Clermont-Ferrand,Lycée La Fayette (0630021F),15,0,8,0,4,0,1,0
Colmar,Lycée Blaise Pascal (0680010S),16,4,11,2,8,2,2,1
Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),5,0,2,0,1,0,1,0
Dijon,Lycée Gustave Eiffel (0211033J),34,3,26,3,11,1,6,0
FORT-DE-FRANCE,Lycée Joseph Gaillard (9720004X),6,0,1,0,0,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),34,0,32,0,22,0,13,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),4,0,4,0,4,0,3,0
Lorient,Lycée Saint Joseph Lorient (0560181T),18,1,12,1,1,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),31,5,28,5,7,1,3,0
Lyon,Lycée Edouard Branly (0690128P),24,1,21,1,13,0,7,0
Marseille,Lycée Antonin Artaud (0132733A),24,1,16,0,8,0,4,0
Meaux,Lycée Pierre de Coubertin (0770931U),9,0,4,0,2,0,2,0
Metz,Lycée Louis Vincent (0570058D),7,0,3,0,3,0,1,0
Mohammedia,LNTA (99927711),9,0,3,0,1,0,1,0
Montbéliard,Lycée Viette (0250032Z),9,1,8,1,1,0,0,0
Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),12,0,11,0,9,0,5,0
Nantes,Lycée Saint Stanislas (0440163N),8,0,5,0,4,0,1,0
Oujda,Lycée Omar Ben Abdelaziz (99927611),3,0,2,0,0,0,0,0
Paris,Lycée Raspail (0750691U),37,5,33,4,21,1,11,0
Pau,Lycée Saint-Cricq (0640057P),18,2,10,2,6,2,5,1
Rueil-Malmaison,Lycée Richelieu (0920799U),25,0,23,0,17,0,12,0
Safi,Lycée Moulay Abdellah (99929411),8,1,3,0,2,0,2,0
Saint-Brieuc,Lycée Chaptal (0220058U),16,0,9,0,5,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),9,1,6,1,4,1,3,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),26,1,22,1,16,1,10,0
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),20,2,12,1,3,0,3,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),23,2,12,2,4,1,1,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),17,0,12,0,8,0,6,0
Toulon,Lycée Rouvière (0830056K),20,0,17,0,9,0,3,0
Tourcoing,Lycée Colbert (0590214M),11,3,5,0,3,0,0,0
Troyes,Lycée Les Lombards (0100025Y),14,0,11,0,2,0,0,0
Valenciennes,Lycée Du Hainaut (0590223X),12,1,9,1,2,0,2,0
