ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),5,1,2,0,2,0,1,0
Agadir,Groupe scolaire Al Qalam (99693001),21,7,11,4,8,2,4,1
Agadir,Lycée Reda Slaoui (99926811),8,5,7,5,4,3,1,0
Aix-En-Provence,Lycée Militaire (0131596P),12,0,9,0,7,0,2,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),17,7,15,5,14,4,3,1
Alger,Lycée Internationnal Alexandre Dumas (3520064G),1,0,0,0,0,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),30,4,24,4,21,4,2,0
Angers,Lycée Henri Bergson (0491966W),15,6,12,5,10,3,3,0
Angoulême,Lycée Guez De Balzac (0160002R),16,2,14,2,11,2,2,1
Annecy,Lycée Berthollet (0740003B),25,9,18,7,15,6,4,2
Antony,Lycée Sainte Marie (0920904H),28,4,25,4,23,4,12,0
Arras,Lycée Robespierre (0620006V),8,3,5,1,3,0,2,0
Autun,Lycée Militaire National (0711064W),10,1,7,0,4,0,2,0
BESANCON,Lycée Victor Hugo (0250007X),40,16,37,16,34,16,7,2
Blois,Lycée Dessaignes (0410002E),16,5,15,4,13,3,7,3
Bordeaux,Lycée Camille Jullian (0330023W),28,8,26,7,20,6,6,1
Bordeaux,Lycée Michel Montaigne (0330021U),49,14,40,13,37,12,9,5
Boulogne-Sur-Mer,Lycée Mariette (0622949U),27,9,23,7,16,4,11,2
Bourg-En-Bresse,Lycée Lalande (0010013J),30,5,25,4,20,4,9,3
Bourges,Lycée Alain-Fournier (0180005H),15,6,13,5,12,5,4,2
Bressuire,Lycée Saint Joseph (0790080H),8,1,6,1,2,1,1,1
Brest,Lycée de Kerichen (0290007A),40,10,34,8,27,6,8,2
Brest,Lycée Naval (0290063L),4,0,2,0,2,0,0,0
Brest,Lycée Sainte Anne (0290338K),19,5,16,4,15,4,3,2
Caen,Lycée Malherbe (0140013N),55,16,48,16,42,14,14,5
Casablanca,Centre privé GALILEE (99927511),68,28,32,11,20,7,10,5
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),18,7,12,4,11,4,8,3
Casablanca,ESTEM (E0004),12,5,10,5,1,1,0,0
Casablanca,Etablissement El Bilia (99696011),14,7,9,5,4,2,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),43,8,24,4,20,2,15,2
Casablanca,Lycée Al Khansa (3500050C),10,4,4,3,3,3,2,2
Casablanca,Lycée Lyautey (3500002A),9,4,8,3,8,3,5,1
Casablanca,Lycée Mohamed V (99926411),30,10,15,5,8,3,3,1
Chambéry,Lycée Vaugelas (0730013T),22,9,21,9,15,6,6,3
Chartres,Lycée Marceau (0280007F),27,4,20,2,20,2,11,2
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),9,1,8,1,7,1,4,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),36,11,30,11,27,10,3,2
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),26,2,24,2,24,2,8,1
Clermont-Ferrand,Lycée La Fayette (0630021F),18,4,18,4,16,4,6,3
Compiègne,Lycée Pierre d'Ailly (0600014P),14,6,13,6,12,6,6,2
Corenc,ITEC Boisfleury Europe (0381675P),8,2,8,2,8,2,4,2
Dijon,Lycée Carnot (0210015C),65,10,57,9,51,8,16,2
Douai,Lycée Albert Chatelet (0590063Y),25,7,22,5,19,5,8,0
Dunkerque,Lycée Jean Bart (0590071G),18,6,18,6,17,6,8,3
El Jadida,classes préparatoires Ibn Younes (L0007),5,3,1,0,1,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),25,6,22,6,21,6,7,1
Epinal,Lycée Claude Gellee (0880020U),28,10,20,8,16,5,4,1
Evry,Lycée Parc des Loges (0911251R),19,6,17,6,14,6,1,1
Fès,Etablissement Al Cachy (99695011),31,11,26,9,17,5,8,1
Fès,Institution Marie Curie (99926812),22,6,4,0,3,0,2,0
Fès,Lycée Moulay Idriss (99926711),6,2,4,2,4,2,2,1
Fès,Prépas Al Khayyam (99694011),23,10,13,4,8,3,1,0
Fontainebleau,Lycée François 1er (0770927P),21,4,20,4,19,4,2,1
Forbach,Lycée Jean Moulin (0570029X),24,6,18,5,10,2,6,1
Fort-De-France,Lycée Bellevue (9720003W),29,13,24,9,19,6,12,4
Grenoble,Lycée Champollion (0380027Y),24,10,21,9,15,7,2,1
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),16,4,14,3,12,2,3,0
Kenitra,Lycée Abdelmalek Essaâdi (99948211),3,1,2,0,2,0,0,0
Khouribga,Centre Ibn Abdoun (99699011),2,0,0,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),19,2,14,1,14,1,2,0
La Rochelle,Lycée Jean Dautet (0170028N),15,3,11,3,6,2,1,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),17,3,16,3,14,3,5,1
Laayoune,Lyssane Eddine Ibn El Khatib (99936811),1,0,1,0,1,0,1,0
Le Havre,Lycée François 1er (0760052U),36,10,32,9,21,7,4,1
Le Mans,Lycée Montesquieu (0720029R),16,4,13,3,8,1,3,1
Le Raincy,Lycée Albert Schweitzer (0930830X),38,9,30,8,25,7,6,2
Lens,Lycée Condorcet (0620108F),8,4,6,3,4,2,3,2
Libreville,Lycée LEON MBA (99928511),45,16,35,12,29,11,24,10
Lille,Lycée Faidherbe (0590119J),55,15,50,14,45,13,12,3
Limoges,Lycée Gay-Lussac (0870015U),35,9,35,9,32,8,5,0
Lorient,Lycée Dupuy De Lôme (0560025Y),12,4,8,3,6,3,2,2
Lyon,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),7,1,7,1,7,1,1,0
Lyon,Lycée du Parc (0690026D),45,18,34,16,27,13,1,0
Lyon,Lycée Jean Perrin (0690082P),15,4,15,4,13,3,5,3
Lyon,Lycée La Martinière Monplaisir (0692866R),24,8,21,8,20,8,2,1
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),20,8,20,8,16,5,8,2
Marrakech,CPGE privée Koutoubia-Prépas (99697011),19,0,6,0,3,0,2,0
Marrakech,Lycée El Amrani II (3500006D),10,2,5,2,3,1,2,1
Marrakech,Lycée Ibnou Taimiya (99926511),7,0,4,0,3,0,2,0
Marrakech,Marrakech Prépas (99926814),2,1,1,0,0,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),39,9,34,9,29,8,7,3
Marseille,Lycée Thiers (0130040Y),57,14,52,12,48,12,11,1
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),21,7,19,6,13,3,6,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),42,19,37,17,29,13,18,9
Meknès,CARNOT PREPAS (L0006),15,7,11,6,5,1,4,0
Meknès,Lycée Omar Ibn El Khattab (99928611),7,3,5,3,5,3,4,3
Melun,Lycée Jacques Amyot (0770933W),31,2,30,2,27,2,11,0
Metz,Lycée Fabert (0570054Z),27,7,19,5,17,4,3,2
Mohammedia,LNTA (99927711),3,2,0,0,0,0,0,0
Mohammedia,Omar El Khayyam (99928911),2,0,0,0,0,0,0,0
Monastir,I.P.E.I (99949911),3,2,0,0,0,0,0,0
Montpellier,Lycée Joffre (0340038G),45,13,38,13,37,13,5,2
Montpellier,Lycée Notre Dame de La Merci (0340881Y),19,6,11,5,11,5,1,1
Mulhouse,Lycée Albert Schweitzer (0680031P),43,14,36,11,31,9,13,5
Nancy,Lycée Henri Poincaré (0540038Y),29,6,27,6,25,6,2,0
Nantes,Lycée Clémenceau (0440021J),16,7,14,6,11,4,3,1
Nantes,Lycée Saint Stanislas (0440163N),15,4,12,4,11,4,4,0
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),33,7,26,6,26,6,8,2
Nice,Lycée Massena (0060030A),45,12,42,12,37,9,11,4
NIMES,Lycée Emmanuel d'Alzon (0300080Z),19,4,17,3,17,3,10,2
Nimes,Lycée Alphonse Daudet (0300021K),33,8,32,8,21,5,3,2
Orléans,Lycée Pothier (0450049J),68,15,55,13,47,11,12,2
Orléans,Lycée Saint Charles (0450110A),12,4,10,3,10,3,1,0
Orsay,Lycée Blaise Pascal (0910626L),11,0,11,0,10,0,0,0
Oujda,Lycée Omar Ben Abdelaziz (99927611),2,1,0,0,0,0,0,0
Oujda,Médiane Sup (99926815),2,1,0,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),9,4,3,3,1,1,1,1
Paris,Lycée Jacques Decour (0750668U),38,6,30,5,23,3,3,1
Paris,Lycée Paul Valery (0750679F),36,11,32,10,24,9,8,5
Paris,Lycée Stanislas (0753840S),43,8,39,8,38,8,7,0
Paris 4e,Lycée Charlemagne (0750652B),32,12,27,10,24,10,4,0
Paris 5e,Lycée Henri IV (0750654D),8,6,7,5,7,5,1,1
Paris 5e,Lycée Louis Le Grand (0750655E),55,22,36,18,35,17,4,0
Paris 6e,Lycée Fénelon (0750660K),43,19,36,18,34,17,7,2
Paris 6e,Lycée Saint-Louis (0750658H),68,26,56,22,52,20,9,4
Paris 8e,Lycée Chaptal (0750663N),46,10,40,10,36,10,14,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),46,7,38,6,36,5,5,1
Paris 9e,Lycée Condorcet (0750667T),23,7,19,7,17,6,2,0
Paris 13e,ENCPB (0750685M),34,6,31,6,24,3,7,2
Paris 15e,Lycée Buffon (0750693W),17,1,14,1,12,1,5,0
Paris 16e,Lycée Claude Bernard (0750698B),30,9,24,6,19,4,8,1
Paris 16e,Lycée Janson de Sailly (0750699C),95,27,78,23,75,22,13,3
Pau,Lycée Louis Barthou (0640055M),23,7,22,7,19,6,5,0
Perpignan,Lycée François Arago (0660010C),29,8,26,7,15,5,4,3
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),17,8,17,8,15,7,6,4
Poitiers,Lycée Camille Guérin (0860035W),30,12,28,11,25,8,5,3
