ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
La Flèche Cedex,Prytanée National Militaire (0720896H),36,1,23,0,12,0,1,0
La Rochelle,Lycée Jean Dautet (0170028N),5,1,0,0,0,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),3,0,3,0,2,0,1,0
La Tronche Cedex,ITEC Boisfleury (0381675P),2,0,1,0,1,0,1,0
Le Havre Cedex,Lycée François 1er (0760052U),15,2,8,1,2,0,1,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),11,1,5,0,2,0,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),30,5,16,2,10,0,4,0
Lille Cedex,Lycée Faidherbe (0590119J),111,21,90,20,64,11,30,5
Limoges Cedex,Lycée Gay-Lussac (0870015U),15,3,4,1,1,0,0,0
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),18,1,14,0,8,0,6,0
Lyon,Lycée aux Lazaristes (0690522T),34,4,32,3,31,3,6,0
Lyon,Lycée Jean Perrin (0690082P),15,1,5,1,2,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),67,13,38,6,22,5,5,3
Lyon Cedex 06,Lycée du Parc (0690026D),135,23,118,20,99,14,45,7
Lyon Cedex 1,Institution des Chartreux (0690564N),5,0,1,0,1,0,1,0
Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),4,0,2,0,2,0,0,0
Marrakech,Ibn Ghazi (L0057),2,1,0,0,0,0,0,0
Marrakech - Menara,Lycée IBN TIMIYA (99926511),3,1,0,0,0,0,0,0
Marseille,Lycée Notre Dame de Sion (0131341M),23,3,6,0,4,0,2,0
Marseille Cedex 1,Lycée Thiers (0130040Y),103,17,74,15,50,10,19,3
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),5,1,0,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),1,0,0,0,0,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),1,1,0,0,0,0,0,0
Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),3,1,0,0,0,0,0,0
Melun Cedex,Lycée Jacques Amyot (0770933W),20,4,12,3,7,1,3,0
Metz Cedex 1,Lycée Fabert (0570054Z),46,9,31,6,23,6,10,1
Mohammedia,LNTA (99927711),2,1,0,0,0,0,0,0
Mohammedia,Omar El Khayyam (99928911),1,1,0,0,0,0,0,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),13,4,3,1,2,1,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),84,12,63,7,52,6,23,2
Mulhouse,Lycée Albert Schweitzer (0680031P),38,7,15,2,11,2,6,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),59,12,40,9,28,7,9,2
Nantes,Lycée Saint Stanislas (0440163N),14,5,5,1,3,1,2,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),66,10,52,8,42,6,20,3
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),75,16,65,15,53,10,20,6
Nice Cedex 1,Lycée Massena (0060030A),83,19,72,18,56,14,26,7
Nimes Cedex,Lycée Alphonse Daudet (0300021K),31,4,17,2,9,1,3,0
Nimes Cedex,Lycée Emmanuel d'Alzon (0300080Z),1,1,0,0,0,0,0,0
Orléans,Lycée Saint Charles (0450110A),5,0,2,0,1,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),70,10,41,6,28,4,7,2
Orsay,Lycée Blaise Pascal (0910626L),32,4,30,4,29,4,12,2
Oujda,Lycée Omar Ben Abdelaziz (99927611),5,4,0,0,0,0,0,0
Oujda,Pythagore Prépas (99700011),1,0,0,0,0,0,0,0
Paris 4e,Lycée Charlemagne (0750652B),77,14,63,13,54,10,17,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),51,7,31,5,20,2,7,0
Paris Cedex 05,Lycée Henri IV (0750654D),77,16,72,16,60,13,19,6
Paris Cedex 05,Lycée Louis Le Grand (0750655E),187,53,171,50,139,43,41,16
Paris Cedex 06,Lycée Saint-Louis (0750658H),159,41,128,33,111,29,38,10
Paris Cedex 06,Lycée Stanislas (0753840S),76,9,63,6,57,6,18,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),27,5,7,3,2,1,1,0
Paris Cedex 12,Lycée Paul Valery (0750679F),10,1,7,0,3,0,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),14,2,7,0,5,0,1,0
Paris 15e,Lycée Buffon (0750693W),25,3,20,2,13,1,4,0
Paris 16e,Lycée Claude Bernard (0750698B),14,5,8,1,5,1,1,0
Paris 16e,Lycée Janson de Sailly (0750699C),148,41,104,29,69,17,28,6
Paris 6e,Lycée Fénelon (0750660K),72,14,46,9,34,7,12,3
Paris 8e,Lycée Chaptal (0750663N),75,15,53,13,42,8,13,1
Paris 9e,Lycée Condorcet (0750667T),79,19,56,12,41,6,16,1
Pau Cedex,Lycée Louis Barthou (0640055M),21,3,15,3,6,2,2,0
Perpignan,Lycée François Arago (0660010C),12,1,4,0,2,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),L G T de Baimbridge (9710003B),15,4,10,2,6,2,2,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),52,7,32,4,20,3,6,0
Pontoise,Lycée Camille Pissarro (0950649P),12,1,3,1,3,1,2,1
Rabat,Groupe scolaire Atlas (99693011),3,0,0,0,0,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),45,11,7,1,3,1,0,0
Rabat,Lycée Moulay Youssef (99926611),17,7,3,1,2,0,1,0
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),8,2,0,0,0,0,0,0
Rabat,THALES-PREPAS (99948222),1,1,0,0,0,0,0,0
Reims Cedex 2,Lycée Clémenceau (0510031G),57,9,31,4,17,1,6,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),89,21,67,18,52,11,28,4
Roubaix,Lycée privé Saint Rémi (0592921E),6,1,3,1,1,1,1,1
Rouen Cedex,Lycée Pierre Corneille (0760090K),65,16,49,13,40,9,15,4
Safi,Lycée Moulay Abdellah (99929411),2,0,0,0,0,0,0,0
Saint-Brieuc,Lycée Francois Rabelais (0220056S),12,1,6,0,6,0,2,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),17,3,7,1,4,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),16,2,5,1,4,1,1,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),35,6,16,4,9,4,1,1
Saint-Germain-En-Laye,Lycée Jeanne D'Albret (0782132U),22,4,10,2,8,2,3,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),17,3,8,1,3,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),50,10,38,5,30,5,18,4
Sale,Centre Selmane el Farissi (L0002),7,6,1,0,0,0,0,0
Sale - Rabat,Université Internationale de Rabat (U0010),15,7,5,1,4,1,3,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),25,3,8,2,6,2,1,0
Sceaux Cedex,Lycée Lakanal (0920145H),31,9,20,4,14,3,2,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),43,7,23,4,15,3,2,0
Strasbourg,Lycée Kleber (0670080Y),106,20,71,12,54,11,27,5
Strasbourg,Lycée Ort (0671636P),1,0,0,0,0,0,0,0
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),1,1,0,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),1,0,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),7,2,1,1,0,0,0,0
Torcy,Lycée Jean Moulin (0772120L),1,1,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),16,2,8,0,4,0,1,0
Toulouse,Lycée Bellevue (0310038Y),14,2,11,2,5,1,1,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),110,24,99,23,82,18,38,8
Tours Cedex 1,Lycée Descartes (0370035M),62,11,46,6,31,4,13,0
Troyes,Lycée Chrestien De Troyes (0100022V),5,1,3,0,1,0,1,0
Tunis,Esprit-prépa (L0042),30,8,10,1,8,1,3,0
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),4,0,0,0,0,0,0,0
Tunis,IPEST (99926211),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),2,0,2,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),67,7,34,4,20,2,7,1
Vannes,Lycée Alain René Lesage (0560051B),17,2,5,0,1,0,1,0
Vanves Cedex,Lycée Michelet (0920149M),33,7,21,3,16,3,5,0
Versailles,Lycée Sainte Geneviève (0783053V),122,26,118,25,115,24,26,2
Versailles Cedex,Lycée Hoche (0782562L),85,28,81,28,72,25,27,9
null,Sans etablissement - candidat libre (0000000Y),1,0,0,0,0,0,0,0
