ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),0,0,1,0,1,0,1,0
Aix-En-Provence,Lycée Militaire (0131596P),2,1,1,0,1,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),27,10,2,1,2,1,0,0
AMIENS,Lycée Louis Thuillier (0800009A),4,0,2,0,0,0,0,0
Annecy,Lycée Berthollet (0740003B),12,1,6,1,4,0,1,0
Antony,Lycée Sainte Marie (0920904H),4,1,0,0,0,0,0,0
Avignon,Lycée Saint Joseph (0840072X),2,1,0,0,0,0,0,0
Balma,Lycée Saliège (0312408Z),18,3,4,0,3,0,1,0
Bayonne,Lycée René Cassin (0640010N),6,1,2,1,2,1,0,0
Belfort,Lycée Condorcet (0900002N),1,0,0,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),8,3,1,0,1,0,1,0
Bordeaux,Lycée Camille Jullian (0330023W),1,0,0,0,0,0,0,0
Bordeaux,Lycée Michel Montaigne (0330021U),23,11,8,1,6,1,3,1
Brest,Lycée de Kerichen (0290007A),2,2,0,0,0,0,0,0
Caen,Lycée Victor Hugo (0142059M),8,6,4,2,2,2,2,2
Casablanca,Lycée Mohamed V (99926411),0,0,1,0,1,0,1,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),6,1,2,0,2,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),3,2,0,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),17,6,4,1,2,0,1,0
Douai,Lycée Albert Chatelet (0590063Y),1,0,1,0,0,0,0,0
Dunkerque,Lycée Jean Bart (0590071G),1,0,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),1,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),2,0,0,0,0,0,0,0
Fès,Lycée Moulay Idriss (99926711),0,0,8,1,1,0,1,0
Fontainebleau,Lycée François 1er (0770927P),2,0,0,0,0,0,0,0
Grenoble,Lycée Champollion (0380027Y),28,9,9,3,6,3,2,1
La Flèche,Prytanée National Militaire (0720896H),4,0,0,0,0,0,0,0
Le Mans,Lycée Montesquieu (0720029R),14,8,5,4,2,1,0,0
Le Raincy,Lycée Albert Schweitzer (0930830X),5,1,2,0,2,0,0,0
Lille,Lycée Faidherbe (0590119J),17,1,10,1,6,1,3,1
Limoges,Lycée Gay-Lussac (0870015U),5,1,1,0,0,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),22,4,18,3,16,3,11,1
Lyon,Lycée du Parc (0690026D),70,26,30,9,24,9,13,5
Lyon,Lycée Jean Perrin (0690082P),1,0,0,0,0,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),22,8,3,0,3,0,2,0
Marrakech,Lycée Ibnou Taimiya (99926511),0,0,1,0,0,0,0,0
Marseille,Lycée Thiers (0130040Y),33,9,14,4,13,4,8,3
Melun,Lycée Jacques Amyot (0770933W),2,0,1,0,1,0,1,0
Metz,Lycée Fabert (0570054Z),19,4,0,0,0,0,0,0
Montpellier,Lycée Joffre (0340038G),23,2,6,1,6,1,5,1
Mulhouse,Lycée Albert Schweitzer (0680031P),1,0,0,0,0,0,0,0
Nancy,Lycée Henri Poincaré (0540038Y),16,2,5,0,2,0,0,0
Nantes,Lycée Clémenceau (0440021J),24,8,9,2,7,0,4,0
Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),50,9,9,2,6,1,3,1
Nice,Lycée Massena (0060030A),31,8,5,2,4,2,3,2
Orléans,Lycée Pothier (0450049J),14,6,2,1,1,0,1,0
Orsay,Lycée Blaise Pascal (0910626L),23,8,1,1,1,1,1,1
Paris,Lycée Honoré De Balzac (0750705J),6,2,0,0,0,0,0,0
Paris,Lycée Jacques Decour (0750668U),11,1,2,1,1,0,0,0
Paris,Lycée Stanislas (0753840S),51,13,25,3,23,3,11,2
Paris 3e,Lycée Turgot (0750647W),5,2,0,0,0,0,0,0
Paris 4e,IPESUP (0753144K),14,4,5,1,3,1,1,0
Paris 4e,Lycée Charlemagne (0750652B),39,12,13,3,7,2,2,1
Paris 5e,Lycée Henri IV (0750654D),38,12,28,10,25,8,12,2
Paris 5e,Lycée Lavoisier (0750656F),4,0,0,0,0,0,0,0
Paris 5e,Lycée Louis Le Grand (0750655E),124,43,82,26,63,20,41,11
Paris 6e,Lycée Fénelon (0750660K),28,8,7,3,3,0,1,0
Paris 6e,Lycée Saint-Louis (0750658H),90,46,24,8,22,7,10,2
Paris 8e,Lycée Chaptal (0750663N),18,7,6,0,4,0,0,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),9,1,0,0,0,0,0,0
Paris 9e,Lycée Condorcet (0750667T),9,2,2,0,1,0,1,0
Paris 15e,Lycée Buffon (0750693W),4,1,0,0,0,0,0,0
Paris 16e,Lycée Janson de Sailly (0750699C),58,14,14,5,8,3,1,1
Paris 17e,Lycée Carnot (0750704H),2,0,0,0,0,0,0,0
Pau,Lycée Louis Barthou (0640055M),6,2,1,1,0,0,0,0
Périgueux,Lycée Bertran de Born (0240024W),2,0,0,0,0,0,0,0
Perpignan,Lycée François Arago (0660010C),1,0,0,0,0,0,0,0
Poitiers,Lycée Camille Guérin (0860035W),10,2,1,1,1,1,1,1
Quimper,Lycée Auguste Brizeux (0290069T),3,1,1,1,1,1,0,0
Rabat,Lycée Moulay Youssef (99926611),0,0,7,0,4,0,4,0
Reims,Lycée F. Roosevelt (0510034K),7,1,0,0,0,0,0,0
Rennes,Lycée Chateaubriand (0350710G),26,10,11,4,8,3,4,2
Rouen,Lycée Pierre Corneille (0760090K),37,7,5,3,4,2,1,1
Saint-Etienne,Lycée Claude Fauriel (0420041S),9,1,1,0,1,0,0,0
Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),3,1,0,0,0,0,0,0
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),25,10,3,1,1,0,1,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),2,1,0,0,0,0,0,0
Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),3,1,2,0,2,0,0,0
Sceaux,Lycée Lakanal (0920145H),28,7,5,0,4,0,3,0
Strasbourg,Lycée Kleber (0670080Y),29,8,11,1,9,0,2,0
Toulouse,Lycée Bellevue (0310038Y),9,2,1,0,0,0,0,0
Toulouse,Lycée Déodat de Séverac (0310044E),1,1,0,0,0,0,0,0
Toulouse,Lycée Pierre de Fermat (0310036W),52,20,25,9,23,9,14,5
Tours,Lycée Descartes (0370035M),12,0,1,0,0,0,0,0
Tunis,IPEST (99926211),12,1,8,1,3,0,2,0
Valbonne,C.I.V. Valbonne (0061642C),1,0,0,0,0,0,0,0
Valenciennes,Lycée Henri Wallon (0590221V),21,2,5,1,4,1,2,0
Vanves,Lycée Michelet (0920149M),8,3,2,2,1,1,1,1
Versailles,Lycée Hoche (0782562L),49,20,25,10,18,5,11,3
Versailles,Lycée Sainte Geneviève (0783053V),125,34,88,20,71,18,38,12
null,Sans etablissement - candidat libre (0000000Y),1,0,0,0,0,0,0,0
