ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),33,2,27,2,22,1,15,1
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),25,3,19,2,12,2,6,1
AMIENS,Lycée Louis Thuillier (0800009A),27,3,18,1,6,0,3,0
Aubervilliers,Lycée Le Corbusier (0930117X),14,1,8,1,2,0,2,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),19,3,16,1,9,0,4,0
Cachan,Lycée Gustave Eiffel (0940111K),32,2,30,2,14,2,4,1
Chambéry,Lycée Monge (0730016W),27,0,17,0,11,0,4,0
Clermont-Ferrand,Lycée La Fayette (0630021F),21,2,9,0,6,0,6,0
Colmar,Lycée Blaise Pascal (0680010S),15,1,12,1,7,0,3,0
Dijon,Lycée Gustave Eiffel (0211033J),30,1,24,1,13,0,6,0
FORT-DE-FRANCE,Lycée Joseph Gaillard (9720004X),8,1,2,0,0,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),30,0,22,0,13,0,7,0
Lorient,Lycée Saint Joseph Lorient (0560181T),16,1,11,0,3,0,2,0
Lyon,Lycée aux Lazaristes (0690522T),14,0,9,0,4,0,3,0
Lyon,Lycée Edouard Branly (0690128P),31,4,18,2,6,1,4,1
Marseille,Lycée Antonin Artaud (0132733A),29,5,13,1,4,1,2,0
Metz,Lycée Louis Vincent (0570058D),25,2,11,0,5,0,2,0
Mohammedia,LNTA (99927711),16,3,6,2,4,1,1,0
Montbéliard,Lycée Viette (0250032Z),17,1,8,0,3,0,1,0
Paris,Lycée Raspail (0750691U),38,3,29,2,23,1,16,0
Pau,Lycée Saint-Cricq (0640057P),16,1,13,1,12,0,8,0
Rueil-Malmaison,Lycée Richelieu (0920799U),35,4,31,4,26,2,16,1
Safi,Lycée Technique Al Khawarizmi (99929411),2,0,1,0,0,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),12,1,7,1,5,1,3,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),24,3,13,1,7,0,5,0
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),16,1,14,1,8,1,4,1
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),27,1,7,0,4,0,2,0
Settat,lycée qualifiant technique (E0003),2,0,0,0,0,0,0,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),26,1,18,0,10,0,4,0
Toulon,Lycée Rouvière (0830056K),26,2,16,2,9,0,5,0
Tourcoing,Lycée Colbert (0590214M),17,0,9,0,3,0,1,0
Troyes,Lycée Les Lombards (0100025Y),23,1,13,1,2,0,1,0
Valenciennes,Lycée Du Hainaut (0590223X),11,0,2,0,2,0,2,0
