ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Etablissement Socrate (99698011),1,0,0,0,0,0,0,0
Agadir,Lycée Reda Slaoui (99926811),36,5,8,3,2,1,1,0
Aix-En-Provence,Lycée Militaire (0131596P),11,1,2,0,2,0,1,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),14,2,7,1,6,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),47,7,20,5,11,4,2,1
Angers,Lycée Henri Bergson (0491966W),11,5,6,3,2,1,1,1
Angoulême,Lycée Guez De Balzac (0160002R),24,8,3,1,2,0,2,0
Annecy,Lycée Berthollet (0740003B),42,12,22,6,20,5,6,1
Antony,Lycée Sainte Marie (0920904H),32,3,24,2,16,2,3,1
Arras,Lycée Robespierre (0620006V),2,0,0,0,0,0,0,0
Autun,Lycée Militaire National (0711064W),7,0,1,0,0,0,0,0
Beni-Mella,Lycée Technique Mohamed V (99929811),9,2,1,0,0,0,0,0
BESANCON,Lycée Victor Hugo (0250007X),53,13,33,7,28,7,11,2
Beyrouth,Ecole Supérieure d'ingénieurs (99926311),5,0,2,0,2,0,2,0
Blois,Lycée Dessaignes (0410002E),15,7,9,5,6,3,2,1
Bordeaux,Lycée Camille Jullian (0330023W),19,3,10,2,9,2,2,0
Bordeaux,Lycée Michel Montaigne (0330021U),108,31,77,21,53,15,13,2
Boulogne-Sur-Mer,Lycée Mariette (0622949U),4,1,1,0,1,0,0,0
Bourg-En-Bresse,Lycée Lalande (0010013J),26,6,10,4,8,3,3,1
Bourges,Lycée Alain-Fournier (0180005H),10,3,3,1,2,1,0,0
Brest,Lycée de Kerichen (0290007A),57,7,31,3,23,3,6,1
Brest,Lycée Naval (0290063L),25,5,13,3,6,2,0,0
Brest,Lycée Sainte Anne (0290338K),18,3,5,0,4,0,2,0
Caen,Lycée Malherbe (0140013N),72,12,40,6,27,4,8,2
Casablanca,Centre privé GALILEE (99927511),18,6,1,1,1,1,0,0
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),8,1,1,0,1,0,0,0
Casablanca,Etablissement El Bilia (99696011),1,1,0,0,0,0,0,0
Casablanca,Groupe scolaire La Résidence (3500055H),13,0,2,0,1,0,0,0
Casablanca,Lycée Al Khansa (3500050C),63,15,23,7,9,5,5,4
Casablanca,Lycée Mohamed V (99926411),98,25,32,9,22,6,12,2
Chambéry,Lycée Vaugelas (0730013T),6,1,4,1,3,1,1,1
Chartres,Lycée Marceau (0280007F),14,1,10,0,8,0,2,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),17,3,16,3,15,3,7,2
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),52,7,36,4,28,3,6,2
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),14,0,7,0,5,0,1,0
Clermont-Ferrand,Lycée La Fayette (0630021F),18,5,7,2,7,2,4,1
Compiègne,Lycée Pierre d'Ailly (0600014P),6,3,2,0,1,0,1,0
Corenc,ITEC Boisfleury Europe (0381675P),6,1,3,1,2,0,2,0
Dijon,Lycée Carnot (0210015C),83,17,56,11,41,8,15,4
Douai,Lycée Albert Chatelet (0590063Y),24,8,15,7,9,4,1,1
Dunkerque,Lycée Jean Bart (0590071G),14,4,8,1,4,0,1,0
El Jadida,classes préparatoires Ibn Younes (L0007),2,1,0,0,0,0,0,0
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),26,5,9,2,8,1,3,0
Epinal,Lycée Claude Gellee (0880020U),27,5,18,2,14,2,5,1
Errachidia,Lycée Ibn Taher (99929511),3,0,0,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),9,2,6,2,4,1,2,1
Fès,Etablissement Al Cachy (99695011),20,4,6,0,3,0,1,0
Fès,Institution Marie Curie (99926812),3,0,0,0,0,0,0,0
Fès,Lycée Moulay Idriss (99926711),70,22,29,7,25,6,11,1
Fès,Prépas Al Khayyam (99694011),2,1,3,1,3,1,0,0
Fontainebleau,Lycée François 1er (0770927P),28,7,18,3,16,3,2,0
Forbach,Lycée Jean Moulin (0570029X),25,7,7,0,5,0,2,0
Fort-De-France,Lycée Bellevue (9720003W),14,3,2,0,2,0,1,0
Grenoble,Lycée Champollion (0380027Y),64,18,48,11,39,7,11,3
Jarville-La-Malgrange,Lycée La Malgrange (0541986R),13,4,5,2,2,1,0,0
Khouribga,Centre Ibn Abdoun (99699011),6,2,1,0,0,0,0,0
La Flèche,Prytanée National Militaire (0720896H),30,4,19,1,15,0,1,0
La Rochelle,Lycée Jean Dautet (0170028N),6,1,2,0,1,0,0,0
La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),7,3,0,0,0,0,0,0
Laayoune,Lyssane Eddine Ibn El Khatib (99936811),9,1,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),9,1,7,1,6,1,2,1
Le Mans,Lycée Montesquieu (0720029R),23,5,12,2,8,0,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),30,12,17,5,12,4,4,3
Lens,Lycée Condorcet (0620108F),6,0,0,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),8,1,1,0,1,0,0,0
Lille,Lycée Faidherbe (0590119J),105,23,78,14,65,13,19,4
