ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Albi,Lycée Louis Rascol (0810004P),30,2,24,2,14,2,9,1
Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),21,1,11,1,5,1,2,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,0,15,0,5,0,5,0
Aubervilliers,Lycée Le Corbusier (0930117X),16,0,14,0,9,0,3,0
Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),24,2,23,2,17,2,6,0
Cachan,Lycée Gustave Eiffel (0940111K),19,1,19,1,10,0,5,0
Cannes Cedex,Lycée Jules Ferry (0060014H),20,1,17,0,7,0,4,0
Chambéry,Lycée Monge (0730016W),30,1,23,0,13,0,7,0
Clermont-Ferrand,Lycée La Fayette (0630021F),17,2,11,1,5,0,3,0
Colmar,Lycée Blaise Pascal (0680010S),13,2,6,2,4,0,3,0
Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),15,0,7,0,2,0,0,0
Dijon,Lycée Gustave Eiffel (0211033J),29,4,25,2,13,0,6,0
Fort-De-France,Lycée Joseph Gaillard (9720004X),10,0,1,0,0,0,0,0
La Rochelle,Lycée Léonce Vieljeux (0170029P),29,2,20,1,12,0,6,0
La Roche-Sur-Yon,Lycée Saint Louis (0850137M),2,0,1,0,1,0,1,0
Le Mans Cedex 1,Lycée Touchard Washington (0720033V),8,0,8,0,7,0,4,0
Lorient,Lycée Saint Joseph Lorient (0560181T),20,0,12,0,7,0,3,0
Lyon,Lycée aux Lazaristes (0690522T),28,5,22,3,15,1,7,1
Lyon,Lycée Edouard Branly (0690128P),27,1,27,1,10,0,5,0
Marseille,Lycée Antonin Artaud (0132733A),18,3,8,1,4,1,3,1
Meaux,Lycée Pierre de Coubertin (0770931U),11,1,8,1,0,0,0,0
Metz,Lycée Louis Vincent (0570058D),15,1,11,1,7,1,3,1
Mohammedia,Lycée Technique - Mohammadia (99927711),10,3,6,2,5,2,3,1
Montbéliard,Lycée Viette (0250032Z),18,0,8,0,4,0,2,0
Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),11,1,9,1,5,0,4,0
Nantes,Lycée Saint Stanislas (0440163N),13,1,12,1,9,1,6,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),2,0,0,0,0,0,0,0
Paris,Lycée Raspail (0750691U),27,2,25,2,12,1,6,1
Paris 6e,Lycée Saint-Nicolas (0754025T),10,0,7,0,4,0,2,0
Pau,Lycée Saint-Cricq (0640057P),23,4,17,2,17,2,11,1
Rueil-Malmaison,Lycée Richelieu (0920799U),34,1,32,1,17,1,13,1
Safi,Lycée Moulay Abdellah (99929411),8,0,2,0,1,0,0,0
Saint-Brieuc,Lycée Chaptal (0220058U),18,0,14,0,5,0,2,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),12,1,5,1,2,0,0,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),22,1,15,1,7,1,4,1
Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),22,0,13,0,7,0,4,0
Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),20,2,8,2,2,0,0,0
Settat,Centre des classes préparatoires Settat (E0003),4,0,2,0,2,0,1,0
Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),19,0,15,0,7,0,1,0
Toulon,Lycée Rouvière (0830056K),31,3,28,3,13,1,6,1
Tourcoing,Lycée Colbert (0590214M),9,2,6,1,1,0,1,0
Troyes,Lycée Les Lombards (0100025Y),22,2,22,2,6,1,4,1
Valenciennes,Lycée Du Hainaut (0590223X),11,2,9,1,6,0,3,0
