ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Agadir,Lycée Reda Slaoui (99926811),5,2,1,0,1,0,0,0
AMIENS,Lycée Louis Thuillier (0800009A),73,44,43,26,41,24,25,15
AMILLY,Lycée Le Chesnoy - Les Barres (0450094H),31,22,7,5,6,4,6,4
Angers,Lycée Angers le Fresne (0490946M),25,15,20,14,20,14,15,11
Arras,Lycée Robespierre (0620006V),29,20,13,8,9,6,5,3
Auzeville Tolosane,Lycée Toulouse Auzeville (0311262D),30,20,26,17,25,17,23,15
Bordeaux,Lycée Michel Montaigne (0330021U),64,50,54,40,53,39,35,26
Caen,Lycée Malherbe (0140013N),86,59,70,47,67,45,36,25
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),42,24,37,22,34,21,26,15
Dijon,Lycée Carnot (0210015C),36,28,32,24,28,21,22,15
Douai,Lycée Albert Chatelet (0590063Y),37,28,16,12,13,10,9,7
Fontainebleau,Lycée François 1er (0770927P),31,24,23,18,22,17,15,12
Grenoble,Lycée Champollion (0380027Y),80,62,67,52,67,52,45,38
La Mulatière,Lycée Assomption Bellevue (0690539L),31,26,19,14,16,12,7,5
Le Raincy,Lycée Albert Schweitzer (0930830X),32,23,19,13,17,11,13,9
Le Tampon,Lycée Roland Garros (9740002J),28,22,17,13,16,12,12,11
Lempdes,Lycée Marmilhat (0630984C),33,24,28,19,27,19,16,11
Lille,Lycée Faidherbe (0590119J),68,47,56,38,56,38,39,26
Lyon,Lycée du Parc (0690026D),108,85,102,81,95,76,69,56
Lyon,Lycée La Martinière Monplaisir (0692866R),44,31,37,26,37,26,30,19
Marseille,Lycée Thiers (0130040Y),127,87,102,72,97,68,69,51
Metz,Lycée Georges de La Tour (0572757M),31,17,19,11,18,10,7,4
Montpellier,Lycée Joffre (0340038G),30,24,26,22,25,22,19,18
Nancy,Lycée Henri Poincaré (0540038Y),78,57,63,47,58,44,44,33
Nantes,Externat des Enfants Nantais (0440160K),33,23,7,4,6,4,5,3
Nantes,Lycée Clémenceau (0440021J),82,58,73,52,71,50,47,32
Nice,Lycée Massena (0060030A),43,35,40,33,39,32,28,23
Orléans,Lycée Pothier (0450049J),36,29,31,25,29,24,21,18
Paris 5e,Lycée Henri IV (0750654D),42,29,42,29,40,27,28,20
Paris 6e,Lycée Fénelon (0750660K),42,36,38,33,37,32,25,21
Paris 6e,Lycée Saint-Louis (0750658H),136,102,131,99,130,98,99,72
Paris 8e,Lycée Chaptal (0750663N),82,61,52,39,50,37,29,21
Paris 13e,ENCPB (0750685M),33,25,20,17,20,17,13,10
Paris 13e,Lycée Geoffroy Saint-Hilaire (0752456M),17,11,5,3,5,3,2,1
Paris 16e,Lycée Janson de Sailly (0750699C),86,59,80,54,79,53,62,43
Paris 16e,Lycée Jean-Baptiste Say (0750700D),40,35,32,29,32,29,25,22
Pau,Lycée Louis Barthou (0640055M),36,21,22,10,19,7,16,7
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),28,20,3,3,3,3,1,1
Poitiers,Lycée Camille Guérin (0860035W),77,54,47,30,44,28,32,22
Reims,Lycée Clémenceau (0510031G),51,35,28,17,28,17,15,9
Rennes,Lycée Chateaubriand (0350710G),108,72,92,62,90,60,60,46
Rouen,Lycée Pierre Corneille (0760090K),41,24,39,23,39,23,31,19
Saint-Etienne,Lycée Claude Fauriel (0420041S),47,34,34,25,30,22,21,17
Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),126,92,96,69,94,67,59,39
Sceaux,Lycée Lakanal (0920145H),82,62,73,55,69,55,47,37
Strasbourg,Lycée Jean Rostand (0670084C),38,24,27,16,27,16,11,9
Toulouse,Lycée Ozenne (0310047H),41,35,34,29,33,28,24,21
Toulouse,Lycée Pierre de Fermat (0310036W),85,54,72,47,69,44,45,29
Tours,Lycée Descartes (0370035M),45,29,41,27,39,27,24,16
Versailles,Lycée Hoche (0782562L),89,65,85,63,82,61,63,47
Versailles,Lycée Sainte Geneviève (0783053V),36,22,36,22,36,22,28,18
