ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence,Vauvenargues (0130003H),31,4,4,2,4,2,2,0
Ajaccio,Laetitia Bonaparte (6200002H),6,0,0,0,0,0,0,0
Angers,Chevrollier (0490003M),28,4,11,4,10,4,5,2
ARGONAY,Lycée Louis Lachenal (0740006E),17,1,1,0,0,0,0,0
Armentières,Gustave Eiffel (0590011S),20,0,1,0,1,0,0,0
Aubervilliers,Le Corbusier (0930117X),7,0,0,0,0,0,0,0
Avignon,Philippe de Girard (0840005Z),10,1,1,0,1,0,0,0
Baie-Mahault,Charles Coeffin (9711032V),7,2,0,0,0,0,0,0
Belfort,Raoul Follereau (0900004R),7,1,3,0,2,0,0,0
Besançon,Jules Haag (0250011B),8,0,1,0,1,0,0,0
Bordeaux,Gustave Eiffel (0330028B),59,5,9,0,8,0,1,0
Brest,La Croix Rouge (0290335G),7,0,2,0,2,0,1,0
Brest,Vauban (0290012F),23,2,3,0,3,0,1,0
Cachan,Gustave Eiffel (0940111K),30,4,7,2,5,1,3,1
Caen,Jules Dumont d'Urville (0142131R),9,1,2,0,2,0,1,0
Châlons-en-Champagne,Etienne Oehmichen (0510007F),3,0,2,0,2,0,0,0
Chalon-Sur-Saône,Nicephore Niepce (0710012C),19,2,2,0,2,0,1,0
Champagne-Sur-Seine,La Fayette (0770920G),15,0,1,0,0,0,0,0
Champigny-Sur-Marne,Langevin-Wallon (0940113M),14,1,1,0,1,0,0,0
Clichy,Newton-Enrea (0920136Y),21,5,0,0,0,0,0,0
Cluny,Lycée La Prat's (0710023P),12,2,3,0,3,0,0,0
Dijon,Gustave Eiffel (0211033J),5,2,1,0,1,0,0,0
Dunkerque,De L'Europe (0590072H),5,0,0,0,0,0,0,0
Grenoble,Vaucanson (0380033E),46,4,4,0,3,0,1,0
Le Havre,Robert Schuman (0760058A),10,1,2,0,2,0,2,0
Le Mans,Gabriel Touchard (0720033V),17,0,3,0,3,0,2,0
Lille,Cesar Baggio (0590121L),30,0,4,0,4,0,1,0
Limoges,LycéeTurgot (0870056N),15,2,10,1,9,1,2,0
Lyon,La Martiniere Monplaisir (0692866R),60,8,20,2,19,2,6,0
Marseille,Jean Perrin (0130053M),56,6,14,0,8,0,1,0
Massy,Parc de Vilgenis (0910727W),18,0,4,0,4,0,4,0
Meaux,Pierre De Coubertin (0770931U),2,1,0,0,0,0,0,0
Metz,Louis De Cormontaigne (0573227Y),18,0,0,0,0,0,0,0
Montluçon,Paul Constans (0030026M),11,1,1,0,0,0,0,0
Montpellier,Lycée Jean Mermoz (0340042L),19,1,11,0,9,0,6,0
Nancy,Henri Loritz (0540042C),19,0,3,0,1,0,0,0
Nantes,Livet (0440029T),47,1,11,1,9,1,4,0
Nevers,Jules Renard (0580031U),16,3,2,0,1,0,1,0
Nice,LGT Les Eucalyptus (0060075Z),50,3,11,0,10,0,4,0
Nimes,Dhuoda (0300026R),23,2,3,0,3,0,2,0
Nogent sur Oise,Marie Curie (0600020W),32,1,8,1,8,1,5,0
Nouméa,J.Garnier (9830003L),10,7,4,4,3,3,1,1
Orléans,Benjamin Franklin (0450051L),12,0,1,0,1,0,1,0
Paris 8e,Chaptal (0750663N),33,2,8,0,6,0,3,0
Paris 11e,Dorian (0750676C),12,1,3,0,3,0,3,0
Paris 11e,Voltaire (0750675B),17,5,0,0,0,0,0,0
Paris 14e,Raspail (0750691U),54,5,3,0,3,0,1,0
Paris 16e,Jean-Baptiste Say (0750700D),39,3,12,2,12,2,5,1
Poitiers,Louis Armand (0860037Y),9,1,0,0,0,0,0,0
Reims,Franklin ROOSEVELT (0510034K),7,0,2,0,1,0,1,0
Rennes,Joliot-Curie (0350029S),30,2,11,2,10,2,2,0
Rouen,Blaise Pascal (0760095R),11,1,2,0,2,0,1,0
SAINT DENIS,LYCEE LISLET-GEOFFROY (9740054R),2,0,0,0,0,0,0,0
Saint-Etienne,Etienne Mimard (0420046X),23,0,4,0,3,0,1,0
Saint-Sylvain-D'Anjou,St Julien La Baronnerie (0490888Z),6,1,2,1,2,1,1,1
Strasbourg,Louis Couffignal (0670085D),19,3,3,0,2,0,1,0
Tarbes,Jean Dupuy (0650027B),6,0,0,0,0,0,0,0
Thiers,Jean Zay (0630069H),5,1,0,0,0,0,0,0
Toulon,Lycée Rouvière (0830056K),14,0,3,0,2,0,0,0
Toulouse,Déodat de Séverac (0310044E),18,2,8,1,7,1,1,0
Toulouse,Saint-Joseph (0311145B),1,0,0,0,0,0,0,0
TUNIS,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Valenciennes,Du Hainaut (0590223X),10,2,0,0,0,0,0,0
Vannes,Alain Rene Lesage (0560051B),18,0,5,0,4,0,1,0
Versailles,Jules Ferry (0782565P),46,3,9,0,7,0,1,0
Vierzon,Lycée Henri Brisson (0180036S),5,0,1,0,1,0,0,0
Voiron,Ferdinand BUISSON (0380092U),15,2,3,0,3,0,0,0
