ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),10,2,6,2,6,2,0,0
Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),53,15,40,10,35,8,13,3
Albi,Lycée Laperouse (0810006S),15,3,7,1,6,1,1,0
Amiens Cedex 03,Lycée Louis Thuillier (0800009A),23,7,4,2,3,1,2,1
Angers Cedex 01,Lycée Henri Bergson (0491966W),7,1,5,0,2,0,1,0
Annecy Cedex,Lycée Berthollet (0740003B),39,16,18,8,14,6,4,1
Annonay,Lycée Saint Denis (0071126L),1,0,0,0,0,0,0,0
Antony,Lycée Sainte Marie (0920904H),14,2,4,0,2,0,1,0
Arras,Lycée Robespierre (0620006V),8,3,2,1,2,1,1,0
Avignon,Lycée Saint Joseph (0840072X),14,4,3,1,2,0,0,0
Balma,Lycée Saliège (0312408Z),56,15,36,11,28,8,5,0
Bayonne,Lycée René Cassin (0640010N),24,5,13,3,12,3,3,0
Beaucamps-Ligny,Lycée Sainte Marie (0592932S),14,2,1,0,0,0,0,0
Belfort,Lycée Condorcet (0900002N),9,1,4,1,3,1,0,0
Besançon,Lycée Victor Hugo (0250007X),18,3,11,1,9,1,4,1
Bordeaux Cedex,Lycée Camille Jullian (0330023W),24,6,15,3,10,2,4,2
Bordeaux Cedex,Lycée Michel Montaigne (0330021U),56,22,52,20,48,20,15,10
Bourg-En-Bresse,Lycée Lalande (0010013J),5,1,0,0,0,0,0,0
Bourges,Lycée Alain-Fournier (0180005H),1,0,0,0,0,0,0,0
Brest,Lycée Sainte Anne (0290338K),10,3,1,0,0,0,0,0
Brest Cedex 2,Lycée de Kerichen (0290007A),42,18,30,12,23,10,7,3
Caen,Lycée Privé Sainte-Marie (0141164P),7,3,2,0,2,0,1,0
Caen,Lycée Victor Hugo (0142059M),55,17,29,8,26,7,7,2
Chartres,Lycée Marceau (0280007F),15,6,8,4,5,3,3,2
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),59,17,40,11,32,9,9,1
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),2,1,0,0,0,0,0,0
Dijon,Lycée Carnot (0210015C),27,8,15,5,9,5,4,2
Douai,Lycée Albert Chatelet (0590063Y),21,9,10,4,6,2,3,1
Dunkerque Cedex,Lycée Jean Bart (0590071G),6,2,4,1,3,1,1,1
Enghien-Les-Bains,Lycée Gustave Monod (0950644J),8,1,5,0,5,0,2,0
Epinay-Sur-Seine,Lycée Jacques Feyder (0930120A),1,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),14,4,2,0,2,0,0,0
Fontainebleau,Lycée François 1er (0770927P),16,10,3,2,2,1,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),8,2,3,1,3,1,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),62,25,41,19,32,16,8,3
La Flèche Cedex,Prytanée National Militaire (0720896H),14,0,5,0,5,0,0,0
La Mulatière,Lycée Assomption Bellevue (0690539L),7,0,2,0,2,0,0,0
La Rochelle,Lycée Jean Dautet (0170028N),3,0,1,0,1,0,0,0
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),4,0,3,0,3,0,3,0
Le Havre,Lycée François 1er (0760052U),7,3,5,3,5,3,3,3
Le Mans Cedex 01,Lycée Montesquieu (0720029R),35,5,24,0,16,0,5,0
Le Raincy,Lycée Albert Schweitzer (0930830X),18,6,6,1,2,1,1,0
Lille,Lycée Catholique Saint Pierre (0593117T),1,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),65,26,49,17,42,13,13,5
Limoges Cedex,Lycée Gay-Lussac (0870015U),22,11,11,5,7,3,3,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),26,10,15,5,10,4,8,3
Lyon,Lycée aux Lazaristes (0690522T),41,12,39,11,39,11,14,4
