ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,Etablissement Socrate (99698011),1,0,0,0,0,0,0,0
AGADIR,Groupe scolaire Al Qalam (99693001),2,0,1,0,1,0,0,0
AGADIR,Lycée Reda Slaoui (99926811),3,1,0,0,0,0,0,0
Aix-En-Provence,Lycée Militaire (0131596P),9,2,0,0,0,0,0,0
Aix-En-Provence,Lycée Paul Cezanne (0130002G),33,8,8,2,5,1,1,1
Amiens,Lycée Louis Thuillier (0800009A),42,9,14,3,11,3,4,1
Angers,Lycée Henri Bergson (0491966W),21,2,9,0,7,0,5,0
Angoulème,Lycée Guez De Balzac (0160002R),11,5,3,1,3,1,2,0
Annecy,Lycée Berthollet (0740003B),32,10,16,2,14,2,7,2
Antony,Lycée Sainte Marie (0920904H),24,2,15,1,9,1,6,1
Arras,Lycée Robespierre (0620006V),2,1,0,0,0,0,0,0
Autun,Lycée Militaire National (0711064W),3,0,0,0,0,0,0,0
Besançon,Lycée Victor Hugo (0250007X),50,9,28,3,24,1,15,0
Blois,Lycée Dessaignes (0410002E),8,3,1,1,1,1,0,0
Bordeaux,Lycée Camille Jullian (0330023W),21,5,6,0,4,0,0,0
Bordeaux,Lycée Michel Montaigne (0330021U),94,18,57,11,42,6,13,1
Boulogne-Sur-Mer,Lycée Mariette (0622949U),11,2,3,0,3,0,1,0
Bourg-En-Bresse,Lycée Lalande (0010013J),7,2,2,1,2,1,0,0
Bourges,Lycée Alain-Fournier (0180005H),8,2,1,0,1,0,1,0
Bressuire,Lycée Saint Joseph (0790080H),6,0,0,0,0,0,0,0
Brest,Lycée de Kerichen (0290007A),39,10,23,5,18,4,10,2
Brest,Lycée Naval (0290063L),5,0,1,0,1,0,0,0
Brest,Lycée Sainte Anne (0290338K),3,0,1,0,0,0,0,0
Caen,Lycée Malherbe (0140013N),55,14,33,6,27,6,16,3
CASABLANCA,ECO SUP GALILEE (99927511),1,0,0,0,0,0,0,0
CASABLANCA,Etablissement Al Bilia (99696011),1,0,0,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),10,5,2,1,1,0,0,0
CASABLANCA,Lycée El Miza Center (99928411),2,0,1,0,1,0,0,0
CASABLANCA,Lycée Mohamed V (99926411),48,20,7,4,7,4,2,1
Chambery,Lycée Vaugelas (0730013T),16,5,8,3,4,2,2,1
Chartres,Lycée Marceau (0280007F),15,2,5,0,5,0,4,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),20,4,14,3,9,2,3,0
Clermont-Ferrand,Lycée Blaise Pascal (0630018C),63,12,44,8,35,6,12,1
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),22,3,9,1,6,1,2,0
Clermont-Ferrand,Lycée La Fayette (0630021F),15,4,7,2,3,0,1,0
Compiègne,Lycée Pierre d'Ailly (0600014P),5,0,1,0,0,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),4,1,1,1,1,1,0,0
Dijon,Lycée Carnot (0210015C),84,22,54,15,50,14,18,7
Douai,Lycée Albert Chatelet (0590063Y),15,3,6,2,2,0,0,0
