ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
AGADIR,REDA SLAOUI (99926811),20,3,5,1,2,0,2,0
Agadir,Compexe scolaire Al Qalam (99693001),1,1,0,0,0,0,0,0
Aix-En-Provence,Lycée militaire (0131596P),9,1,3,0,2,0,0,0
Aix-En-Provence,Paul Cezanne (0130002G),8,3,3,1,3,1,2,0
Amiens,Louis Thuillier (0800009A),27,6,14,3,12,3,0,0
Angers,Henri Bergson (0491966W),11,5,6,3,6,3,2,2
Angoulème,Guez De Balzac (0160002R),9,1,1,1,1,1,0,0
Annecy,Lycée Berthollet (0740003B),42,8,27,6,25,6,13,3
Antony,Sainte Marie (0920904H),23,6,8,2,8,2,2,0
Arras,Robespierre (0620006V),8,2,4,2,2,0,0,0
Autun,Militaire National (0711064W),2,1,0,0,0,0,0,0
BENI-MELLAL,TECHNIQUE MOHAMED V (99929811),7,0,1,0,1,0,1,0
Besançon,Victor Hugo (0250007X),54,11,31,4,29,4,11,1
BEYROUTH,ECOLE SUP. D'INGENIEURS (99926311),9,2,3,1,1,0,0,0
Bizerte,IPEI (16200011),1,0,0,0,0,0,0,0
Blois,F Philibert Dessaignes (0410002E),8,0,5,0,5,0,1,0
Bordeaux,Camille Jullian (0330023W),25,8,21,5,19,5,5,2
Bordeaux,Michel Montaigne (0330021U),85,17,58,9,49,7,18,4
Boulogne-Sur-Mer,Mariette (0622949U),3,0,0,0,0,0,0,0
Bourg-En-Bresse,Lycée Lalande (0010013J),10,0,5,0,5,0,0,0
Bourges,Alain-Fournier (0180005H),7,1,1,0,1,0,0,0
Bressuire,Lycée Saint Joseph (0790080H),11,3,1,0,1,0,1,0
Brest,de Kerichen (0290007A),30,7,12,3,10,1,4,1
Brest,Lycée naval (0290063L),6,3,3,2,3,2,0,0
Brest,Sainte Anne (0290338K),6,1,2,1,2,1,1,0
Caen,Malherbe (0140013N),61,13,32,5,29,4,4,2
CASABLANCA,AL MIZA (99928411),3,0,0,0,0,0,0,0
CASABLANCA,ECO SUP GALILEE (99927511),10,2,1,0,0,0,0,0
CASABLANCA,Groupe scolaire La Résidence (3500055H),5,2,0,0,0,0,0,0
CASABLANCA,MOHAMED V (99926411),93,20,41,5,34,3,29,3
Chambery,Vaugelas (0730013T),17,1,8,1,7,1,1,0
Chartres,Marceau (0280007F),15,5,4,2,4,2,1,0
Cherbourg-Octeville,Victor Grignard (0501828R),13,0,10,0,9,0,2,0
Clermont-Ferrand,Blaise Pascal (0630018C),54,15,42,11,38,9,9,2
Clermont-Ferrand,La Fayette (0630021F),7,0,5,0,4,0,1,0
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),14,1,4,1,4,1,1,0
Compiègne,Pierre d'Ailly (0600014P),6,0,2,0,0,0,0,0
Corenc,ITEC Boisfleury Europe (0381675P),5,0,1,0,1,0,0,0
Dijon,Lycée Carnot (0210015C),86,18,43,9,39,9,9,2
Douai,Albert Chatelet (0590063Y),5,1,2,1,2,1,0,0
Dunkerque,Jean Bart (0590071G),11,4,5,2,5,2,1,0
Enghien-Les-Bains,Gustave Monod (0950644J),14,1,4,0,4,0,1,0
Epinal,Claude Gellee (0880020U),17,2,11,1,9,1,4,1
Evry,Parc Des Loges (0911251R),5,1,4,1,4,1,0,0
FES,MOULAY IDRISS (99926711),33,8,16,4,12,3,3,0
Fés,Etablissement Al Cachy (99695011),4,2,0,0,0,0,0,0
Fés,Prépas ALKHYYAM (99694011),2,0,0,0,0,0,0,0
Fontainebleau,Francois Ier (0770927P),15,5,3,1,3,1,0,0
Forbach,Jean Moulin (0570029X),2,0,0,0,0,0,0,0
Fort-De-France,Bellevue (9720003W),5,1,3,0,2,0,1,0
Grenoble,Champollion (0380027Y),46,9,27,6,24,6,2,1
Jarville-La-Malgrange,La Malgrange (0541986R),15,6,4,2,4,2,0,0
La Flèche,Prytanee National Militaire (0720896H),25,4,17,3,14,3,2,1
La Rochelle,Jean Dautet (0170028N),5,1,2,0,1,0,1,0
La Roche-Sur-Yon,Saint Joseph (0850083D),3,0,0,0,0,0,0,0
Le Havre,François 1er (0760052U),8,1,5,1,4,1,0,0
Le Mans,Montesquieu (0720029R),9,2,5,1,2,1,0,0
Le Raincy,Albert Schweitzer (0930830X),41,7,19,3,16,2,3,0
Lens,Condorcet (0620108F),11,1,3,0,2,0,0,0
Lille,Faidherbe (0590119J),86,18,55,11,50,11,20,5
Limoges,Lycée Gay-Lussac (0870015U),14,2,8,0,7,0,1,0
Lorient,Dupuy De Lôme (0560025Y),12,4,7,2,5,2,0,0
Lyon,Aux Lazaristes (0690522T),36,6,30,6,28,6,3,1
Lyon,Jean Perrin (0690082P),13,3,5,0,4,0,0,0
Lyon,La Martiniere Monplaisir (0692866R),40,7,25,3,24,3,6,0
Lyon,Lycée du Parc (0690026D),137,37,110,27,109,27,46,14
Mantes-La-Jolie,Saint Exupéry (0782539L),2,0,0,0,0,0,0,0
MARRAKECH,IBNOU TAIMIYA (99926511),40,7,7,2,7,2,4,2
Marrakech,Ibn Al Banna' (99928711),1,0,0,0,0,0,0,0
Marseille,Notre Dame De Sion (0131341M),17,2,4,0,4,0,2,0
Marseille,Thiers (0130040Y),102,26,73,21,70,21,18,11
Maubeuge,Notre-Dame De Grace (0592916Z),3,0,0,0,0,0,0,0
MEKNES,OMAR IBN EL KHATTAB (99928611),31,10,21,9,8,0,3,0
Melun,Jacques Amyot (0770933W),19,1,5,1,5,1,2,0
Metz,Fabert (0570054Z),52,15,27,7,27,7,4,0
MONASTIR,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montpellier,Joffre (0340038G),72,8,45,6,38,5,7,2
Montpellier,Notre Dame De La Merci (0340881Y),19,1,2,0,1,0,1,0
Mulhouse,Lyçée Albert Schweitzer (0680031P),35,8,12,4,11,3,3,1
NABEUL,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy,Henri Poincaré (0540038Y),68,17,31,8,26,8,5,3
Nantes,Lycée CLEMENCEAU (0440021J),60,11,42,8,37,8,11,3
Nantes,St Stanislas (0440163N),20,3,4,1,4,1,0,0
Neuilly-Sur-Seine,Louis Pasteur (0920142E),73,24,57,20,55,18,8,1
Nice,Massena (0060030A),69,22,55,19,51,17,17,7
Nimes,Alphonse DAUDET (0300021K),29,9,18,7,14,4,1,0
Nimes,Emmanuel d'Alzon (0300080Z),5,1,0,0,0,0,0,0
Orléans,Pothier (0450049J),76,18,43,10,38,8,8,2
Orléans,Saint Charles (0450110A),4,0,1,0,1,0,0,0
Orsay,Blaise Pascal (0910626L),40,10,33,8,31,8,7,3
OUJDA,OMAR BEN ABDELAZIZ (99927611),27,6,6,1,5,1,2,0
Paris 4e,Charlemagne (0750652B),71,15,62,11,56,9,16,2
Paris 5e,Henri IV (0750654D),80,20,68,17,63,15,7,1
Paris 5e,Louis Le Grand (0750655E),171,55,153,45,146,43,21,10
Paris 6e,Fénelon (0750660K),62,22,34,10,33,10,8,3
Paris 6e,Saint-Louis (0750658H),192,67,150,54,142,49,37,9
Paris 6e,Stanislas (0753840S),90,14,79,12,77,11,17,3
Paris 8e,Chaptal (0750663N),77,14,61,13,53,11,15,5
Paris 8e,Fénelon Sainte-Marie (0753873C),50,9,22,3,17,0,1,0
Paris 9e,Condorcet (0750667T),75,14,61,11,57,9,8,1
Paris 9e,Jacques Decour (0750668U),27,3,14,1,12,1,6,1
Paris 12e,Paul Valery (0750679F),22,1,6,0,5,0,1,0
Paris 13e,Ecole Nationale Chimie Physique Biologie (0750685M),24,7,9,2,7,2,3,1
Paris 15e,Buffon (0750693W),24,3,12,1,9,1,2,1
Paris 16e,Claude Bernard (0750698B),15,3,10,1,8,1,3,0
Paris 16e,Janson De Sailly (0750699C),143,35,123,30,117,29,31,8
Pau,Louis Barthou (0640055M),23,3,11,1,7,0,0,0
Perpignan,Lycée François Arago (0660010C),14,2,8,1,5,1,0,0
Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),17,5,2,0,2,0,0,0
