year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	PSI	Concours Commun INP	Lorraine INP - ENSEM - Sp̩cialit̩ des syst̬mes num̩riques										5	20,0%	40,0%	2956	2558		16
2023	PSI	Concours Commun INP	Lorraine INP - ENSIC										3	33,3%	0,0%	2235	2087		9
2023	PSI	Concours Commun INP	SeaTech Toulon										32	21,9%	15,6%	2361	2316		30
2023	PSI	Concours Commun INP	SUPMICROTECH ENSMM Besan̤on										49	18,4%	14,3%	2451	2313		54
2023	PSI	Concours Commun INP	TELECOM PHYSIQUE Strasbourg										19	26,3%	31,6%	2079	2011		22
2023	PSI	Concours Commun INP	Toulouse INP - ENSEEIHT - Electronique-Energie-Automatique (EEA)										33	30,3%	18,2%	1398	1301		39
2023	PSI	Concours Commun INP	Toulouse INP - ENSEEIHT - M̩canique des Fluides-Energetique-Environnement (MFEE)										16	18,8%	18,8%	652	702		15
2023	PSI	Concours Commun INP	Toulouse INP - ENSEEIHT - Sciences du Num̩rique										39	15,4%	12,8%	1367	1304		41
2023	PSI	Concours Commun INP	Toulouse INP - ENSIACET - G̩nie des Proc̩d̩s										12	41,7%	66,7%	2440	2356		11
2023	PSI	Concours Commun INP	Toulouse INP - ENSIACET - G̩nie Industriel										10	20,0%	30,0%	2136	2021		15
2023	PSI	Concours Commun INP	Concours CCINP PSI	5225	26,2%	17,2%	3711	24,4%	18,3%	3139	25,0%	18,0%	813						863
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges C̩ramique Industrielle										2	50,0%	0,0%	206*	190*	11*	40*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges G̩nie civil										2	50,0%	100,0%	244*	244*	10*	12*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges G̩nie de l'Eau et Environnement										0	0,0%	0,0%	183*	184*	8*	28*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges Electronique et T̩l̩communications										3	33,3%	0,0%	314*	313*	11*	23*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges Mat̩riaux										0	0,0%	0,0%	152*	178*	10*	22*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	ENSIL - ENSCI Limoges M̩catronique										6	0,0%	16,7%	322	269	14*	18*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	Concours ENSIL-ENSCI Inter Fil.	979	30,9%	14,3%	773	30,3%	13,5%	131	35,1%	15,3%	13					64	143
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	Grenoble INP - G̩nie industriel	1425	28,6%	15,6%	817	26,9%	15,1%	214	31,8%	16,8%	44	27,3%	20,5%	161	185	76*	76*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	Lorraine INP - EEIGM	360	34,7%	15,8%	217	34,1%	15,7%	20	40,0%	30,0%	0	0,0%	0,0%	59	51	6*	10*
2023	PSI	Banque ̩preuves CCINP Inter-Fili̬re	Lorraine INP - ENSGSI	722	34,5%	13,3%	447	31,1%	11,9%	69	49,3%	10,1%	9	44,4%	11,1%	131	128	31*	45*
2023	PSI	Banque ̩preuves CCINP	ECOLE DE L'AIR Base	1056	23,3%	22,2%	368	23,1%	32,1%	102	25,5%	49,0%	4	25,0%	50,0%	49	43		5
2023	PSI	Banque ̩preuves CCINP	ECOLE DE L'AIR M̩ca	1053	22,3%	21,3%	358	22,1%	31,0%	93	24,7%	48,4%	6	0,0%	16,7%	76	73		8
2023	PSI	Banque ̩preuves CCINP	ECOLE DE L'AIR Pilote	1141	21,6%	21,7%	387	21,2%	30,7%	108	22,2%	44,4%	21	23,8%	66,7%	19	21		23
2023	PSI	Banque ̩preuves CCINP	ENAC Toulouse - Contr̫leurs a̩riens	1235	27,4%	20,5%	290	34,8%	25,9%	129	33,3%	24,8%	34	38,2%	29,4%	53	52		34
2023	PSI	Banque ̩preuves CCINP	ENSISA Mulhouse Automatique et Syst̬mes Embarqu̩s										8	0,0%	12,5%	84	76		8
2023	PSI	Banque ̩preuves CCINP	ENSISA Mulhouse Informatique et r̩seaux										7	57,1%	0,0%	86	77		8
2023	PSI	Banque ̩preuves CCINP	ENSISA Mulhouse M̩canique										8	25,0%	12,5%	60	60		8
2023	PSI	Banque ̩preuves CCINP	ENSISA Mulhouse Textile et Fibres										3	0,0%	33,3%	88	73		4
2023	PSI	Banque ̩preuves CCINP	Concours ENSISA PSI	1026	29,3%	14,0%	771	28,3%	13,7%	108	32,4%	12,0%	26						28
2023	PSI	Banque ̩preuves CCINP	EOST Strasbourg	521	32,1%	15,7%	315	30,2%	13,3%	20	65,0%	15,0%	3	66,7%	33,3%	12	12		3
2023	PSI	Banque ̩preuves CCINP	ESM Saint-Cyr	955	19,8%	24,3%	254	14,2%	36,2%	113	7,1%	51,3%	44	4,5%	54,5%	41	41		44
2023	PSI	Banque ̩preuves CCINP	Lorraine INP - ENSTIB	507	30,0%	15,0%	358	29,3%	12,8%	29	44,8%	17,2%	9	22,2%	33,3%	13	14		9
2023	PSI	Concours POLYTECH Inter-Fili̬re	ENSIBS Cybers̩curit̩ du logiciel										0	0,0%	0,0%	5431*	4819*	8*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ENSIBS G̩nie Industriel										1	100,0%	100,0%	5337*	5337*	1*	9*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ENSIBS M̩catronique										1	100,0%	0,0%	4590*	4952*	3*	5*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ENSIM Le Mans										3	0,0%	0,0%	5213*	4670*	6*	9*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ENSTBB Bordeaux										0	0,0%	0,0%	2332*	2332*	2*	2*
2023	PSI	Concours POLYTECH Inter-Fili̬re	EPISEN - G̩nie Biom̩dical et sant̩ (ISBS)										1	100,0%	0,0%	4970*	5091*	8*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	EPISEN - Syst̬me d'information										0	0,0%	0,0%	3306*	3303*	5*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	EPISEN - Technologie pour la sant̩										0	0,0%	0,0%	0*	0*	0*	6*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESBS Strasbourg										0	0,0%	0,0%	2857*	2904*	4*	3*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESGT le Mans										1	100,0%	0,0%	4227*	3953*	5*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESI Reims - Energetique										1	100,0%	0,0%	4791*	4791*	2*	6*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESI Reims - G̩nie Urbain et Environnement										4	50,0%	25,0%	4414*	4195*	7*	5*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESI Reims - Packaging										0	0,0%	0,0%	0*	0*	0*	6*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIAB - Microbiologie et Qualit̩ / Agroalimentaire										0	0,0%	0,0%	2954*	3445*	3*	6*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIR Rennes - Informatique										1	100,0%	100,0%	5713*	5403*	8*	9*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIR Rennes - Mat̩riaux										2	50,0%	0,0%	4890*	4517*	6*	9*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIR Rennes - Technologies de l'information pour la sant̩										2	100,0%	0,0%	4183*	4183*	2*	8*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIREM Dijon Informatique/̩lectronique										2	0,0%	50,0%	5110*	4818*	8*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIREM Dijon Mat̩riaux										0	0,0%	0,0%	4687*	4510*	4*	6*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIREM Dijon Robotique										3	0,0%	33,3%	5226*	5049*	4*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIROI La R̩union										0	0,0%	0,0%	0*	0*	0*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIX Caen Agroalimentaire										0	0,0%	0,0%	5201*	5201*	1*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIX Caen M̩catronique et Syst̬mes Embarqu̩s										2	0,0%	0,0%	4363*	4443*	4*	8*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ESIX Cherbourg GSI										0	0,0%	0,0%	4579*	4579*	1*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISAT Nevers - d̩partement MIT (M̩canique et Ing̩nierie des Transports)										5	0,0%	20,0%	2801*	2598*	8*	5*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISAT Nevers - d̩partement ESA (Energ̩tique et syst̬mes autonomes)										10	10,0%	10,0%	4725*	4347*	16*	12*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISAT Nevers - Infrastructures et R̩seaux de Transports										0	0,0%	0,0%	2634*	2634*	1*	4*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISEL Le Havre										0	0,0%	0,0%	0*	0*	0*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISIFC Besan̤on - G̩nie Biom̩dical										1	0,0%	0,0%	3963*	3946*	6*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	ISTY V̩lizy										0	0,0%	0,0%	5590*	5590*	2*	10*
2023	PSI	Concours POLYTECH Inter-Fili̬re	Polytech Angers B̢timent : Exploitation, Maintenance et S̩curit̩										1	100,0%	0,0%	3992*	3992*	2*	3*
