year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	MPI	Groupe INSA	INSA Lyon Télécommunications										2	0,0%	0,0%	129	129		3
2023	MPI	Groupe INSA	INSA Rennes Informatique										2	0,0%	0,0%	86	86		2
2023	MPI	Groupe INSA	INSA Rouen Normandie Informatique et technologies de l'information										1	0,0%	0,0%	109	109		4
2023	MPI	Groupe INSA	INSA Rouen Normandie Mathématiques appliquées										3	0,0%	0,0%	160	153		4
2023	MPI	Groupe INSA	INSA Toulouse Informatique et Réseaux										6	0,0%	0,0%	111	115		5
2023	MPI	Groupe INSA	INSA Toulouse Mathématiques appliquées										1	0,0%	0,0%	122	122		1
2023	MPI	Groupe INSA	Concours INSA Domaine Informatique, mathématique, modélisation MPI	305	10,5%	0,0%	164	9,8%	0,0%	164	9,8%	0,0%	18						28
2023	MPI	Groupe INSA	INSA Lyon Génie Energétique et Environnement										1	0,0%	0,0%	26	26		2
2023	MPI	Groupe INSA	INSA Rouen Normandie Génie des procédés et Gestion des Risques										0	0,0%	0,0%	0	0		2
2023	MPI	Groupe INSA	INSA Rouen Normandie Génie Energétique (Parcours énergétique et propulsion)										0	0,0%	0,0%	0	0		2
2023	MPI	Groupe INSA	INSA Strasbourg Génie Thermique, Energétique et Environnement										0	0,0%	0,0%	0	0		1
2023	MPI	Groupe INSA	Concours INSA Domaine Energétique – Génie Chimique – Environnement MPI	82	12,2%	0,0%	38	7,9%	0,0%	38	7,9%	0,0%	1						7
2023	MPI	Groupe INSA	INSA Hauts de France Electronique des Systèmes Embarqués (MP-PC-PSI-PT-MPI)											0,0%	0,0%	1741*	1733*	5*	10*
2023	MPI	Groupe INSA	INSA Hauts de France Informatique Industrielle et Automatique (MP-PC-PSI-PT-MPI)											0,0%	33,3%	2779*	2564*	3*	10*
2023	MPI	Groupe INSA	INSA Hauts-de-France : Audiovisuel et Multimédia (MP-PC-PSI-PT-MPI)											0,0%	0,0%	0*	0*	0*	10*
2023	MPI	Groupe INSA	INSA Lyon Génie Electrique (MP-PC-PSI-PT-MPI)											10,0%	0,0%	699*	700*	10*	10*
2023	MPI	Groupe INSA	INSA Rennes Electronique et Informatique Industrielle (MP-PC-PSI-PT-MPI)											33,3%	0,0%	1111*	1168*	3*	3*
2023	MPI	Groupe INSA	INSA Rennes Electronique et Télécommunications (MP-PC-PSI-PT-MPI)											0,0%	22,2%	1528*	1638*	9*	11*
2023	MPI	Groupe INSA	INSA Strasbourg Génie Electrique (MP-PC-PSI-PT-MPI)											16,7%	8,3%	1642*	1613*	12*	12*
2023	MPI	Groupe INSA	INSA Toulouse Automatique et Electronique (MP-PC-PSI-PT-MPI)											40,0%	0,0%	929	948	5*	5*
2023	MPI	Groupe INSA	Concours INSA Domaine Génie électrique, électronique, automatique MP-PC-PSI-PT-MPI	5633*	26,6%	18,8%	2819*	26,0%	17,7%	2819*	26,0%	17,7%						47*	71*
2023	MPI	Groupe INSA	ESITECH - Physique pour la Santé (MP-PC-PSI-BCPST-MPI)											66,7%	33,3%	1401*	1306*	3*	5*
2023	MPI	Groupe INSA	ESITech Rouen Technologies du Vivant (MP-PC-PSI-BCPST-MPI)											100,0%	0,0%	757*	757*	1*	2*
2023	MPI	Groupe INSA	INSA Lyon Biotechnologie et Bioinformatique (MP-PC-PSI-BCPST-MPI)											47,1%	5,9%	710*	662*	17*	14*
2023	MPI	Groupe INSA	INSA Toulouse Génie Biologique (MP-PC-PSI-BCPST-MPI)											0,0%	0,0%	790*	790*	1*	2*
2023	MPI	Groupe INSA	ISIS Castres Informatique pour la Santé (MP-PC-PSI-BCPST-MPI)											50,0%	50,0%	1181	1181	2*	2*
2023	MPI	Groupe INSA	Concours INSA Domaine Biotechnologies-santé MP-PC-PSI-BCPST-MPI	4561*	46,7%	20,0%	2158*	49,1%	19,7%	2158*	49,1%	19,7%						24*	25*
