year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	PT	Concours POLYTECH	Polytech Annecy-Chambéry - Mécanique Mécatronique Matériaux composites										6	0,0%	16,7%	995	972		5
2023	PT	Concours POLYTECH	Polytech Annecy-Chambéry - Systèmes Numériques – Instrumentation										1	0,0%	0,0%	1119	1119		3
2023	PT	Concours POLYTECH	Polytech Clermont-Ferrand - Génie Civil										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Clermont-Ferrand - Génie Electrique										1	0,0%	100,0%	1031	1031		3
2023	PT	Concours POLYTECH	Polytech Clermont-Ferrand - Génie Physique										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Grenoble - Géotechnique et génie civil										6	16,7%	0,0%	849	773		5
2023	PT	Concours POLYTECH	Polytech Lille - Génie civil										2	0,0%	0,0%	698	698		3
2023	PT	Concours POLYTECH	Polytech Grenoble - Informatique et électronique des systèmes embarqués										4	0,0%	25,0%	792	814		2
2023	PT	Concours POLYTECH	Polytech Lille - Mécanique										7	0,0%	28,6%	1016	994		7
2023	PT	Concours POLYTECH	Polytech Lille - Systèmes embarqués										3	33,3%	33,3%	844	834		4
2023	PT	Concours POLYTECH	Polytech Lyon - Systèmes industriels, Robotique										4	25,0%	0,0%	1007	997		2
2023	PT	Concours POLYTECH	Polytech Marseille - Génie Civil										1	0,0%	0,0%	667	667		3
2023	PT	Concours POLYTECH	Polytech Marseille - Génie Industriel et Informatique										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Grenoble Gestion des Risques										0	0,0%	0,0%	0	0		2
2023	PT	Concours POLYTECH	Polytech Marseille - Mécanique, Energétique										5	0,0%	20,0%	980	866		4
2023	PT	Concours POLYTECH	Polytech Marseille - Microélectronique,Télécommunications										1	0,0%	0,0%	1111	1111		2
2023	PT	Concours POLYTECH	Polytech Montpellier - Mécanique et Interactions										2	0,0%	0,0%	672	672		2
2023	PT	Concours POLYTECH	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										4	0,0%	25,0%	1041	1029		4
2023	PT	Concours POLYTECH	Polytech Nancy - Management opérationnel, Maintenance, Maîtrise des risques										1	100,0%	0,0%	705	705		2
2023	PT	Concours POLYTECH	Polytech Nancy Informatique, Automatique, Robotique, Réseaux										1	0,0%	0,0%	872	872		2
2023	PT	Concours POLYTECH	Polytech Nantes - Électronique et technologies numériques										0	0,0%	0,0%	0	0		5
2023	PT	Concours POLYTECH	Polytech Nantes - Génie civil										2	0,0%	50,0%	891	891		6
2023	PT	Concours POLYTECH	Polytech Nantes - Informatique										4	0,0%	25,0%	1014	916		4
2023	PT	Concours POLYTECH	Polytech Nantes - Thermique, Énergétique										2	0,0%	0,0%	1060	1060		4
2023	PT	Concours POLYTECH	Polytech Nice-Sophia - Électronique										1	0,0%	0,0%	969	969		3
2023	PT	Concours POLYTECH	Polytech Nice-Sophia - Génie de l'eau										2	50,0%	0,0%	1064	1064		4
2023	PT	Concours POLYTECH	Polytech Nice-Sophia - Informatique										1	0,0%	0,0%	917	917		4
2023	PT	Concours POLYTECH	Polytech Nice-Sophia - Systèmes autonomes										1	0,0%	100,0%	897	897		2
2023	PT	Concours POLYTECH	Polytech Orléans - Génie civil et géo-environnement										0	0,0%	0,0%	0	0		2
2023	PT	Concours POLYTECH	Polytech Orléans - Génie industriel										0	0,0%	0,0%	0	0		2
2023	PT	Concours POLYTECH	Polytech Orléans - Génie physique et systèmes embarqués										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Orléans - Innovation en Conception et Matériaux										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Orléans - Technologies pour l'Énergie, l'Aérospatial et la Motorisation										2	0,0%	0,0%	910	910		3
2023	PT	Concours POLYTECH	Polytech Sorbonne - Electronique et Informatique										2	50,0%	0,0%	730	730		1
2023	PT	Concours POLYTECH	Polytech Sorbonne - Robotique										2	0,0%	0,0%	1065	1065		2
2023	PT	Concours POLYTECH	Polytech Tours - Génie de l'aménagement et de l'environnement										0	0,0%	0,0%	0	0		3
2023	PT	Concours POLYTECH	Polytech Tours - Mécanique, Conception de systèmes										3	0,0%	0,0%	981	965		4
2023	PT	Concours POLYTECH	Sup Galilée Villetaneuse										2	0,0%	50,0%	800	800		2
2023	PT	Concours POLYTECH	Concours POLYTECH PT	1648	14,6%	16,4%	1276	12,5%	18,3%	1128	12,4%	17,8%	83						154
2023	PT	AUTRES ECOLES	ENSIL - ENSCI Limoges Génie civil	318	19,2%	15,4%	175	17,7%	14,9%	175	17,7%	14,9%	2	0,0%	0,0%	137	137		2
2023	PT	AUTRES ECOLES	ENI Brest	283	22,6%	15,2%	122	21,3%	22,1%	70	20,0%	18,6%	0	0,0%	0,0%	0	0		4
2023	PT	AUTRES ECOLES	EIL Côte d'Opale - Calais (informatique)										2	0,0%	0,0%	43	43		10
2023	PT	AUTRES ECOLES	EIL Côte d'Opale - Dunkerque (Génie Energétique et Environnement)										1	0,0%	0,0%	40	40		6
2023	PT	AUTRES ECOLES	EIL Côte d'Opale - Longuenesse (Génie Industriel)										3	0,0%	0,0%	32	37		20
2023	PT	AUTRES ECOLES	Concours EIL Côte d'Opale Longuenesse - Calais - Dunkerque PT	262	22,1%	13,4%	212	18,9%	13,7%	63	14,3%	15,9%	6						36
2023	PT	AUTRES ECOLES	ENSAIT Roubaix	313	24,3%	19,5%	215	20,5%	23,7%	45	28,9%	26,7%	8	25,0%	25,0%	37	37		10
2023	PT	AUTRES ECOLES	ENSIL - ENSCI Limoges Mécatronique	318	19,2%	15,4%	175	17,7%	14,9%	175	17,7%	14,9%	1	100,0%	0,0%	147	147		4
2023	PT	AUTRES ECOLES	ENSISA Mulhouse Automatique et Systèmes Embarqués										4	25,0%	0,0%	28	27		6
2023	PT	AUTRES ECOLES	ENSISA Mulhouse Informatique et réseaux										1	100,0%	0,0%	20	20		6
2023	PT	AUTRES ECOLES	ENSISA Mulhouse Mécanique										4	0,0%	0,0%	19	18		9
2023	PT	AUTRES ECOLES	ENSISA Mulhouse Textile et Fibres										1	0,0%	100,0%	34	34		4
2023	PT	AUTRES ECOLES	Concours ENSISA PT	386	19,9%	15,0%	282	17,7%	15,6%	43	18,6%	9,3%	10						25
2023	PT	AUTRES ECOLES	ENSM Site de Nantes	261	21,1%	14,9%	219	20,1%	16,4%	39	17,9%	15,4%	14	21,4%	14,3%	19	21		20
2023	PT	AUTRES ECOLES	ESB Nantes	163	21,5%	14,1%	101	18,8%	16,8%	8	25,0%	12,5%	1	0,0%	0,0%	3	3		15
2023	PT	AUTRES ECOLES	ESFF - Sèvres	279	15,4%	15,4%	192	11,5%	19,3%	15	6,7%	13,3%	5	0,0%	20,0%	9	8		11
2023	PT	AUTRES ECOLES	ESTP - campus de Dijon										16	25,0%	6,2%	399	393		20
2023	PT	AUTRES ECOLES	ESTP - campus de Troyes										12	0,0%	8,3%	388	386		20
2023	PT	AUTRES ECOLES	ESTP - campus de Cachan										32	28,1%	12,5%	273	261		50
2023	PT	AUTRES ECOLES	ESTP - campus de d'Orléans										9	33,3%	11,1%	390	392		6
2023	PT	AUTRES ECOLES	Concours ESTP PT	606	17,3%	13,9%	495	16,0%	14,7%	451	16,0%	14,0%	69						96
2023	PT	AUTRES ECOLES	Grenoble INP - Génie industriel	608	16,9%	15,0%	292	15,4%	17,8%	109	16,5%	20,2%	14	35,7%	35,7%	40	38		12
2023	PT	AUTRES ECOLES	IMT Nord Europe en partenariat avec Polyvia Formation	275	22,9%	14,9%	189	21,7%	16,9%	19	21,1%	15,8%	2	0,0%	0,0%	9	9		25
2023	PT	AUTRES ECOLES	ISMANS-Groupe CESI Le Mans	255	17,6%	14,5%	228	17,5%	14,0%	38	7,9%	10,5%	3	0,0%	0,0%	18	21		20
2023	PT	AUTRES ECOLES	Lorraine INP - ENSTIB	262	18,7%	17,2%	184	15,8%	16,3%	21	14,3%	23,8%	9	11,1%	33,3%	8	11		15
2023	PT	AUTRES ECOLES	Paoli Tech	270	18,9%	16,3%	174	13,8%	21,3%	144	12,5%	22,9%	0	0,0%	0,0%	0	0		5
2023	PT	AUTRES ECOLES	Toulouse INP - ENIT	367	18,3%	16,6%	211	16,1%	19,9%	123	12,2%	23,6%	9	22,2%	22,2%	109	110		6
2023	PT	Puissance Alpha	EFREI Paris	729	17,8%	14,8%	630	16,8%	15,9%	191	14,7%	18,3%	6	0,0%	16,7%	54	62		15
2023	PT	Puissance Alpha	ELISA Aerospace Bordeaux										0	0,0%	0,0%	0	0		2
2023	PT	Puissance Alpha	ELISA Aerospace Hauts de France										0	0,0%	0,0%	0	0		2
2023	PT	Puissance Alpha	Concours ELISA AEROSPACE PT	729	17,8%	14,8%	219	15,5%	18,7%	40	15,0%	12,5%	0						4
2023	PT	Puissance Alpha	ESAIP Angers / Aix-en-Provence	729	17,8%	14,8%	681	17,3%	15,3%	432	16,4%	17,6%	3	33,3%	0,0%	118	111		5
2023	PT	Puissance Alpha	ESEO Angers - Paris - Dijon	729	17,8%	14,8%	645	17,1%	15,7%	146	13,7%	21,2%	2	50,0%	50,0%	96	96		5
2023	PT	Puissance Alpha	ESIEE Paris	729	17,8%	14,8%	551	16,3%	16,2%	83	14,5%	10,8%	8	12,5%	0,0%	69	68		20
2023	PT	Puissance Alpha	ESTIA Bidart	729	17,8%	14,8%	622	16,7%	15,8%	185	14,6%	18,4%	11	9,1%	9,1%	88	97		25
2023	PT	Puissance Alpha	ISEN Méditerranée Toulon	729	17,8%	14,8%	646	17,0%	15,6%	393	16,5%	17,0%	0	0,0%	0,0%	0	0		5
2023	PT	Puissance Alpha	ISEN Yncréa Ouest - Brest										1	100,0%	0,0%	57	57		2
2023	PT	Puissance Alpha	ISEN Yncréa Ouest - Caen										0	0,0%	0,0%	0	0		2
2023	PT	Puissance Alpha	ISEN Yncréa Ouest - Nantes										0	0,0%	0,0%	0	0		2
2023	PT	Puissance Alpha	Concours ISEN Ouest PT	729	17,8%	14,8%	646	17,0%	15,6%	393	16,5%	17,0%	1						6
2023	PT	Puissance Alpha	ISEP Paris	729	17,8%	14,8%	614	16,6%	15,8%	239	14,6%	17,6%	4	25,0%	25,0%	56	54		6
2023	PT	Puissance Alpha	JUNIA HEI Lille	729	17,8%	14,8%	647	17,0%	15,6%	487	16,8%	17,7%	7	0,0%	14,3%	73	76		19
2023	PT	Puissance Alpha	JUNIA ISEN Lille	729	17,8%	14,8%	647	17,0%	15,6%	217	17,5%	18,0%	3	0,0%	33,3%	47	45		6
2023	PT	Puissance Alpha	3iL Ingénieurs Limoges	729	17,8%	14,8%	531	16,2%	16,4%	92	13,0%	17,4%	0	0,0%	0,0%	0	0		5
2023	PT	Avenir Prépas	ECE PARIS (statut apprentissage)										2	0,0%	0,0%	98	98		5
2023	PT	Avenir Prépas	ECE PARIS										7	0,0%	28,6%	131	115		20
2023	PT	Avenir Prépas	ECE LYON										4	25,0%	0,0%	132	129		10
2023	PT	Avenir Prépas	Concours ECE PT	1035	16,1%	14,5%	895	15,0%	15,4%	155	11,6%	16,1%	13						35
2023	PT	Avenir Prépas	EIGSI Casablanca	1035	16,1%	14,5%	902	15,1%	15,3%	295	11,5%	15,9%	0	0,0%	0,0%	0	0		1
2023	PT	Avenir Prépas	EIGSI La Rochelle	1035	16,1%	14,5%	902	15,1%	15,3%	295	11,5%	15,9%	4	0,0%	0,0%	277	275		15
2023	PT	Avenir Prépas	EPF campus Cachan										9	33,3%	0,0%	301	304		10
2023	PT	Avenir Prépas	EPF campus Troyes										0	0,0%	0,0%	0	0		6
2023	PT	Avenir Prépas	EPF campus Montpellier										2	100,0%	0,0%	280	280		8
2023	PT	Avenir Prépas	Concours EPF Paris - Cachan - Troyes - Montpellier - PT	1035	16,1%	14,5%	872	14,9%	15,4%	354	13,3%	16,7%	11						24
2023	PT	Avenir Prépas	ESIGELEC (Rouen / Poitiers)	1035	16,1%	14,5%	927	15,2%	15,1%	136	14,0%	12,5%	5	40,0%	40,0%	97	99		25
2023	PT	Avenir Prépas	ESILV Paris-La Défense	1035	16,1%	14,5%	859	14,9%	15,4%	208	18,3%	15,4%	37	8,1%	21,6%	92	94		35
2023	PT	Avenir Prépas	BUILDERS Lyon										0	0,0%	0,0%	0	0		1
2023	PT	Avenir Prépas	BUILDERS Caen										2	0,0%	0,0%	6	6		2
2023	PT	Avenir Prépas	Concours BUILDERS (Caen / Lyon) PT	1035	16,1%	14,5%	859	14,9%	15,4%	8	12,5%	0,0%	2						3
2023	PT	Avenir Prépas	ESTACA Laval Aéronautique										4	0,0%	0,0%	249	252		3
2023	PT	Avenir Prépas	ESTACA Laval Naval										5	0,0%	20,0%	319	277		3
2023	PT	Avenir Prépas	ESTACA Paris-Saclay : Ferroviaire										4	50,0%	0,0%	243	256		3
2023	PT	Avenir Prépas	ESTACA Paris-Saclay : Spatial										1	0,0%	0,0%	202	202		1
2023	PT	Avenir Prépas	ESTACA Bordeaux Aéronautique										16	0,0%	6,2%	276	257		10
2023	PT	Avenir Prépas	ESTACA Paris-Saclay : Aéronautique										3	66,7%	33,3%	187	200		3
2023	PT	Avenir Prépas	ESTACA Paris-Saclay : Automobile										3	0,0%	33,3%	181	187		3
2023	PT	Avenir Prépas	Concours ESTACA PT	1035	16,1%	14,5%	873	14,9%	15,3%	397	12,3%	13,6%	36						26
2023	PT	Concours Ingeni’Up	Icam site de Nantes										0	0,0%	0,0%	0	0		4
2023	PT	Concours Ingeni’Up	Icam site de Grand Paris Sud										0	0,0%	0,0%	0	0		6
2023	PT	Concours Ingeni’Up	Icam site de Lille										0	0,0%	0,0%	0	0		4
2023	PT	Concours Ingeni’Up	Icam site de Toulouse										0	0,0%	0,0%	0	0		6
2023	PT	Concours Ingeni’Up	Concours ICAM PT	662	16,2%	13,4%	329	13,4%	17,0%	31	12,9%	12,9%	0						20
2023	PT	Concours Ingeni’Up	ECAM LaSalle										12	25,0%	16,7%	544	499		40
2023	PT	Concours Ingeni’Up	ECAM Rennes										6	16,7%	0,0%	524	471		10
2023	PT	Concours Ingeni’Up	Concours ECAM Rennes /LaSalle PT	662	16,2%	13,4%	601	15,3%	14,1%	601	15,3%	14,1%	18						50
2023	PT	Concours Ingeni’Up	Icam Site de Strasbourg-Europe	662	16,2%	13,4%	329	13,4%	17,0%	31	12,9%	12,9%	1	0,0%	0,0%	26	26		30
2023	PT	Concours Ingeni’Up	ECAM-EPMI Cergy-Pontoise	662	16,2%	13,4%	619	15,5%	13,9%	86	15,1%	17,4%	4	50,0%	0,0%	78	78		20
2023	PT	Concours Ingeni’Up	UniLaSalle Amiens										0	0,0%	0,0%	0	0		8
2023	PT	Concours Ingeni’Up	UniLaSalle Beauvais - Géosciences et Environnement										0	0,0%	0,0%	0	0		3
2023	PT	Concours Ingeni’Up	Concours UniLaSalle PT (Amiens / Beauvais)	662	16,2%	13,4%	621	15,5%	13,8%	621	15,5%	13,8%	0						11
2023	PT	CESI	CESI Angoulême											0,0%	0,0%	0*	0*	0*	10*
2023	PT	CESI	CESI Arras											50,0%	0,0%	174*	174*	2*	10*
2023	PT	CESI	CESI Bordeaux											0,0%	0,0%	64*	64*	0*	10*
2023	PT	CESI	CESI Lyon											50,0%	0,0%	94*	94*	2*	20*
2023	PT	CESI	CESI Nancy											0,0%	0,0%	0*	0*	0*	10*
2023	PT	CESI	CESI Nice											0,0%	0,0%	0*	0*	0*	10*
2023	PT	CESI	CESI Paris-Nanterre											100,0%	0,0%	87*	87*	1*	20*
2023	PT	CESI	CESI Rouen											0,0%	0,0%	163*	163*	1*	10*
2023	PT	CESI	CESI Saint-Nazaire											0,0%	0,0%	124	124	1*	15*
2023	PT	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur Généraliste	636*	30,2%	11,8%	187*	34,2%	8,0%	187*	34,2%	8,0%						7*	115*
2023	PT	CESI	CESI Aix-en-Provence											0,0%	0,0%	24*	24*	1*	10*
2023	PT	CESI	CESI Arras											0,0%	0,0%	0*	0*	0*	10*
2023	PT	CESI	CESI Bordeaux											0,0%	0,0%	0*	0*	0*	12*
2023	PT	CESI	CESI Caen											0,0%	0,0%	0*	0*	0*	10*
2023	PT	CESI	CESI La Rochelle											0,0%	0,0%	0*	0*	0*	12*
2023	PT	CESI	CESI Lille											0,0%	0,0%	0*	0*	0*	10*
